type	number	misc	seq_id	start	finish
UN	2266	.	G_contig000017	5492	5492
UN	2267	.	G_contig000017	69061	69137
UN	2268	.	G_contig000018	1	31
UN	2269	.	G_contig000018	20953	21002
UN	2270	.	G_contig000018	68890	68964
UN	2271	.	G_contig000019	1	76
UN	2272	.	G_contig000019	28469	28474
UN	2273	.	G_contig000020	1	3
UN	2274	.	G_contig000020	59028	59032
UN	2275	.	G_contig000020	62293	62300
UN	2276	.	G_contig000020	62548	62548
UN	2277	.	G_contig000020	62553	62553
UN	2278	.	G_contig000020	62558	62558
UN	2279	.	G_contig000020	62560	62564
UN	2280	.	G_contig000020	65330	65334
UN	2281	.	G_contig000021	63765	63770
UN	2282	.	G_contig000022	1	34
UN	2283	.	G_contig000022	62164	62184
UN	2284	.	G_contig000022	62421	62468
UN	2285	.	G_contig000023	1	10
UN	2286	.	G_contig000023	42355	42395
UN	2287	.	G_contig000024	1	18
UN	2288	.	G_contig000024	31831	31869
UN	2289	.	G_contig000024	43756	43760
UN	2290	.	G_contig000024	57358	57363
UN	2291	.	G_contig000025	2332	2334
UN	2292	.	G_contig000025	14232	14242
UN	2293	.	G_contig000025	21822	21822
UN	2294	.	G_contig000025	28664	28664
UN	2295	.	G_contig000025	28671	28685
UN	2296	.	G_contig000025	45436	45438
UN	2297	.	G_contig000025	54977	54977
UN	2298	.	G_contig000025	54988	54988
UN	2299	.	G_contig000026	51753	51759
UN	2300	.	G_contig000027	1	21
UN	2301	.	G_contig000027	15790	15790
UN	2302	.	G_contig000027	47726	47734
UN	2303	.	G_contig000027	47736	47736
UN	2304	.	G_contig000027	49076	49087
UN	2305	.	G_contig000028	28275	29154
UN	2306	.	G_contig000028	29287	29323
UN	2307	.	G_contig000028	44838	45719
UN	2308	.	G_contig000028	45850	45881
UN	2309	.	G_contig000028	48789	48865
UN	2310	.	G_contig000029	15828	15828
UN	2311	.	G_contig000029	17481	17481
UN	2312	.	G_contig000029	36349	36357
UN	2313	.	G_contig000029	48126	48177
UN	2314	.	G_contig000030	1	6
UN	2315	.	G_contig000030	45478	45550
UN	2316	.	G_contig000030	45659	45690
UN	2317	.	G_contig000030	45696	45696
UN	2318	.	G_contig000030	45698	45698
UN	2319	.	G_contig000030	47958	47958
UN	2320	.	G_contig000031	1178	1180
UN	2321	.	G_contig000031	1193	1193
UN	2322	.	G_contig000031	1201	1208
UN	2323	.	G_contig000031	11504	11510
UN	2324	.	G_contig000031	46659	46689
UN	2325	.	G_contig000032	1	11
UN	2326	.	G_contig000032	17	18
UN	2327	.	G_contig000032	21	22
UN	2328	.	G_contig000032	24	24
UN	2329	.	G_contig000032	45096	45104
UN	2330	.	G_contig000033	1	1
UN	2331	.	G_contig000033	19	19
UN	2332	.	G_contig000033	44354	44354
UN	2333	.	G_contig000034	1	128
UN	2334	.	G_contig000034	9144	9166
UN	2335	.	G_contig000034	10913	10913
UN	2336	.	G_contig000034	10915	10915
UN	2337	.	G_contig000034	20665	20675
UN	2338	.	G_contig000034	38128	38128
UN	2339	.	G_contig000034	39513	39552
UN	2340	.	G_contig000034	43559	43622
UN	2341	.	G_contig000035	13029	13029
UN	2342	.	G_contig000035	13038	13038
UN	2343	.	G_contig000035	17584	17589
UN	2344	.	G_contig000035	22768	22769
UN	2345	.	G_contig000035	22776	22794
UN	2346	.	G_contig000035	43104	43193
UN	2347	.	G_contig000036	1	76
UN	2348	.	G_contig000036	41090	41090
UN	2349	.	G_contig000036	41440	41440
UN	2350	.	G_contig000036	41449	41449
UN	2351	.	G_contig000036	41471	41474
UN	2352	.	G_contig000036	41656	41657
UN	2353	.	G_contig000037	1	81
UN	2354	.	G_contig000037	28854	28859
UN	2355	.	G_contig000037	28862	28862
UN	2356	.	G_contig000037	41515	41596
UN	2357	.	G_contig000038	1	79
UN	2358	.	G_contig000038	17181	17181
UN	2359	.	G_contig000038	17183	17184
UN	2360	.	G_contig000038	17186	17186
UN	2361	.	G_contig000038	17189	17189
UN	2362	.	G_contig000038	41212	41223
UN	2363	.	G_contig000039	1	87
UN	2364	.	G_contig000039	17953	17968
UN	2365	.	G_contig000039	24719	24725
UN	2366	.	G_contig000039	40744	40748
UN	2367	.	G_contig000040	1	20
UN	2368	.	G_contig000040	40123	40179
UN	2369	.	G_contig000041	1	13
UN	2370	.	G_contig000041	36611	36651
UN	2371	.	G_contig000041	40108	40127
UN	2372	.	G_contig000042	1	9
UN	2373	.	G_contig000042	22513	22513
UN	2374	.	G_contig000042	38871	38946
UN	2375	.	G_contig000043	1	28
UN	2376	.	G_contig000043	14143	14175
UN	2377	.	G_contig000043	14518	14520
UN	2378	.	G_contig000043	15940	15940
UN	2379	.	G_contig000043	15944	15944
UN	2380	.	G_contig000043	33052	33052
UN	2381	.	G_contig000043	33055	33055
UN	2382	.	G_contig000043	33057	33057
UN	2383	.	G_contig000043	33059	33059
UN	2384	.	G_contig000043	33061	33064
UN	2385	.	G_contig000043	33070	33070
UN	2386	.	G_contig000043	38482	38526
UN	2387	.	G_contig000044	1	75
UN	2388	.	G_contig000044	654	660
UN	2389	.	G_contig000044	4454	4454
UN	2390	.	G_contig000044	38454	38504
UN	2391	.	G_contig000045	1	19
UN	2392	.	G_contig000045	25074	25112
UN	2393	.	G_contig000046	1	48
UN	2394	.	G_contig000047	1	40
UN	2395	.	G_contig000047	84	84
UN	2396	.	G_contig000047	98	99
UN	2397	.	G_contig000047	13418	13418
UN	2398	.	G_contig000047	26661	26709
UN	2399	.	G_contig000047	27177	27177
UN	2400	.	G_contig000047	27179	27181
UN	2401	.	G_contig000047	30325	30327
UN	2402	.	G_contig000047	36620	36650
UN	2403	.	G_contig000048	1	28
UN	2404	.	G_contig000048	36633	36648
UN	2405	.	G_contig000049	1	5
UN	2406	.	G_contig000049	52	52
UN	2407	.	G_contig000049	54	55
UN	2408	.	G_contig000049	3647	3647
UN	2409	.	G_contig000049	36510	36591
UN	2410	.	G_contig000050	1	48
UN	2411	.	G_contig000050	36335	36363
UN	2412	.	G_contig000051	1	10
UN	2413	.	G_contig000051	3381	3401
UN	2414	.	G_contig000051	3720	3751
UN	2415	.	G_contig000051	8720	8720
UN	2416	.	G_contig000051	8722	8722
UN	2417	.	G_contig000051	14396	14398
UN	2418	.	G_contig000051	25148	25154
UN	2419	.	G_contig000052	1	30
UN	2420	.	G_contig000053	1	27
UN	2421	.	G_contig000053	34202	34202
UN	2422	.	G_contig000054	1	1
UN	2423	.	G_contig000054	12638	12639
UN	2424	.	G_contig000054	13971	13981
UN	2425	.	G_contig000054	13984	14000
UN	2426	.	G_contig000055	1	4
UN	2427	.	G_contig000055	19124	19131
UN	2428	.	G_contig000055	33822	33850
UN	2429	.	G_contig000056	1	76
UN	2430	.	G_contig000056	22108	22112
UN	2431	.	G_contig000057	1	81
UN	2432	.	G_contig000057	13533	13534
UN	2433	.	G_contig000057	22388	22389
UN	2434	.	G_contig000057	26898	26903
UN	2435	.	G_contig000057	33027	33028
UN	2436	.	G_contig000058	27719	27724
UN	2437	.	G_contig000058	27893	27898
UN	2438	.	G_contig000059	1	17
UN	2439	.	G_contig000059	32909	32965
UN	2440	.	G_contig000060	1	60
UN	2441	.	G_contig000060	11417	11417
UN	2442	.	G_contig000060	18188	18188
UN	2443	.	G_contig000060	23672	23688
UN	2444	.	G_contig000060	32791	32797
UN	2445	.	G_contig000061	2852	2857
UN	2446	.	G_contig000061	11457	11457
UN	2447	.	G_contig000061	20760	20780
UN	2448	.	G_contig000061	26991	26996
UN	2449	.	G_contig000061	27000	27001
UN	2450	.	G_contig000061	27003	27003
UN	2451	.	G_contig000061	27126	27153
UN	2452	.	G_contig000061	27309	27322
UN	2453	.	G_contig000061	31643	31651
UN	2454	.	G_contig000063	1	19
UN	2455	.	G_contig000063	1114	1123
UN	2456	.	G_contig000063	15253	15253
UN	2457	.	G_contig000063	21391	21399
UN	2458	.	G_contig000063	30309	30309
UN	2459	.	G_contig000064	1	1
UN	2460	.	G_contig000064	6403	6403
UN	2461	.	G_contig000064	7718	7718
UN	2462	.	G_contig000064	8155	8155
UN	2463	.	G_contig000064	30100	30113
UN	2464	.	G_contig000065	1	35
UN	2465	.	G_contig000065	11112	11118
UN	2466	.	G_contig000065	11668	11672
UN	2467	.	G_contig000065	12823	12836
UN	2468	.	G_contig000065	16315	16336
UN	2469	.	G_contig000065	16338	16338
UN	2470	.	G_contig000065	16340	16342
UN	2471	.	G_contig000065	16344	16347
UN	2472	.	G_contig000065	16350	16350
UN	2473	.	G_contig000065	16352	16352
UN	2474	.	G_contig000065	16411	16411
UN	2475	.	G_contig000065	20132	20144
UN	2476	.	G_contig000065	29609	29610
UN	2477	.	G_contig000066	1	15
UN	2478	.	G_contig000066	29206	29206
UN	2479	.	G_contig000067	8691	8704
UN	2480	.	G_contig000067	28970	28970
UN	2481	.	G_contig000069	626	631
UN	2482	.	G_contig000069	15806	15806
UN	2483	.	G_contig000069	28420	28423
UN	2484	.	G_contig000070	1	47
UN	2485	.	G_contig000070	20449	20474
UN	2486	.	G_contig000070	28326	28328
UN	2487	.	G_contig000071	1	20
UN	2488	.	G_contig000071	12339	12349
UN	2489	.	G_contig000071	27293	27293
UN	2490	.	G_contig000072	1	2
UN	2491	.	G_contig000072	27196	27269
UN	2492	.	G_contig000073	1	76
UN	2493	.	G_contig000073	26731	26814
UN	2494	.	G_contig000074	25044	25044
UN	2495	.	G_contig000074	26500	26500
UN	2496	.	G_contig000074	26503	26577
UN	2497	.	G_contig000075	1	2
UN	2498	.	G_contig000075	24805	24805
UN	2499	.	G_contig000076	1	12
UN	2500	.	G_contig000076	7436	7441
UN	2501	.	G_contig000076	13589	13589
UN	2502	.	G_contig000076	24865	24865
UN	2503	.	G_contig000076	26367	26418
UN	2504	.	G_contig000077	1	30
UN	2505	.	G_contig000077	1338	1355
UN	2506	.	G_contig000077	1357	1357
UN	2507	.	G_contig000077	3990	3990
UN	2508	.	G_contig000077	26282	26405
UN	2509	.	G_contig000078	25092	25096
UN	2510	.	G_contig000078	25098	25098
UN	2511	.	G_contig000078	25100	25100
UN	2512	.	G_contig000079	15917	15918
UN	2513	.	G_contig000080	1	65
UN	2514	.	G_contig000080	4395	4400
UN	2515	.	G_contig000080	17960	17976
UN	2516	.	G_contig000080	25773	25774
UN	2517	.	G_contig000080	25992	25992
UN	2518	.	G_contig000081	10490	10494
UN	2519	.	G_contig000081	25629	25661
UN	2520	.	G_contig000082	1	5
UN	2521	.	G_contig000082	8	9
UN	2522	.	G_contig000082	5579	5579
UN	2523	.	G_contig000082	5583	5583
UN	2524	.	G_contig000082	5589	5589
UN	2525	.	G_contig000082	9031	9031
UN	2526	.	G_contig000082	9033	9033
UN	2527	.	G_contig000082	9035	9035
UN	2528	.	G_contig000082	9037	9039
UN	2529	.	G_contig000082	11711	11711
UN	2530	.	G_contig000082	11714	11715
UN	2531	.	G_contig000082	11735	11736
UN	2532	.	G_contig000082	11739	11739
UN	2533	.	G_contig000082	11745	11747
UN	2534	.	G_contig000082	11749	11749
UN	2535	.	G_contig000082	11751	11755
UN	2536	.	G_contig000082	11758	11758
UN	2537	.	G_contig000082	11762	11762
UN	2538	.	G_contig000082	11766	11766
UN	2539	.	G_contig000082	11773	11773
UN	2540	.	G_contig000082	11777	11777
UN	2541	.	G_contig000082	11780	11780
UN	2542	.	G_contig000082	11783	11783
UN	2543	.	G_contig000082	11785	11787
UN	2544	.	G_contig000082	11789	11790
UN	2545	.	G_contig000082	25309	25309
UN	2546	.	G_contig000082	25320	25320
UN	2547	.	G_contig000082	25357	25357
UN	2548	.	G_contig000082	25464	25464
UN	2549	.	G_contig000082	25474	25479
UN	2550	.	G_contig000083	25301	25310
UN	2551	.	G_contig000084	1	16
UN	2552	.	G_contig000084	6369	6429
UN	2553	.	G_contig000084	10503	10503
UN	2554	.	G_contig000084	10506	10506
UN	2555	.	G_contig000084	10509	10509
UN	2556	.	G_contig000084	20005	20005
UN	2557	.	G_contig000084	25168	25188
UN	2558	.	G_contig000085	1	92
UN	2559	.	G_contig000085	191	192
UN	2560	.	G_contig000085	197	246
UN	2561	.	G_contig000085	23433	23447
UN	2562	.	G_contig000085	25042	25042
UN	2563	.	G_contig000086	24777	24777
UN	2564	.	G_contig000086	24788	24788
UN	2565	.	G_contig000086	24975	24995
UN	2566	.	G_contig000087	3325	3332
UN	2567	.	G_contig000087	24305	24422
UN	2568	.	G_contig000088	1	1
UN	2569	.	G_contig000088	24150	24224
UN	2570	.	G_contig000089	1	36
UN	2571	.	G_contig000089	2918	2937
UN	2572	.	G_contig000089	17923	17938
UN	2573	.	G_contig000089	24190	24211
UN	2574	.	G_contig000090	1	5
UN	2575	.	G_contig000091	1	2
UN	2576	.	G_contig000091	23448	23529
UN	2577	.	G_contig000092	1	4
UN	2578	.	G_contig000092	464	465
UN	2579	.	G_contig000092	467	467
UN	2580	.	G_contig000092	469	470
UN	2581	.	G_contig000092	7454	7459
UN	2582	.	G_contig000092	23507	23510
UN	2583	.	G_contig000093	23300	23335
UN	2584	.	G_contig000094	1	49
UN	2585	.	G_contig000094	1983	2055
UN	2586	.	G_contig000094	20303	20310
UN	2587	.	G_contig000095	1	76
UN	2588	.	G_contig000095	83	83
UN	2589	.	G_contig000095	23171	23243
UN	2590	.	G_contig000096	22283	22359
UN	2591	.	G_contig000098	1	5
UN	2592	.	G_contig000098	21986	22026
UN	2593	.	G_contig000099	1	59
UN	2594	.	G_contig000099	11803	11803
UN	2595	.	G_contig000099	15989	15989
UN	2596	.	G_contig000099	15995	15995
UN	2597	.	G_contig000099	15999	16000
UN	2598	.	G_contig000099	16002	16003
UN	2599	.	G_contig000099	16005	16005
UN	2600	.	G_contig000099	16007	16009
UN	2601	.	G_contig000099	16011	16011
UN	2602	.	G_contig000099	16014	16014
UN	2603	.	G_contig000099	16016	16017
UN	2604	.	G_contig000099	16019	16019
UN	2605	.	G_contig000099	16022	16022
UN	2606	.	G_contig000099	16024	16030
UN	2607	.	G_contig000099	21927	21959
UN	2608	.	G_contig000100	1	75
UN	2609	.	G_contig000101	1	34
UN	2610	.	G_contig000101	21724	21806
UN	2611	.	G_contig000102	1	76
UN	2612	.	G_contig000102	21775	21775
UN	2613	.	G_contig000102	21777	21777
UN	2614	.	G_contig000102	21779	21779
UN	2615	.	G_contig000102	21782	21788
UN	2616	.	G_contig000103	9563	9563
UN	2617	.	G_contig000103	9613	9613
UN	2618	.	G_contig000103	21660	21683
UN	2619	.	G_contig000105	1	7
UN	2620	.	G_contig000106	1	22
UN	2621	.	G_contig000106	20985	20985
UN	2622	.	G_contig000107	1	5
UN	2623	.	G_contig000107	1014	1014
UN	2624	.	G_contig000107	5293	5293
UN	2625	.	G_contig000107	5297	5323
UN	2626	.	G_contig000107	20799	20799
UN	2627	.	G_contig000108	20346	20350
UN	2628	.	G_contig000109	1	2
UN	2629	.	G_contig000109	20597	20605
UN	2630	.	G_contig000110	1	3
UN	2631	.	G_contig000110	1623	1623
UN	2632	.	G_contig000110	20055	20067
UN	2633	.	G_contig000111	1	34
UN	2634	.	G_contig000111	547	768
UN	2635	.	G_contig000111	891	944
UN	2636	.	G_contig000111	1006	1218
UN	2637	.	G_contig000111	1330	1403
UN	2638	.	G_contig000111	20036	20041
UN	2639	.	G_contig000112	1	20
UN	2640	.	G_contig000112	19655	19672
UN	2641	.	G_contig000113	1	16
UN	2642	.	G_contig000113	2751	2754
UN	2643	.	G_contig000113	15046	15056
UN	2644	.	G_contig000113	19410	19414
UN	2645	.	G_contig000114	1	1
UN	2646	.	G_contig000114	18852	18855
UN	2647	.	G_contig000115	9284	9291
UN	2648	.	G_contig000115	18789	18833
UN	2649	.	G_contig000116	18772	18777
UN	2650	.	G_contig000117	1	99
UN	2651	.	G_contig000117	1388	1388
UN	2652	.	G_contig000117	1449	1449
UN	2653	.	G_contig000117	9256	9272
UN	2654	.	G_contig000117	18186	18193
UN	2655	.	G_contig000117	18457	18463
UN	2656	.	G_contig000118	1	75
UN	2657	.	G_contig000118	85	85
UN	2658	.	G_contig000118	18128	18185
UN	2659	.	G_contig000119	17919	17987
UN	2660	.	G_contig000120	17629	17652
UN	2661	.	G_contig000121	1	10
UN	2662	.	G_contig000121	4280	4280
UN	2663	.	G_contig000121	17538	17542
UN	2664	.	G_contig000122	1	22
UN	2665	.	G_contig000122	24	24
UN	2666	.	G_contig000122	26	27
UN	2667	.	G_contig000122	29	29
UN	2668	.	G_contig000122	40	40
UN	2669	.	G_contig000122	44	44
UN	2670	.	G_contig000122	17494	17494
UN	2671	.	G_contig000122	17503	17503
UN	2672	.	G_contig000122	17505	17514
UN	2673	.	G_contig000123	1	23
UN	2674	.	G_contig000123	1702	1702
UN	2675	.	G_contig000123	2706	2717
UN	2676	.	G_contig000123	7264	7264
UN	2677	.	G_contig000123	17189	17282
UN	2678	.	G_contig000124	1	7
UN	2679	.	G_contig000124	9283	9286
UN	2680	.	G_contig000124	12183	12190
UN	2681	.	G_contig000124	17128	17150
UN	2682	.	G_contig000125	1	68
UN	2683	.	G_contig000125	16958	16958
UN	2684	.	G_contig000125	16960	17034
UN	2685	.	G_contig000127	1	33
UN	2686	.	G_contig000128	1	47
UN	2687	.	G_contig000128	16817	16828
UN	2688	.	G_contig000129	1	26
UN	2689	.	G_contig000129	16430	16508
UN	2690	.	G_contig000130	1	2
UN	2691	.	G_contig000130	11	11
UN	2692	.	G_contig000130	16405	16407
UN	2693	.	G_contig000131	1	37
UN	2694	.	G_contig000131	16323	16340
UN	2695	.	G_contig000132	1	36
UN	2696	.	G_contig000132	5230	5233
UN	2697	.	G_contig000132	5515	5516
UN	2698	.	G_contig000132	16228	16228
UN	2699	.	G_contig000132	16234	16318
UN	2700	.	G_contig000133	1	81
UN	2701	.	G_contig000133	14499	14521
UN	2702	.	G_contig000133	14763	14764
UN	2703	.	G_contig000133	16218	16242
UN	2704	.	G_contig000134	1	19
UN	2705	.	G_contig000135	1	52
UN	2706	.	G_contig000135	15977	16062
UN	2707	.	G_contig000136	1	41
UN	2708	.	G_contig000136	14022	14028
UN	2709	.	G_contig000136	15772	15797
UN	2710	.	G_contig000137	1	83
UN	2711	.	G_contig000137	15699	15701
UN	2712	.	G_contig000138	1	6
UN	2713	.	G_contig000138	10	10
UN	2714	.	G_contig000138	10823	10825
UN	2715	.	G_contig000138	10971	10971
UN	2716	.	G_contig000138	11758	11758
UN	2717	.	G_contig000138	11777	11777
UN	2718	.	G_contig000139	1	61
UN	2719	.	G_contig000139	10448	10448
UN	2720	.	G_contig000139	15446	15448
UN	2721	.	G_contig000140	1	20
UN	2722	.	G_contig000140	5538	5538
UN	2723	.	G_contig000140	5546	5559
UN	2724	.	G_contig000140	5641	5665
UN	2725	.	G_contig000141	15306	15385
UN	2726	.	G_contig000142	15141	15150
UN	2727	.	G_contig000142	15154	15206
UN	2728	.	G_contig000143	1	37
UN	2729	.	G_contig000143	15127	15181
UN	2730	.	G_contig000144	1	78
UN	2731	.	G_contig000144	15038	15078
UN	2732	.	G_contig000145	1	78
UN	2733	.	G_contig000145	15014	15058
UN	2734	.	G_contig000146	13143	13153
UN	2735	.	G_contig000146	14905	14937
UN	2736	.	G_contig000147	1	4
UN	2737	.	G_contig000148	1	13
UN	2738	.	G_contig000149	14429	14449
UN	2739	.	G_contig000150	1	17
UN	2740	.	G_contig000150	7411	7411
UN	2741	.	G_contig000150	14407	14407
UN	2742	.	G_contig000151	1	4
UN	2743	.	G_contig000151	13121	13122
UN	2744	.	G_contig000151	14229	14234
UN	2745	.	G_contig000152	1	1
UN	2746	.	G_contig000152	14102	14183
UN	2747	.	G_contig000153	1	24
UN	2748	.	G_contig000153	30	30
UN	2749	.	G_contig000153	14101	14107
UN	2750	.	G_contig000154	1	19
UN	2751	.	G_contig000154	6518	6711
UN	2752	.	G_contig000154	6931	7170
UN	2753	.	G_contig000155	1	53
UN	2754	.	G_contig000155	13291	13291
UN	2755	.	G_contig000155	13935	13958
UN	2756	.	G_contig000156	13849	13851
UN	2757	.	G_contig000157	1	18
UN	2758	.	G_contig000157	13809	13845
UN	2759	.	G_contig000158	1	35
UN	2760	.	G_contig000158	5524	5531
UN	2761	.	G_contig000158	5954	5959
UN	2762	.	G_contig000158	13642	13642
UN	2763	.	G_contig000158	13647	13660
UN	2764	.	G_contig000159	1	18
UN	2765	.	G_contig000159	13651	13659
UN	2766	.	G_contig000160	1	3
UN	2767	.	G_contig000161	1	77
UN	2768	.	G_contig000161	83	83
UN	2769	.	G_contig000161	13533	13603
UN	2770	.	G_contig000162	1	11
UN	2771	.	G_contig000162	13537	13568
UN	2772	.	G_contig000163	1	76
UN	2773	.	G_contig000163	13540	13540
UN	2774	.	G_contig000164	1	10
UN	2775	.	G_contig000164	13458	13458
UN	2776	.	G_contig000165	1	87
UN	2777	.	G_contig000165	89	90
UN	2778	.	G_contig000165	13247	13325
UN	2779	.	G_contig000166	1	1
UN	2780	.	G_contig000166	13225	13235
UN	2781	.	G_contig000167	1	60
UN	2782	.	G_contig000168	1	2
UN	2783	.	G_contig000168	13094	13128
UN	2784	.	G_contig000169	1	1
UN	2785	.	G_contig000170	1	20
UN	2786	.	G_contig000170	22	23
UN	2787	.	G_contig000170	12865	12934
UN	2788	.	G_contig000172	6060	6070
UN	2789	.	G_contig000172	7136	7149
UN	2790	.	G_contig000173	1	1
UN	2791	.	G_contig000173	7398	7398
UN	2792	.	G_contig000173	12607	12690
UN	2793	.	G_contig000174	11682	11682
UN	2794	.	G_contig000175	1	78
UN	2795	.	G_contig000175	8057	8057
UN	2796	.	G_contig000175	12537	12587
UN	2797	.	G_contig000176	1	23
UN	2798	.	G_contig000177	1	39
UN	2799	.	G_contig000177	3674	3674
UN	2800	.	G_contig000177	3677	3679
UN	2801	.	G_contig000177	3681	3681
UN	2802	.	G_contig000177	3686	3705
UN	2803	.	G_contig000177	8056	8056
UN	2804	.	G_contig000177	8067	8067
UN	2805	.	G_contig000177	8072	8072
UN	2806	.	G_contig000178	7163	7163
UN	2807	.	G_contig000178	7171	7189
UN	2808	.	G_contig000178	7192	7192
UN	2809	.	G_contig000178	7195	7195
UN	2810	.	G_contig000178	7336	7339
UN	2811	.	G_contig000178	12415	12445
UN	2812	.	G_contig000179	12397	12398
UN	2813	.	G_contig000180	12322	12379
UN	2814	.	G_contig000181	1	74
UN	2815	.	G_contig000181	12371	12372
UN	2816	.	G_contig000182	1	3
UN	2817	.	G_contig000183	12028	12088
UN	2818	.	G_contig000184	1	19
UN	2819	.	G_contig000184	11986	12010
UN	2820	.	G_contig000185	1	2
UN	2821	.	G_contig000185	11910	11917
UN	2822	.	G_contig000186	1	27
UN	2823	.	G_contig000186	5000	5002
UN	2824	.	G_contig000186	11865	11866
UN	2825	.	G_contig000187	1	79
UN	2826	.	G_contig000187	11468	11468
UN	2827	.	G_contig000187	11535	11596
UN	2828	.	G_contig000188	11567	11568
UN	2829	.	G_contig000189	1	7
UN	2830	.	G_contig000189	11505	11532
UN	2831	.	G_contig000190	1	77
UN	2832	.	G_contig000191	2425	2439
UN	2833	.	G_contig000191	4131	4131
UN	2834	.	G_contig000191	10048	10056
UN	2835	.	G_contig000191	11380	11388
UN	2836	.	G_contig000192	11269	11352
UN	2837	.	G_contig000193	11244	11318
UN	2838	.	G_contig000194	1	75
UN	2839	.	G_contig000194	11040	11040
UN	2840	.	G_contig000194	11044	11118
UN	2841	.	G_contig000195	1	102
UN	2842	.	G_contig000195	11087	11087
UN	2843	.	G_contig000195	11095	11095
