type	number	misc	seq_id	start	finish
UN	1855	.	G_contig000009	37806	37814
UN	1856	.	G_contig000009	64900	64928
UN	1857	.	G_contig000009	78356	78356
UN	1858	.	G_contig000009	78358	78381
UN	1859	.	G_contig000009	101783	101881
UN	1860	.	G_contig000010	1	2
UN	1861	.	G_contig000010	88771	88772
UN	1862	.	G_contig000011	9503	9524
UN	1863	.	G_contig000011	10291	10325
UN	1864	.	G_contig000011	10742	10816
UN	1865	.	G_contig000011	72712	72837
UN	1866	.	G_contig000011	72845	72845
UN	1867	.	G_contig000011	72857	72857
UN	1868	.	G_contig000011	72867	72917
UN	1869	.	G_contig000012	1	21
UN	1870	.	G_contig000012	46143	46146
UN	1871	.	G_contig000013	1	26
UN	1872	.	G_contig000013	45393	45395
UN	1873	.	G_contig000014	1	25
UN	1874	.	G_contig000014	43371	43403
UN	1875	.	G_contig000015	1	46
UN	1876	.	G_contig000015	37500	37527
UN	1877	.	G_contig000016	1	18
UN	1878	.	G_contig000016	20	20
UN	1879	.	G_contig000016	23	23
UN	1880	.	G_contig000016	18646	18646
UN	1881	.	G_contig000016	18661	18661
UN	1882	.	G_contig000016	18666	18666
UN	1883	.	G_contig000016	27482	27517
UN	1884	.	G_contig000016	27859	27877
UN	1885	.	G_contig000017	1	20
UN	1886	.	G_contig000017	3274	3295
UN	1887	.	G_contig000018	1	158
UN	1888	.	G_contig000018	3079	3169
UN	1889	.	G_contig000019	1	20
UN	1890	.	G_contig000019	1714	1733
UN	1891	.	G_contig000020	1	29
UN	1892	.	G_contig000020	442	464
UN	1893	.	G_contig000021	1	19
UN	1894	.	G_contig000021	440	460
UN	1895	.	G_contig000022	1	1
UN	1896	.	G_contig000022	328	376
UN	1897	.	G_contig000023	1	22
UN	1898	.	G_contig000023	24	25
UN	1899	.	G_contig000023	328	349
UN	1900	.	G_contig000025	1	86
UN	1901	.	G_contig000025	91	91
UN	1902	.	G_contig000025	127	127
UN	1903	.	G_contig000025	133	133
UN	1904	.	G_contig000025	141	141
UN	1905	.	G_contig000025	150	150
UN	1906	.	G_contig000025	164	165
UN	1907	.	G_contig000025	170	204
UN	1908	.	G_contig000025	222	222
UN	1909	.	G_contig000025	224	225
UN	1910	.	G_contig000025	237	237
UN	1911	.	G_contig000025	249	249
UN	1912	.	G_contig000025	256	322
UN	1913	.	G_contig000026	1	29
UN	1914	.	G_contig000026	283	304
UN	1915	.	G_contig000029	1	20
UN	1916	.	G_contig000029	30	30
UN	1917	.	G_contig000029	253	273
UN	1918	.	G_contig000031	1	5
UN	1919	.	G_contig000031	13	13
UN	1920	.	G_contig000031	38	38
UN	1921	.	G_contig000031	50	50
UN	1922	.	G_contig000031	106	106
UN	1923	.	G_contig000031	108	267
UN	1924	.	G_contig000093	1	249
UN	1925	.	G_contig000134	1	2
UN	1926	.	G_contig000134	99	99
UN	1927	.	G_contig000134	152	153
UN	1928	.	G_contig000134	191	191
UN	1929	.	G_contig000134	236	236
UN	1930	.	G_contig000134	239	241
UN	1931	.	G_contig000175	1	76
UN	1932	.	G_contig000175	158	158
UN	1933	.	G_contig000175	219	220
UN	1934	.	G_contig000175	227	227
UN	1935	.	G_contig000175	229	233
UN	1936	.	G_contig000197	1	229
UN	1937	.	G_contig000198	1	1
UN	1938	.	G_contig000198	11	11
UN	1939	.	G_contig000198	89	89
UN	1940	.	G_contig000198	95	229
UN	1941	.	G_contig000199	1	21
UN	1942	.	G_contig000199	187	208
