type	number	misc	seq_id	start	finish
UN	847	.	G_contig000017	241151	241152
UN	848	.	G_contig000017	241154	241154
UN	849	.	G_contig000017	241156	241157
UN	850	.	G_contig000017	241159	241159
UN	851	.	G_contig000017	241162	241165
UN	852	.	G_contig000017	241167	241171
UN	853	.	G_contig000017	241173	241173
UN	854	.	G_contig000017	241175	241177
UN	855	.	G_contig000017	241179	241237
UN	856	.	G_contig000017	264198	264204
UN	857	.	G_contig000017	264211	264211
UN	858	.	G_contig000017	264546	264633
UN	859	.	G_contig000017	266283	266305
UN	860	.	G_contig000017	266393	266406
UN	861	.	G_contig000017	266419	266419
UN	862	.	G_contig000017	266494	266505
UN	863	.	G_contig000017	266604	266605
UN	864	.	G_contig000018	1	10
UN	865	.	G_contig000018	31599	31632
UN	866	.	G_contig000018	35936	35972
UN	867	.	G_contig000018	38987	39033
UN	868	.	G_contig000018	82368	82369
UN	869	.	G_contig000018	82372	82372
UN	870	.	G_contig000018	108333	108345
UN	871	.	G_contig000018	221434	221454
UN	872	.	G_contig000018	225627	225627
UN	873	.	G_contig000018	225629	225629
UN	874	.	G_contig000018	229438	229553
UN	875	.	G_contig000018	231319	231329
UN	876	.	G_contig000018	248556	248559
UN	877	.	G_contig000018	277410	277410
UN	878	.	G_contig000018	277416	277421
UN	879	.	G_contig000018	341118	341178
UN	880	.	G_contig000018	395689	395690
UN	881	.	G_contig000018	500311	500320
UN	882	.	G_contig000018	504513	504582
UN	883	.	G_contig000018	525992	525992
UN	884	.	G_contig000018	525999	526003
UN	885	.	G_contig000018	526005	526016
UN	886	.	G_contig000018	526069	526074
UN	887	.	G_contig000018	549386	549386
UN	888	.	G_contig000018	549389	549403
UN	889	.	G_contig000018	552624	552642
UN	890	.	G_contig000018	561226	561234
UN	891	.	G_contig000018	570610	570611
UN	892	.	G_contig000018	570613	570616
UN	893	.	G_contig000018	585077	585077
UN	894	.	G_contig000019	1	31
UN	895	.	G_contig000019	1470	1541
UN	896	.	G_contig000019	1765	1765
UN	897	.	G_contig000019	1771	1782
UN	898	.	G_contig000019	2391	2435
UN	899	.	G_contig000019	3916	3926
UN	900	.	G_contig000019	4268	4367
UN	901	.	G_contig000019	83650	83713
UN	902	.	G_contig000019	175306	175316
UN	903	.	G_contig000019	204151	204187
UN	904	.	G_contig000019	216680	216687
UN	905	.	G_contig000019	216693	216695
UN	906	.	G_contig000019	216698	216698
UN	907	.	G_contig000019	216700	216700
UN	908	.	G_contig000019	233150	233205
UN	909	.	G_contig000019	241607	241613
UN	910	.	G_contig000019	241615	241618
UN	911	.	G_contig000019	247336	247350
UN	912	.	G_contig000019	258739	258809
UN	913	.	G_contig000019	258988	259001
UN	914	.	G_contig000020	1	24
UN	915	.	G_contig000020	202	205
UN	916	.	G_contig000021	1	1
UN	917	.	G_contig000021	329	340
UN	918	.	G_contig000021	576	577
UN	919	.	G_contig000022	1	1
UN	920	.	G_contig000023	1	14
UN	921	.	G_contig000023	5086	5086
UN	922	.	G_contig000023	5088	5127
UN	923	.	G_contig000023	46542	46546
UN	924	.	G_contig000023	53998	54035
UN	925	.	G_contig000023	63434	63434
UN	926	.	G_contig000023	116655	116690
UN	927	.	G_contig000023	141080	141088
UN	928	.	G_contig000023	213693	213720
UN	929	.	G_contig000023	213888	213889
UN	930	.	G_contig000023	215916	215931
UN	931	.	G_contig000023	217398	217404
UN	932	.	G_contig000023	264031	264069
UN	933	.	G_contig000023	330368	330438
UN	934	.	G_contig000023	360140	360166
UN	935	.	G_contig000023	603573	603573
UN	936	.	G_contig000023	623714	623771
UN	937	.	G_contig000023	658508	658593
UN	938	.	G_contig000023	658757	658836
UN	939	.	G_contig000023	658985	659002
UN	940	.	G_contig000023	659794	659797
UN	941	.	G_contig000023	660040	660045
UN	942	.	G_contig000023	670671	670772
UN	943	.	G_contig000023	704656	704705
UN	944	.	G_contig000023	747524	747535
UN	945	.	G_contig000023	749407	749407
UN	946	.	G_contig000023	750771	750836
UN	947	.	G_contig000023	750999	751088
UN	948	.	G_contig000023	751369	751369
UN	949	.	G_contig000023	751393	751393
UN	950	.	G_contig000023	751653	751695
UN	951	.	G_contig000023	751904	752011
UN	952	.	G_contig000023	752127	752207
UN	953	.	G_contig000023	756299	756299
UN	954	.	G_contig000023	758879	758894
UN	955	.	G_contig000023	759573	759618
UN	956	.	G_contig000023	760681	760747
UN	957	.	G_contig000023	761165	761254
UN	958	.	G_contig000023	761386	761482
UN	959	.	G_contig000023	761744	761756
UN	960	.	G_contig000023	762036	762084
UN	961	.	G_contig000023	762086	762086
UN	962	.	G_contig000023	762504	762586
UN	963	.	G_contig000023	787208	787247
UN	964	.	G_contig000023	788191	788193
UN	965	.	G_contig000023	788196	788197
UN	966	.	G_contig000023	788201	788205
UN	967	.	G_contig000023	806465	806467
UN	968	.	G_contig000023	806470	806470
UN	969	.	G_contig000023	817665	817666
UN	970	.	G_contig000023	817669	817732
UN	971	.	G_contig000023	818594	818594
UN	972	.	G_contig000023	818606	818606
UN	973	.	G_contig000023	818608	818609
UN	974	.	G_contig000023	818611	818612
UN	975	.	G_contig000023	818627	818682
UN	976	.	G_contig000023	847087	847087
UN	977	.	G_contig000023	863638	863658
UN	978	.	G_contig000023	865268	865271
UN	979	.	G_contig000023	865432	865476
UN	980	.	G_contig000023	885407	885407
UN	981	.	G_contig000023	900176	900239
UN	982	.	G_contig000023	915000	915047
UN	983	.	G_contig000023	940506	940508
UN	984	.	G_contig000023	967046	967109
UN	985	.	G_contig000023	988408	988409
UN	986	.	G_contig000023	1010646	1010710
UN	987	.	G_contig000023	1011304	1011329
UN	988	.	G_contig000023	1027139	1027216
UN	989	.	G_contig000023	1036939	1036962
UN	990	.	G_contig000023	1036964	1036964
UN	991	.	G_contig000023	1036966	1036966
UN	992	.	G_contig000023	1036971	1036971
UN	993	.	G_contig000023	1040406	1040411
UN	994	.	G_contig000023	1085056	1085092
UN	995	.	G_contig000023	1095996	1095996
UN	996	.	G_contig000023	1095999	1096000
UN	997	.	G_contig000023	1096002	1096002
UN	998	.	G_contig000023	1096005	1096005
UN	999	.	G_contig000023	1096007	1096008
UN	1000	.	G_contig000023	1096010	1096022
UN	1001	.	G_contig000023	1139459	1139474
UN	1002	.	G_contig000023	1158397	1158402
UN	1003	.	G_contig000023	1175398	1175398
UN	1004	.	G_contig000023	1175400	1175400
UN	1005	.	G_contig000023	1215573	1215575
UN	1006	.	G_contig000023	1254030	1254030
UN	1007	.	G_contig000023	1254032	1254032
UN	1008	.	G_contig000023	1254034	1254034
UN	1009	.	G_contig000023	1254036	1254039
UN	1010	.	G_contig000023	1254046	1254051
UN	1011	.	G_contig000023	1260884	1260901
UN	1012	.	G_contig000023	1284440	1284487
UN	1013	.	G_contig000023	1286507	1286561
UN	1014	.	G_contig000023	1302404	1302459
UN	1015	.	G_contig000023	1311424	1311469
UN	1016	.	G_contig000023	1330994	1330999
UN	1017	.	G_contig000023	1358971	1359027
UN	1018	.	G_contig000023	1387059	1387059
UN	1019	.	G_contig000023	1439025	1439025
UN	1020	.	G_contig000023	1439030	1439032
UN	1021	.	G_contig000023	1439036	1439036
UN	1022	.	G_contig000023	1444883	1444883
UN	1023	.	G_contig000023	1444885	1444892
UN	1024	.	G_contig000023	1454517	1454567
UN	1025	.	G_contig000023	1467575	1467592
UN	1026	.	G_contig000023	1507238	1507238
UN	1027	.	G_contig000023	1521421	1521465
UN	1028	.	G_contig000023	1544784	1544861
UN	1029	.	G_contig000023	1545220	1545295
UN	1030	.	G_contig000023	1556766	1556811
UN	1031	.	G_contig000023	1562643	1562684
UN	1032	.	G_contig000023	1582106	1582111
UN	1033	.	G_contig000023	1611404	1611459
UN	1034	.	G_contig000023	1692552	1692552
UN	1035	.	G_contig000023	1692557	1692599
UN	1036	.	G_contig000023	1736103	1736148
UN	1037	.	G_contig000023	1762482	1762485
UN	1038	.	G_contig000023	1762487	1762487
UN	1039	.	G_contig000023	1762489	1762489
UN	1040	.	G_contig000023	1762491	1762491
UN	1041	.	G_contig000023	1821681	1821683
UN	1042	.	G_contig000023	1892090	1892090
UN	1043	.	G_contig000023	1892094	1892094
UN	1044	.	G_contig000023	1892097	1892097
UN	1045	.	G_contig000023	1892099	1892099
UN	1046	.	G_contig000023	1892102	1892102
UN	1047	.	G_contig000023	1955561	1955566
UN	1048	.	G_contig000023	1960336	1960375
UN	1049	.	G_contig000023	1968854	1968883
UN	1050	.	G_contig000023	1984285	1984285
UN	1051	.	G_contig000023	2043840	2043869
UN	1052	.	G_contig000024	1	5
UN	1053	.	G_contig000024	179	179
UN	1054	.	G_contig000024	184	244
UN	1055	.	G_contig000025	1	2
UN	1056	.	G_contig000025	1121	1124
UN	1057	.	G_contig000026	1	2
UN	1058	.	G_contig000026	9727	9731
UN	1059	.	G_contig000026	10140	10140
UN	1060	.	G_contig000026	10142	10282
UN	1061	.	G_contig000026	11618	11726
UN	1062	.	G_contig000026	12045	12055
UN	1063	.	G_contig000027	1	10
UN	1064	.	G_contig000027	30921	30993
UN	1065	.	G_contig000027	41889	41889
UN	1066	.	G_contig000027	46225	46225
UN	1067	.	G_contig000027	46240	46325
UN	1068	.	G_contig000027	53891	53891
UN	1069	.	G_contig000027	56278	56354
UN	1070	.	G_contig000027	88046	88058
UN	1071	.	G_contig000027	88696	88706
UN	1072	.	G_contig000027	88793	88802
UN	1073	.	G_contig000027	135394	135428
UN	1074	.	G_contig000027	136360	136362
UN	1075	.	G_contig000027	165629	165629
UN	1076	.	G_contig000027	166134	166210
UN	1077	.	G_contig000027	166396	166396
UN	1078	.	G_contig000028	1	4
UN	1079	.	G_contig000028	10727	10747
UN	1080	.	G_contig000029	1	1
UN	1081	.	G_contig000029	325	326
UN	1082	.	G_contig000030	1	1
UN	1083	.	G_contig000030	15360	15373
UN	1084	.	G_contig000030	15375	15377
UN	1085	.	G_contig000030	15531	15531
UN	1086	.	G_contig000030	15633	15643
UN	1087	.	G_contig000031	1	3
UN	1088	.	G_contig000031	235	235
UN	1089	.	G_contig000032	1	8
UN	1090	.	G_contig000032	23854	23858
UN	1091	.	G_contig000032	24089	24089
UN	1092	.	G_contig000032	24257	24379
UN	1093	.	G_contig000032	25729	25819
UN	1094	.	G_contig000032	25821	25822
UN	1095	.	G_contig000032	25824	25828
UN	1096	.	G_contig000032	25831	25831
UN	1097	.	G_contig000032	25833	25834
UN	1098	.	G_contig000032	26756	26761
UN	1099	.	G_contig000032	27149	27182
UN	1100	.	G_contig000032	27391	27408
UN	1101	.	G_contig000032	27972	27975
UN	1102	.	G_contig000032	28365	28412
UN	1103	.	G_contig000032	28779	28779
UN	1104	.	G_contig000032	28781	28813
UN	1105	.	G_contig000032	84268	84330
UN	1106	.	G_contig000032	88367	88367
UN	1107	.	G_contig000032	88376	88376
UN	1108	.	G_contig000032	102188	102188
UN	1109	.	G_contig000032	103256	103316
UN	1110	.	G_contig000032	129424	129491
UN	1111	.	G_contig000032	146156	146173
UN	1112	.	G_contig000032	146566	146652
UN	1113	.	G_contig000032	147830	147863
UN	1114	.	G_contig000032	210906	210906
UN	1115	.	G_contig000032	249030	249030
UN	1116	.	G_contig000032	249033	249033
UN	1117	.	G_contig000032	249035	249035
UN	1118	.	G_contig000032	257371	257417
UN	1119	.	G_contig000032	293268	293305
UN	1120	.	G_contig000032	365254	365293
UN	1121	.	G_contig000032	389592	389647
UN	1122	.	G_contig000032	400405	400405
UN	1123	.	G_contig000032	409793	409861
UN	1124	.	G_contig000032	496087	496131
UN	1125	.	G_contig000032	517609	517614
UN	1126	.	G_contig000032	537162	537166
UN	1127	.	G_contig000032	537168	537170
UN	1128	.	G_contig000032	543203	543205
UN	1129	.	G_contig000032	550811	550875
UN	1130	.	G_contig000032	553165	553203
UN	1131	.	G_contig000032	556015	556038
UN	1132	.	G_contig000032	556176	556207
UN	1133	.	G_contig000032	563676	563676
UN	1134	.	G_contig000032	563678	563678
UN	1135	.	G_contig000032	563680	563680
UN	1136	.	G_contig000032	563682	563682
UN	1137	.	G_contig000032	563687	563688
UN	1138	.	G_contig000032	563694	563694
UN	1139	.	G_contig000032	608282	608282
UN	1140	.	G_contig000032	608285	608285
UN	1141	.	G_contig000032	650179	650198
UN	1142	.	G_contig000032	692961	692962
UN	1143	.	G_contig000032	692964	692965
UN	1144	.	G_contig000032	692967	692968
UN	1145	.	G_contig000032	692970	692973
UN	1146	.	G_contig000032	697074	697074
UN	1147	.	G_contig000032	697076	697076
UN	1148	.	G_contig000032	697079	697079
UN	1149	.	G_contig000032	703853	703940
UN	1150	.	G_contig000032	709705	709771
UN	1151	.	G_contig000032	712141	712173
UN	1152	.	G_contig000032	715972	716008
UN	1153	.	G_contig000032	716141	716186
UN	1154	.	G_contig000032	744829	744867
UN	1155	.	G_contig000032	747378	747410
UN	1156	.	G_contig000032	780842	780842
UN	1157	.	G_contig000032	780848	780865
UN	1158	.	G_contig000032	784537	784591
UN	1159	.	G_contig000032	784593	784594
UN	1160	.	G_contig000032	806592	806593
UN	1161	.	G_contig000032	814822	814896
UN	1162	.	G_contig000032	881215	881215
UN	1163	.	G_contig000032	1057886	1057894
UN	1164	.	G_contig000033	1	5
UN	1165	.	G_contig000033	306	307
UN	1166	.	G_contig000033	813	815
