frequency	mutation_category
0.171100616	snp_nonsynonymous
0.0722694397	snp_synonymous
0.106118679	snp_synonymous
0.0942516327	snp_synonymous
0.108997345	snp_synonymous
0.101895809	snp_synonymous
0.10828352	snp_nonsynonymous
0.111469746	snp_synonymous
0.0675592422	snp_synonymous
0.113289356	snp_synonymous
0.144220352	snp_synonymous
0.118926048	snp_synonymous
0.131481647	snp_synonymous
0.112652302	snp_synonymous
0.130256176	snp_synonymous
0.127626419	snp_synonymous
0.094871521	snp_synonymous
0.124688625	snp_synonymous
0.135592461	snp_synonymous
0.14675808	snp_nonsynonymous
0.121725082	snp_synonymous
0.0960493088	snp_synonymous
0.160075665	snp_synonymous
0.21658802	snp_synonymous
0.20659256	snp_synonymous
0.196980953	snp_synonymous
0.204251289	snp_synonymous
0.183904171	snp_synonymous
0.162124634	snp_nonsynonymous
0.162819862	snp_nonsynonymous
0.136238575	snp_synonymous
0.144661427	snp_synonymous
0.139214993	snp_synonymous
0.125020504	snp_synonymous
0.125020027	snp_synonymous
0.117493629	snp_nonsynonymous
0.117306232	snp_synonymous
0.1220541	snp_synonymous
0.0948667526	snp_synonymous
0.0797734261	snp_synonymous
0.0511455536	snp_synonymous
0.0525097847	snp_synonymous
0.0551991463	snp_nonsynonymous
0.055161953	snp_synonymous
0.0500655174	snp_synonymous
0.133075237	snp_synonymous
0.0688095093	snp_synonymous
0.0723247528	snp_synonymous
0.0617904663	snp_synonymous
0.0754823685	snp_synonymous
0.0848107338	snp_synonymous
0.128798008	snp_nonsynonymous
0.128862381	snp_nonsynonymous
0.172675133	snp_synonymous
0.15366745	snp_synonymous
0.142711639	snp_synonymous
0.159667015	snp_synonymous
0.166406155	snp_synonymous
0.138753414	snp_synonymous
0.0999450684	snp_synonymous
0.0968985558	snp_synonymous
0.0973353386	snp_synonymous
0.0974674225	snp_synonymous
0.0973114967	snp_nonsynonymous
0.0993270874	snp_synonymous
0.102208138	snp_synonymous
0.0849223137	snp_nonsynonymous
0.0851035118	snp_synonymous
0.0887088776	snp_synonymous
0.0869688988	snp_synonymous
0.205809116	snp_synonymous
0.230500221	snp_synonymous
0.23052597	snp_synonymous
0.0895175934	snp_synonymous
0.0881652832	snp_synonymous
0.083770752	snp_synonymous
0.0850400925	snp_nonsynonymous
0.0753173828	snp_synonymous
0.0736994743	snp_nonsynonymous
0.0759658813	snp_synonymous
0.119939804	snp_synonymous
0.0833182335	snp_pseudogene
0.0559573174	snp_pseudogene
0.0519413948	snp_pseudogene
0.127183914	snp_pseudogene
0.131530285	snp_pseudogene
0.144081116	snp_pseudogene
0.14576149	snp_pseudogene
0.157244205	snp_pseudogene
0.19686842	snp_pseudogene
0.14231205	snp_nonsynonymous
0.244724751	snp_synonymous
0.0724658966	snp_synonymous
0.0887656212	snp_synonymous
0.0999646187	snp_nonsynonymous
0.092839241	snp_nonsynonymous
0.0974569321	snp_nonsynonymous
0.0974507332	snp_synonymous
0.0974669456	snp_nonsynonymous
0.0973892212	snp_nonsynonymous
0.102223873	snp_nonsynonymous
0.0927672386	snp_synonymous
0.0832009315	snp_synonymous
0.0675253868	snp_synonymous
0.104444981	snp_synonymous
0.0997753143	snp_synonymous
0.0843224525	snp_synonymous
0.133419991	snp_synonymous
0.133419514	snp_synonymous
0.133302689	snp_synonymous
0.124702454	snp_synonymous
0.103095055	snp_synonymous
0.291452885	snp_synonymous
0.225482941	snp_synonymous
0.187109947	snp_synonymous
0.171280384	snp_synonymous
0.171134949	snp_synonymous
0.149692059	snp_synonymous
0.0799884796	snp_synonymous
0.0755829811	snp_synonymous
0.0714116096	snp_nonsynonymous
0.0781712532	snp_nonsynonymous
0.137182236	snp_synonymous
0.184083939	snp_nonsynonymous
0.28567028	snp_nonsynonymous
0.266391277	snp_synonymous
0.249917984	snp_nonsynonymous
0.131647587	snp_synonymous
0.104943275	snp_synonymous
0.102238655	snp_synonymous
0.154754162	snp_synonymous
0.161984921	snp_synonymous
0.177379608	snp_synonymous
0.175960541	snp_synonymous
0.13670063	snp_synonymous
0.0662851334	snp_synonymous
0.0655407906	snp_synonymous
0.0629725456	snp_synonymous
0.0682559013	snp_synonymous
0.0701723099	snp_synonymous
0.0682058334	snp_synonymous
0.199703693	snp_synonymous
0.181509018	snp_synonymous
0.173488617	snp_synonymous
0.117529392	snp_synonymous
0.0624113083	snp_synonymous
0.0571074486	snp_synonymous
0.0587058067	snp_synonymous
0.0571408272	snp_synonymous
0.0586204529	snp_synonymous
0.055560112	snp_synonymous
0.272574902	snp_synonymous
0.374776363	snp_synonymous
0.374523163	snp_synonymous
0.374893188	snp_synonymous
0.374713898	snp_synonymous
0.375154018	snp_synonymous
0.0776495934	snp_synonymous
0.0777587891	snp_synonymous
0.231919765	snp_synonymous
0.199934006	snp_synonymous
0.18392849	snp_synonymous
0.184435368	snp_synonymous
0.148843765	snp_synonymous
0.142543316	snp_synonymous
0.145702362	snp_synonymous
0.158820629	snp_synonymous
0.118301392	snp_synonymous
0.420937538	snp_intergenic
0.400238991	snp_intergenic
0.471491814	snp_intergenic
0.102197647	snp_synonymous
0.0997505188	snp_synonymous
0.0971999168	snp_synonymous
0.0951323509	snp_synonymous
0.13893795	snp_synonymous
0.113922119	snp_synonymous
0.11418581	snp_synonymous
0.10529232	snp_nonsynonymous
0.0997776985	snp_synonymous
0.0998344421	snp_nonsynonymous
0.107863903	snp_nonsynonymous
0.104905128	snp_synonymous
0.166865826	snp_synonymous
0.143520355	snp_nonsynonymous
0.146433353	snp_nonsynonymous
0.152569771	snp_synonymous
0.109208584	snp_nonsynonymous
0.454506397	snp_synonymous
0.0974979401	snp_synonymous
0.0861153603	snp_synonymous
0.185844421	snp_nonsynonymous
0.208248615	snp_synonymous
0.19547987	snp_synonymous
0.263216496	snp_synonymous
0.277633667	snp_synonymous
0.0546979904	snp_synonymous
0.0738806725	snp_synonymous
0.124643803	snp_synonymous
0.199811935	snp_synonymous
0.213991165	snp_synonymous
0.214035988	snp_nonsynonymous
0.214129925	snp_nonsynonymous
0.213070869	snp_nonsynonymous
0.207156181	snp_synonymous
0.21398735	snp_synonymous
0.0596261024	snp_synonymous
0.0518770218	snp_nonsynonymous
0.0730490685	snp_synonymous
0.0860385895	snp_synonymous
0.137830734	snp_synonymous
0.128703117	snp_synonymous
0.173585892	snp_synonymous
0.173986435	snp_synonymous
0.181498051	snp_synonymous
0.102681637	snp_synonymous
0.110875607	snp_nonsynonymous
0.116158485	snp_synonymous
0.118714809	snp_nonsynonymous
0.182016373	snp_synonymous
0.180845261	snp_synonymous
0.166357517	snp_synonymous
0.146122456	snp_synonymous
0.096446991	snp_synonymous
0.0791511536	snp_synonymous
0.0738139153	snp_synonymous
0.0626559258	snp_synonymous
0.0711364746	snp_nonsynonymous
0.12529707	snp_synonymous
0.124699593	snp_synonymous
0.127928734	snp_synonymous
0.155973434	snp_synonymous
0.178288937	snp_synonymous
0.0892066956	snp_synonymous
0.0892219543	snp_synonymous
0.0878858566	snp_synonymous
0.0933642387	snp_synonymous
0.124907017	snp_synonymous
0.13855505	snp_synonymous
0.131234646	snp_synonymous
0.106022835	snp_synonymous
0.11583519	snp_synonymous
0.101522446	snp_synonymous
0.101432323	snp_synonymous
0.0896039009	snp_synonymous
0.0966238976	snp_synonymous
0.107730865	snp_synonymous
0.125085831	snp_synonymous
0.107700348	snp_nonsynonymous
0.103430748	snp_nonsynonymous
0.0856947899	snp_synonymous
0.0951776505	snp_synonymous
0.127639294	snp_synonymous
0.0926585197	snp_nonsynonymous
0.0910944939	snp_synonymous
0.0957984924	snp_synonymous
0.101872444	snp_synonymous
0.125900745	snp_synonymous
0.0766215324	snp_synonymous
0.101056099	snp_synonymous
0.0942015648	snp_synonymous
0.0891709328	snp_nonsynonymous
0.0876631737	snp_synonymous
0.0797538757	snp_synonymous
0.0822024345	snp_nonsynonymous
0.0818576813	snp_synonymous
0.0645513535	snp_synonymous
0.0657176971	snp_synonymous
0.0687007904	snp_synonymous
0.0713090897	snp_synonymous
0.172929287	snp_nonsynonymous
0.180129051	snp_nonsynonymous
0.169482231	snp_nonsynonymous
0.172830105	snp_nonsynonymous
0.183874607	snp_synonymous
0.187195301	snp_synonymous
0.184508801	snp_synonymous
0.189919949	snp_nonsynonymous
0.180275917	snp_synonymous
0.179787636	snp_nonsynonymous
0.23064661	snp_synonymous
0.225200653	snp_nonsynonymous
0.172095299	snp_synonymous
0.127884388	snp_synonymous
0.101686001	snp_synonymous
0.0976781845	snp_synonymous
0.0996184349	snp_synonymous
0.119185925	snp_nonsynonymous
0.101916313	snp_synonymous
0.106220245	snp_synonymous
0.0824069977	snp_synonymous;synonymous
0.0795388222	snp_nonsynonymous;nonsynonymous
0.076734066	snp_synonymous;synonymous
0.110667706	snp_synonymous
0.0710644722	snp_synonymous
0.0726451874	snp_synonymous
0.14864254	snp_intergenic
0.17213583	snp_intergenic
0.0518226624	snp_synonymous
0.0541753769	snp_synonymous
0.0773286819	snp_synonymous
0.0756196976	snp_synonymous
0.142551899	snp_synonymous
0.134870529	snp_synonymous
0.217093468	snp_synonymous
0.272658825	snp_synonymous
0.260817528	snp_synonymous
0.272520065	snp_synonymous
0.0831861496	snp_synonymous
0.110767841	snp_synonymous
0.108350277	snp_synonymous
0.105217457	snp_synonymous
0.102172375	snp_synonymous
0.102484703	snp_synonymous
0.249726772	snp_synonymous
0.208003044	snp_synonymous
0.062271595	snp_synonymous
0.058681488	snp_synonymous
0.0753693581	snp_synonymous
0.128050804	snp_intergenic
0.272803783	snp_intergenic
0.299913406	snp_intergenic
0.299955845	snp_intergenic
0.310265064	snp_intergenic
0.0654001236	snp_synonymous
0.080268383	snp_synonymous
0.0700550079	snp_synonymous
0.0679855347	snp_synonymous
0.121118069	snp_nonsynonymous
0.120874405	snp_nonsynonymous
0.12085247	snp_synonymous
0.13161993	snp_nonsynonymous
0.147817135	snp_nonsynonymous
0.147947311	snp_synonymous
0.210241795	snp_nonsynonymous
0.222156525	snp_nonsynonymous
0.210439682	snp_nonsynonymous
0.506008625	snp_intergenic
0.183577061	snp_pseudogene
0.0819263458	snp_pseudogene
0.100052357	snp_pseudogene
0.104697227	snp_pseudogene
0.108993053	snp_pseudogene
0.110743999	snp_synonymous
0.0849556923	snp_synonymous
0.101277828	snp_nonsynonymous
0.083234787	snp_synonymous
0.118932724	snp_nonsynonymous
0.056371212	snp_synonymous
0.0569667816	snp_synonymous
0.0567016602	snp_synonymous
0.0661783218	snp_nonsynonymous
0.0533409119	snp_nonsynonymous
0.0895495415	snp_nonsynonymous
0.0897688866	snp_synonymous
0.104326725	snp_synonymous
0.16570282	snp_synonymous
0.153758526	snp_nonsynonymous
0.153757095	snp_synonymous
0.130125523	snp_synonymous
0.137763023	snp_synonymous
0.137681484	snp_synonymous
0.142670155	snp_synonymous
0.110907078	snp_synonymous
0.126198292	snp_synonymous
0.10133791	snp_synonymous
0.155710697	snp_synonymous
0.134813786	snp_synonymous
0.142957211	snp_nonsynonymous
0.142516613	snp_synonymous
0.153329849	snp_synonymous
0.155927181	snp_synonymous
0.165677547	snp_synonymous
0.127345085	snp_synonymous
0.0652394295	snp_nonsynonymous
0.051721096	snp_nonsynonymous
0.098033905	snp_nonsynonymous
0.0643053055	snp_nonsynonymous
