frequency	mutation_category
0.0527977943	snp_intergenic
0.0545344353	snp_intergenic
0.0871729851	snp_nonsynonymous
0.0618481636	snp_synonymous
0.0579686165	snp_nonsynonymous
0.0530428886	snp_nonsynonymous
0.0823731422	snp_nonsynonymous
0.100780964	snp_synonymous
0.0622172356	snp_nonsynonymous
0.131986618	snp_nonsynonymous
0.0625538826	snp_synonymous
0.0558395386	snp_nonsynonymous
0.13188076	snp_nonsynonymous
0.0796556473	snp_nonsynonymous
0.0659666061	snp_synonymous
0.0552759171	snp_intergenic
0.0769739151	snp_nonsynonymous
0.0862460136	snp_synonymous
0.0551719666	snp_nonsynonymous
0.0654621124	snp_intergenic
0.0544719696	snp_intergenic
0.0725808144	snp_nonsynonymous
0.0621390343	snp_nonsynonymous
0.0755038261	snp_nonsynonymous
0.0560307503	snp_nonsynonymous
0.0599045753	snp_synonymous
0.0534434319	snp_nonsynonymous
0.0603098869	snp_synonymous
0.0707659721	snp_nonsynonymous
0.0651450157	snp_synonymous
0.0814800262	snp_nonsynonymous
0.056684494	snp_nonsynonymous
0.0532188416	snp_synonymous
0.0629358292	snp_nonsynonymous
0.0526676178	snp_nonsynonymous
0.0842900276	snp_synonymous
0.0711393356	snp_nonsynonymous
0.0575857162	snp_intergenic
0.0606417656	snp_intergenic
0.0716366768	snp_nonsynonymous
0.0961704254	snp_nonsynonymous
0.0585818291	snp_synonymous
0.0856199265	snp_synonymous
0.0511937141	snp_nonsynonymous
0.086411953	snp_nonsynonymous
0.0960941315	snp_nonsynonymous
0.10428524	snp_nonsynonymous
0.0506229401	snp_nonsynonymous
0.0553908348	snp_intergenic
0.0592012405	snp_intergenic
0.0635166168	snp_synonymous
0.0575575829	snp_synonymous
0.0680885315	snp_nonsynonymous
0.0967473984	snp_nonsynonymous
0.0548391342	snp_synonymous
0.0540270805	snp_nonsynonymous
0.0580720901	snp_nonsynonymous
0.0933237076	snp_nonsynonymous
0.0696663857	snp_synonymous
0.0674142838	snp_nonsynonymous
0.0569429398	snp_nonsynonymous
0.0682425499	snp_intergenic
0.0747609138	snp_synonymous
0.0590462685	snp_synonymous
0.0773696899	snp_nonsynonymous
0.123540878	snp_nonsynonymous
0.0597777367	snp_nonsynonymous
0.135866642	snp_intergenic
0.180510998	snp_intergenic
0.0676193237	snp_nonsynonymous
0.051926136	snp_nonsynonymous
0.0716757774	snp_nonsynonymous
0.0533957481	snp_nonsense
0.0566344261	snp_synonymous
