frequency	mutation_category
0.0668907166	snp_nonsynonymous
0.131340504	snp_synonymous
0.0591020584	snp_synonymous
0.0903143883	snp_nonsynonymous
0.0816130638	snp_nonsynonymous
0.078081131	snp_nonsynonymous
0.0673913956	snp_nonsynonymous
0.0668621063	snp_nonsense
0.0724887848	snp_nonsynonymous
0.0705528259	snp_nonsynonymous
0.0519170761	snp_intergenic
0.0652747154	snp_nonsynonymous
0.0519442558	snp_intergenic
0.0578560829	snp_synonymous
0.0684447289	snp_nonsynonymous
0.0548853874	snp_synonymous
0.071996212	snp_nonsynonymous
0.068983078	snp_nonsynonymous
0.0719594955	snp_synonymous
0.0509109497	snp_nonsynonymous
0.0700511932	snp_nonsynonymous
0.0629458427	snp_synonymous
0.0531377792	snp_nonsynonymous
0.0790171623	snp_nonsynonymous
0.062734127	snp_nonsynonymous
0.0631599426	snp_synonymous
0.195372105	snp_intergenic
0.0793561935	snp_nonsynonymous
0.0729432106	snp_nonsynonymous
0.0829524994	snp_nonsynonymous
0.0651874542	snp_nonsynonymous
0.0982637405	snp_nonsynonymous
0.100847721	snp_nonsynonymous
0.0847835541	snp_nonsynonymous
0.0628638268	snp_intergenic
0.0977854729	snp_nonsynonymous
0.0695705414	snp_nonsynonymous
0.0976457596	snp_nonsynonymous
0.0693922043	snp_nonsynonymous
0.0591139793	snp_nonsynonymous
0.071606636	snp_nonsynonymous
0.0508108139	snp_synonymous
0.11536026	snp_nonsynonymous
0.0707406998	snp_nonsynonymous
0.0919857025	snp_nonsynonymous
0.0786709785	snp_synonymous
0.0523929596	snp_nonsynonymous
0.0558991432	snp_synonymous
0.0508160591	snp_nonsynonymous
0.0762314796	snp_nonsynonymous
0.0518307686	snp_intergenic
0.0712862015	snp_nonsynonymous
0.055888176	snp_nonsynonymous
0.0605106354	snp_nonsynonymous
0.132769108	snp_nonsynonymous
0.0641136169	snp_nonsynonymous
0.0738034248	snp_nonsynonymous
0.0751671791	snp_intergenic
0.0796461105	snp_nonsynonymous
0.0659584999	snp_nonsynonymous
0.068795681	snp_synonymous
0.0776219368	snp_nonsynonymous
0.0628471375	snp_synonymous
0.15392971	snp_nonsynonymous
0.0733418465	snp_synonymous
0.0725135803	snp_nonsynonymous
0.117787838	snp_nonsynonymous
0.0594730377	snp_nonsynonymous
0.0892472267	snp_synonymous
0.0567007065	snp_nonsynonymous
0.0628023148	snp_nonsynonymous
0.0894227028	snp_nonsynonymous
0.0524163246	snp_intergenic
0.0700006485	snp_nonsynonymous
0.0875239372	snp_nonsynonymous
0.0712490082	snp_nonsynonymous
0.281308651	snp_nonsynonymous
0.348172188	snp_nonsynonymous
0.0591697693	snp_nonsynonymous
0.0857639313	snp_intergenic
0.0902576447	snp_nonsynonymous
0.0624523163	snp_nonsynonymous
0.0870299339	snp_nonsynonymous
0.0965914726	snp_nonsynonymous
0.0792140961	snp_nonsynonymous
0.086452961	snp_nonsynonymous
0.059882164	snp_nonsynonymous
0.056479454	snp_nonsynonymous
0.0548763275	snp_nonsynonymous
0.0530776978	snp_nonsynonymous
0.0540909767	snp_nonsynonymous
0.128324986	snp_synonymous
0.0652775764	snp_nonsynonymous
0.0808153152	snp_nonsynonymous
0.0879416466	snp_intergenic
0.0534687042	snp_nonsynonymous
0.0564556122	snp_nonsynonymous
0.0902476311	snp_nonsynonymous
0.0538187027	snp_nonsynonymous
0.0576357841	snp_intergenic
0.0549287796	snp_intergenic
0.0685920715	snp_nonsynonymous
0.0501966476	snp_intergenic
0.090280056	snp_nonsynonymous
0.0564851761	snp_nonsynonymous
0.0755901337	snp_nonsynonymous
0.058028698	snp_nonsynonymous
0.0662236214	snp_nonsynonymous
0.0596308708	snp_nonsynonymous
0.0770635605	snp_intergenic
0.0729851723	snp_nonsynonymous
0.0640621185	snp_nonsynonymous
0.0537848473	snp_synonymous
0.0761795044	snp_nonsynonymous
0.0650420189	snp_nonsynonymous
0.163229942	snp_noncoding
0.118185043	snp_nonsynonymous
0.0605282784	snp_nonsynonymous
0.0719685555	snp_nonsynonymous
0.0617771149	snp_intergenic
0.0745992661	snp_nonsynonymous
0.096095562	snp_nonsynonymous
0.068772316	snp_synonymous
0.114803314	snp_nonsynonymous
0.0739173889	snp_intergenic
0.0761384964	snp_nonsynonymous
0.0901069641	snp_synonymous
0.0601701736	snp_nonsynonymous
0.189543724	snp_intergenic
0.069770813	snp_nonsynonymous
0.0690784454	snp_nonsynonymous
0.0646753311	snp_nonsynonymous
0.331548691	snp_nonsynonymous
0.0599393845	snp_nonsynonymous
0.0661959648	snp_nonsynonymous
0.0868549347	snp_synonymous
0.0607171059	snp_nonsynonymous
0.0548715591	snp_intergenic
0.0818133354	snp_synonymous
0.0699105263	snp_synonymous
0.0524821281	snp_nonsynonymous
0.063565731	snp_synonymous
0.0633172989	snp_synonymous
0.0811758041	snp_nonsynonymous
0.0674295425	snp_nonsynonymous
0.0692911148	snp_nonsynonymous
0.0570220947	snp_synonymous
0.0517778397	snp_nonsynonymous
0.0617866516	snp_nonsynonymous
0.0833921432	snp_nonsynonymous
0.0754237175	snp_nonsynonymous
0.0745077133	snp_nonsynonymous
0.0576200485	snp_nonsynonymous
0.0657711029	snp_nonsynonymous
0.0773015022	snp_intergenic
0.087802887	snp_synonymous
0.0826544762	snp_intergenic
0.0826907158	snp_nonsynonymous
0.05286026	snp_nonsynonymous
0.0693664551	snp_synonymous
0.0643725395	snp_nonsynonymous
0.119044781	snp_intergenic
0.0923733711	snp_nonsynonymous
0.0601596832	snp_nonsynonymous
0.0957856178	snp_nonsynonymous
0.0867991447	snp_nonsense
0.0782208443	snp_nonsynonymous
0.0526194572	snp_synonymous
0.0642886162	snp_nonsynonymous
0.06914711	snp_nonsynonymous
0.0659308434	snp_nonsynonymous
0.360172749	snp_intergenic
0.0790376663	snp_nonsynonymous
0.0899896622	snp_nonsynonymous
0.0605578423	snp_synonymous
0.0505032539	snp_synonymous
0.0581145287	snp_nonsynonymous
0.0847258568	snp_nonsynonymous
0.0983958244	snp_nonsynonymous
0.0900816917	snp_intergenic
0.0627055168	snp_nonsynonymous
0.0977120399	snp_nonsynonymous
0.0788764954	snp_nonsynonymous
