frequency	mutation_category
0.102382183	snp_nonsynonymous
0.0506243706	snp_nonsynonymous
0.0968298912	snp_nonsynonymous
0.0692744255	snp_intergenic
0.0702757835	snp_nonsynonymous
0.0696706772	snp_nonsynonymous
0.0512976646	snp_synonymous
0.074988842	snp_nonsynonymous
0.0585098267	snp_nonsynonymous
0.0757827759	snp_nonsynonymous
0.0520467758	snp_nonsynonymous
0.0537657738	snp_intergenic
0.0606746674	snp_intergenic
0.0589118004	snp_intergenic
0.0695776939	snp_nonsynonymous
0.0712251663	snp_nonsynonymous
0.0946211815	snp_nonsynonymous
0.0533075333	snp_nonsynonymous
0.091738224	snp_synonymous
0.0636219978	snp_nonsynonymous
0.0716171265	snp_nonsynonymous
0.0761585236	snp_synonymous
0.0538244247	snp_synonymous
0.0578527451	snp_nonsynonymous
0.0739073753	snp_nonsynonymous
0.0659456253	snp_synonymous
0.0860791206	snp_synonymous
0.0846648216	snp_pseudogene
0.0773968697	snp_nonsynonymous
0.128416538	snp_nonsynonymous
0.0849285126	snp_synonymous
0.0648789406	snp_synonymous
0.162993908	snp_nonsynonymous
0.0653982162	snp_nonsynonymous
0.0751166344	snp_nonsynonymous
0.0563335419	snp_synonymous
0.0902099609	snp_intergenic
0.0695724487	snp_intergenic
0.09593153	snp_synonymous
0.061173439	snp_synonymous
0.0620880127	snp_nonsynonymous
0.105446815	snp_nonsynonymous
0.0573344231	snp_intergenic
0.070338726	snp_nonsynonymous
0.0846390724	snp_pseudogene
0.0648212433	snp_nonsynonymous
0.053147316	snp_intergenic
0.0835185051	snp_nonsynonymous
0.0523371696	snp_nonsynonymous
0.194253922	snp_synonymous
0.0546097755	snp_synonymous
0.0755558014	snp_intergenic
0.0902142525	snp_synonymous
0.0537467003	snp_synonymous
0.093580246	snp_synonymous
0.101796627	snp_nonsynonymous
0.0656614304	snp_nonsynonymous
0.0517110825	snp_nonsynonymous
0.0902090073	snp_pseudogene
0.0574784279	snp_nonsynonymous
0.0806136131	snp_nonsynonymous
0.0544433594	snp_nonsynonymous
0.0885047913	snp_nonsynonymous
0.0628299713	snp_synonymous
0.0591630936	snp_synonymous
0.0647573471	snp_pseudogene
0.0910015106	snp_intergenic
0.057806015	snp_synonymous
0.0511403084	snp_nonsynonymous
0.0690674782	snp_intergenic
0.0649938583	snp_synonymous
0.063249588	snp_nonsynonymous
0.0826473236	snp_nonsynonymous
0.103583813	snp_nonsynonymous
0.0850877762	snp_nonsynonymous
0.147020817	snp_nonsynonymous
0.0942091942	snp_nonsynonymous
0.0820088387	snp_nonsynonymous
0.0786819458	snp_synonymous
0.0528311729	snp_nonsynonymous
0.0946364403	snp_synonymous
0.0985336304	snp_nonsynonymous
0.0514302254	snp_nonsynonymous
0.0782661438	snp_synonymous
0.0666127205	snp_nonsynonymous
0.080956459	snp_nonsynonymous
0.0566902161	snp_nonsynonymous
0.0760698318	snp_nonsynonymous
0.0502195358	snp_nonsense
0.0511860847	snp_pseudogene
0.0615797043	snp_pseudogene
0.0796847343	snp_synonymous
0.0695223808	snp_nonsynonymous
0.0526814461	snp_synonymous
0.0682888031	snp_synonymous
0.077319622	snp_synonymous
0.0552587509	snp_synonymous
0.116977692	snp_nonsynonymous
0.0738744736	snp_nonsynonymous
0.159628391	snp_nonsynonymous
0.0523657799	snp_synonymous
0.068479538	snp_synonymous
0.0910129547	snp_intergenic
0.0518097878	snp_synonymous
0.0508408546	snp_nonsynonymous
0.097407341	snp_intergenic
0.067109108	snp_nonsynonymous
0.0561528206	snp_nonsynonymous
0.111459255	snp_nonsynonymous
0.0664815903	snp_nonsynonymous
0.0608587265	snp_synonymous
0.0826687813	snp_synonymous
0.0788555145	snp_nonsynonymous
0.169623375	snp_nonsynonymous
0.0734572411	snp_synonymous
0.0932483673	snp_nonsynonymous
0.0581250191	snp_nonsynonymous
0.0527610779	snp_intergenic
0.0747466087	snp_nonsynonymous
0.0584635735	snp_nonsynonymous
0.0867919922	snp_nonsynonymous
0.0735163689	snp_nonsynonymous
0.0936479568	snp_nonsynonymous
0.0864758492	snp_intergenic
0.132632256	snp_pseudogene
0.0598640442	snp_pseudogene
0.0532398224	snp_synonymous
0.0586929321	snp_intergenic
0.0588850975	snp_nonsynonymous
0.0679402351	snp_intergenic
0.0994844437	snp_intergenic
0.0686750412	snp_synonymous
0.051928997	snp_nonsynonymous
0.0523691177	snp_nonsynonymous
0.0618629456	snp_nonsynonymous
0.059636116	snp_nonsynonymous
0.0549054146	snp_synonymous
0.0575819016	snp_nonsynonymous
0.076113224	snp_nonsynonymous
0.0701117516	snp_intergenic
0.172610283	snp_intergenic
0.0690798759	snp_synonymous
0.0541410446	snp_nonsynonymous
0.0641994476	snp_nonsynonymous
0.0523257256	snp_intergenic
0.0509672165	snp_intergenic
0.0595169067	snp_synonymous
0.0914793015	snp_intergenic
0.0576739311	snp_synonymous;nonsynonymous
0.107852459	snp_nonsynonymous
0.0724272728	snp_nonsynonymous
0.0804495811	snp_synonymous
0.0687551498	snp_nonsynonymous
0.0542683601	snp_synonymous
0.0699596405	snp_nonsynonymous
0.115877151	snp_nonsynonymous
0.0894656181	snp_nonsynonymous
0.050757885	snp_nonsynonymous
0.100895882	snp_nonsynonymous
0.0581917763	snp_intergenic
0.0994157791	snp_nonsynonymous
0.0700025558	snp_nonsynonymous
0.243501186	snp_intergenic
0.0552539825	snp_synonymous
0.0931138992	snp_synonymous
0.112043381	snp_nonsynonymous
0.0542011261	snp_nonsynonymous
0.0543179512	snp_intergenic
0.109755993	snp_synonymous
0.0558099747	snp_nonsynonymous
0.0727338791	snp_nonsynonymous
0.104705334	snp_nonsynonymous
0.0596885681	snp_nonsynonymous
0.154895306	snp_nonsynonymous
0.0518789291	snp_nonsynonymous
0.0656962395	snp_nonsynonymous
0.112534523	snp_nonsynonymous
0.131149292	snp_intergenic
0.0651936531	snp_synonymous
0.0543079376	snp_synonymous
0.105806351	snp_nonsynonymous
0.0701966286	snp_synonymous
0.0638432503	snp_nonsynonymous
0.0573716164	snp_nonsynonymous
0.244837284	snp_intergenic
0.339552402	snp_intergenic
0.268183708	snp_nonsynonymous
0.064002037	snp_synonymous
0.0841341019	snp_synonymous
0.112615108	snp_nonsynonymous
0.077029705	snp_nonsynonymous
0.0548238754	snp_nonsynonymous
0.12129879	snp_synonymous
0.085627079	snp_intergenic
0.100954533	snp_synonymous
0.0937428474	snp_nonsynonymous
0.055891037	snp_nonsynonymous
0.0535540581	snp_synonymous
0.0603456497	snp_nonsynonymous
0.109143734	snp_nonsynonymous
0.0597424507	snp_nonsynonymous
0.0683283806	snp_intergenic
0.0626168251	snp_synonymous
0.0513310432	snp_nonsynonymous
0.0611586571	snp_nonsynonymous
0.0669908524	snp_nonsynonymous
0.0546860695	snp_intergenic
0.0567765236	snp_intergenic
0.0625348091	snp_intergenic
0.061229229	snp_nonsynonymous
0.0625591278	snp_synonymous
0.113693237	snp_nonsynonymous
0.0610284805	snp_nonsynonymous
0.060315609	snp_nonsynonymous
0.0712828636	snp_synonymous
0.11254549	snp_intergenic
0.0909576416	snp_nonsynonymous
0.0712170601	snp_nonsynonymous
0.0945854187	snp_nonsynonymous
0.0816287994	snp_nonsynonymous
0.0942983627	snp_synonymous
0.0600171089	snp_nonsynonymous
0.0604896545	snp_nonsynonymous
0.0583114624	snp_noncoding
0.100389004	snp_intergenic
0.0601358414	snp_synonymous
0.0610704422	snp_nonsynonymous
0.101341248	snp_nonsynonymous
0.0663962364	snp_nonsynonymous
0.0612244606	snp_nonsynonymous
0.232255459	snp_nonsynonymous
0.0824451447	snp_synonymous
0.0581994057	snp_intergenic
0.0862679482	snp_synonymous
0.0552434921	snp_synonymous
0.0903091431	snp_intergenic
0.0722751617	snp_nonsynonymous
0.125444412	snp_nonsynonymous
0.0956912041	snp_nonsynonymous
0.0853214264	snp_nonsynonymous
0.0526747704	snp_nonsynonymous
0.0616812706	snp_nonsynonymous
0.0539951324	snp_nonsynonymous
0.0784492493	snp_intergenic
0.0629243851	snp_nonsynonymous
0.0677580833	snp_nonsynonymous
0.0516252518	snp_nonsynonymous
0.0511040688	snp_synonymous
0.0892806053	snp_synonymous
0.0668473244	snp_synonymous
0.0696196556	snp_nonsynonymous
0.0836920738	snp_noncoding
0.075709343	snp_intergenic
0.0789055824	snp_intergenic
0.118249893	snp_synonymous
0.0598940849	snp_synonymous
0.0720319748	snp_nonsynonymous
0.0543889999	snp_nonsynonymous
0.0572867393	snp_nonsynonymous
0.075460434	snp_nonsynonymous
0.0688791275	snp_nonsynonymous
0.0732045174	snp_nonsynonymous
0.050822258	snp_nonsynonymous
0.112793922	snp_nonsynonymous
0.0809826851	snp_nonsynonymous
0.0652747154	snp_nonsynonymous
0.0719218254	snp_nonsynonymous
0.0638194084	snp_nonsynonymous
0.0865502357	snp_synonymous
0.0942211151	snp_nonsynonymous
0.0671095848	snp_nonsense
0.146410942	snp_nonsynonymous
0.0931200981	snp_synonymous
0.0641541481	snp_intergenic
0.0546636581	snp_nonsynonymous
0.0695304871	snp_nonsynonymous
0.0661802292	snp_nonsynonymous
0.0675148964	snp_nonsynonymous
0.0924139023	snp_intergenic
0.138777733	snp_nonsynonymous
0.227508545	snp_intergenic
0.0630235672	snp_synonymous
0.064874649	snp_nonsynonymous
0.0835251808	snp_nonsynonymous
0.0967993736	snp_nonsynonymous
0.245975018	snp_nonsynonymous
0.131954193	snp_nonsynonymous
0.0796508789	snp_synonymous
0.0620036125	snp_nonsynonymous
0.0944566727	snp_nonsynonymous
0.0648779869	snp_nonsynonymous
0.112633705	snp_intergenic
0.0753808022	snp_nonsynonymous
0.0595722198	snp_nonsynonymous
0.0987730026	snp_nonsynonymous
0.072886467	snp_synonymous
0.079407692	snp_nonsynonymous
0.0541291237	snp_nonsynonymous
0.0629053116	snp_nonsynonymous
0.100760937	snp_nonsynonymous
0.0813570023	snp_nonsynonymous
0.0531840324	snp_intergenic
0.0538535118	snp_synonymous
0.0611653328	snp_nonsynonymous
0.06224823	snp_nonsynonymous
0.104064941	snp_synonymous
0.060798645	snp_synonymous
0.0617218018	snp_nonsynonymous
0.0718669891	snp_nonsynonymous
0.0601100922	snp_synonymous
0.0581989288	snp_synonymous
0.0644221306	snp_synonymous
0.0565414429	snp_synonymous
0.0838375092	snp_nonsynonymous
0.0927066803	snp_nonsynonymous
0.071190834	snp_synonymous
0.0931348801	snp_nonsynonymous
0.124392509	snp_nonsynonymous
0.0746641159	snp_nonsynonymous
0.0877699852	snp_nonsynonymous
0.0630435944	snp_nonsynonymous
0.0733122826	snp_nonsynonymous
0.0515928268	snp_synonymous
0.0591025352	snp_nonsynonymous
0.0545372963	snp_nonsynonymous
0.0914154053	snp_nonsynonymous
0.0582070351	snp_nonsynonymous
0.0827078819	snp_nonsynonymous
0.111925125	snp_intergenic
0.0700883865	snp_intergenic
0.0553212166	snp_nonsynonymous
0.0754036903	snp_synonymous
0.0947747231	snp_nonsynonymous
0.0559630394	snp_synonymous
0.0564851761	snp_nonsynonymous
0.0538759232	snp_nonsense
0.0563497543	snp_synonymous
0.101544857	snp_nonsynonymous
0.0780129433	snp_nonsynonymous
0.0859556198	snp_nonsynonymous
0.0651507378	snp_synonymous
0.118823051	snp_nonsynonymous
0.0707511902	snp_nonsynonymous
0.0551962852	snp_noncoding
0.0690655708	snp_nonsynonymous
0.0794949532	snp_pseudogene
0.0728983879	snp_nonsynonymous
0.0660257339	snp_nonsynonymous
0.0564360619	snp_nonsynonymous
0.0843949318	snp_synonymous
0.0548043251	snp_synonymous
0.0618634224	snp_nonsynonymous
0.0893507004	snp_synonymous
0.068005085	snp_nonsynonymous
0.0637793541	snp_synonymous
0.0623550415	snp_nonsynonymous
0.0712165833	snp_synonymous
0.0743851662	snp_nonsynonymous
0.084997654	snp_nonsynonymous
0.0649895668	snp_synonymous
0.0836105347	snp_nonsynonymous
0.0751104355	snp_nonsynonymous
0.0925207138	snp_synonymous
0.0613417625	snp_nonsynonymous
0.0681304932	snp_synonymous
0.0780363083	snp_nonsynonymous
0.0599269867	snp_nonsynonymous
0.0642695427	snp_intergenic
0.0645923615	snp_intergenic
0.0897073746	snp_intergenic
0.091211319	snp_nonsynonymous
0.0538926125	snp_nonsynonymous
0.0512900352	snp_nonsynonymous
0.0998358727	snp_synonymous
0.0660777092	snp_nonsynonymous
0.0751609802	snp_synonymous
0.0723733902	snp_synonymous
0.0710988045	snp_intergenic
0.113458633	snp_intergenic
0.0515623093	snp_intergenic
0.0593152046	snp_nonsynonymous
0.059926033	snp_nonsynonymous
0.183273792	snp_nonsynonymous
0.0984230042	snp_intergenic
0.0653400421	snp_nonsynonymous
0.0535464287	snp_nonsynonymous
0.0678005219	snp_nonsynonymous
0.0548567772	snp_nonsynonymous
0.0908055305	snp_synonymous
0.0512971878	snp_synonymous
0.0527362823	snp_nonsynonymous
0.11872673	snp_synonymous
0.0776524544	snp_nonsynonymous
0.0640320778	snp_nonsynonymous
0.0750012398	snp_nonsynonymous
0.0796480179	snp_intergenic
0.0902276039	snp_intergenic
0.0650172234	snp_nonsynonymous
0.0531072617	snp_nonsynonymous
0.126912117	snp_synonymous
0.0703325272	snp_nonsynonymous
0.0945625305	snp_nonsynonymous
0.0720667839	snp_pseudogene
0.0801553726	snp_nonsynonymous
0.05194664	snp_synonymous
0.0758852959	snp_synonymous
0.092227459	snp_nonsynonymous
0.120657444	snp_nonsynonymous
0.0616717339	snp_nonsynonymous
0.146685123	snp_nonsynonymous
0.0613026619	snp_nonsynonymous
0.0684671402	snp_synonymous
0.108028412	snp_nonsynonymous
0.0531377792	snp_intergenic
0.053592205	snp_nonsynonymous
0.0524520874	snp_nonsynonymous
0.0669927597	snp_nonsynonymous
0.0522332191	snp_synonymous
0.0513944626	snp_intergenic
0.115595818	snp_intergenic
0.0535969734	snp_nonsynonymous
0.0513577461	snp_intergenic
0.0816240311	snp_nonsynonymous
0.0608553886	snp_synonymous
0.0597229004	snp_synonymous
0.054444313	snp_nonsynonymous
0.199643135	snp_intergenic
0.0603165627	snp_nonsynonymous
0.0542683601	snp_nonsynonymous
0.0577368736	snp_nonsynonymous
0.120144367	snp_synonymous
0.101307392	snp_synonymous
0.0580968857	snp_nonsynonymous
0.0754914284	snp_intergenic
0.050116539	snp_nonsynonymous
0.054066658	snp_nonsynonymous
0.0665369034	snp_nonsynonymous
0.0693898201	snp_nonsynonymous
0.0581345558	snp_intergenic
0.0836720467	snp_synonymous
0.0993065834	snp_synonymous
0.0528497696	snp_nonsynonymous
0.0725255013	snp_nonsynonymous
0.0559482574	snp_synonymous
0.090306282	snp_nonsynonymous
0.0647654533	snp_intergenic
0.0678324699	snp_synonymous
0.0901689529	snp_synonymous
0.0532283783	snp_nonsynonymous
0.0799045563	snp_intergenic
0.0960059166	snp_nonsynonymous
0.0627727509	snp_nonsynonymous
0.0687141418	snp_intergenic
0.0644884109	snp_nonsynonymous
0.144706249	snp_intergenic
0.0584588051	snp_nonsynonymous
0.0707492828	snp_nonsynonymous
0.0522251129	snp_nonsynonymous
0.0664167404	snp_synonymous
0.0559434891	snp_nonsynonymous
0.0539922714	snp_intergenic
0.0919752121	snp_nonsynonymous
0.0622410774	snp_synonymous
0.0535445213	snp_synonymous
0.0561618805	snp_synonymous
0.0996136665	snp_pseudogene
0.0659580231	snp_synonymous
0.0775361061	snp_intergenic
0.051981926	snp_nonsynonymous
0.0947504044	snp_nonsynonymous
0.0751032829	snp_nonsynonymous
0.0556492805	snp_intergenic
