entry_id,source,gene_unique_identifier,gene_callers_id,gene_name,gene_hmm_id,e_value
13,Rinke_et_al,1e951ec62b5273ba946f4803afc14a7c5415f1e1e64c5c3a02ee45e5,2740,RNA_pol_Rpb6,PF01192.19,1.3e-16
14,Rinke_et_al,c8db15f998a3307a4dd8dc53ca3662de1ab47b55e658d5f682df96d5,2812,DALR_1,PF05746.12,6.3e-36
15,Rinke_et_al,0427c2d110bb02f7673382b4db4e77e7e401230a5c086ccc431f1d23,2770,IF-2,PF11987.5,2.8e-35
16,Rinke_et_al,0c66b65228c616304ea708e9a1db7a53a367590bd3e557e83c68ebab,1772,HMG-CoA_red,PF00368.15,3.3e-79
17,Rinke_et_al,17a21144abeca8099a0bd6250d660067abc13962a6a3c5c7ec6e6f9c,2798,ATP-synt_C,PF00137.18,1.1e-12
18,Rinke_et_al,3741d2a519d0fd5480f482d2113d9052f36a3061c826a48eb1fc14a1,3151,Ribosomal_L11,PF00298.16,4.9e-28
19,Rinke_et_al,77e3bcee7f0b6261698a45d39582043303c3bddfc6b34abe91994f38,946,Ribosomal_L6,PF00347.20,1.4e-41
20,Rinke_et_al,74cd7078e3b9a6f469b319725c44dab7b6fa5ff006ceaa352c8c9b31,950,Ribosomal_L14,PF00238.16,3.9e-55
21,Rinke_et_al,eca3988ffadd330d86dc3975dede1bac68a7ce176b779d2f1b2cc8f3,729,AdoHcyase,PF05221.14,4.4e-21
22,Rinke_et_al,00f97155519d0cb365f84e541748b9c7284fd8539d0346babfd49e13,955,Ribosomal_L22,PF00237.16,1.8e-32
23,Rinke_et_al,00cfce912964256a26d82534a21fd7f8e78cee5e53129b5ba7ef3906,966,Ribosomal_S7,PF00177.18,1.5e-62
24,Rinke_et_al,9d712e161bb955d051e7fcf1c3ab3d653d15a8363153d4caf7a2f0d0,984,RNA_pol_Rpb2_2,PF04561.11,3.7e-36
25,Rinke_et_al,ea761857e2b31de9be315a376abdf7a454126beb7869dc350a5b7241,956,Ribosomal_S19,PF00203.18,9.5e-38
26,Rinke_et_al,54259b9d3b4cb2172336c1d0e2eb2fe9f6f816611d15f0541df9695e,960,Ribosomal_L3,PF00297.19,4.4e-20
27,Rinke_et_al,98210cd9c17b8c93fd1866cf3030bc284271f7616091112333f8c0e7,936,Ribosomal_S13,PF00416.19,1.2e-35
28,Rinke_et_al,4e24dda105cec3ccf2a69a1a1aa5279f36578e3f908d83b10592f5b0,2976,AdoHcyase,PF05221.14,2.3e-144
29,Rinke_et_al,5be474d4196a1f5f69962f221e2fbd5aa8d087ca6030c20a0c4c6036,934,RNA_pol_A_bac,PF01000.23,5.6e-26
30,Rinke_et_al,b4166ab373be251f212c6f4314b28547022b3e22b7320b564d8ff42f,954,Ribosomal_S3_C,PF00189.17,5.9e-38
31,Rinke_et_al,7b1f4e459477958ea9ec8a4aff9dd8a8d74bc6e0bbe3b0fa1f882422,967,Ribosom_S12_S23,PF00164.22,9.0e-46
32,Rinke_et_al,4c026ce88c31af95a724cf419acb75426bcdebb79d10517b8733d9d1,958,Ribosomal_L23,PF00276.17,3.0e-33
33,Rinke_et_al,2c2a220fca17c5d213ba697c6fce18354aee01c9a64af2898215b294,2766,TruB_N,PF01509.15,1.6e-47
34,Rinke_et_al,b9d1222e394ceeb2797fb0c358802e0cceffa74673252043aa9a2608,1843,NDK,PF00334.16,1.2e-51
35,Rinke_et_al,4ca73c22a5222afd5b4b846ea4396ca6846079396a66f2c9092f9e64,1895,Ribosomal_S15,PF00312.19,6.8e-41
36,Rinke_et_al,18cc50c44e4b0093a6943417f73be91ae68db98948bf9aec00be38e0,1679,Ham1p_like,PF01725.13,4.9e-52
37,Rinke_et_al,d58cb0647f09f2712d8b5ba1b5ab2e5dad2c06516408bc1e106f95dc,859,DNA_binding_1,PF01035.17,2.2e-19
38,Rinke_et_al,159a7db4ba37bee92af01a5a9aa4a2d7a6dca0b6fbfd1b5bf655e8e3,3249,LigT_PEase,PF02834.13,2.0e-08
39,Rinke_et_al,a1b47a7baebe0d0271a1e58b3381fe91e6e6b3e72896d26f5b00a7c0,1958,Enolase_C,PF00113.19,3.9e-101
40,Rinke_et_al,4049a2fc047b22325759971c89e3117d603b2ba02dffa415a9136198,1923,UPF0004,PF00919.17,4.9e-30
41,Rinke_et_al,fcac32568ed8b40efec3b9947919acdde86f5d2388877074832cd475,928,Ribosomal_L13,PF00572.15,6.8e-58
42,Rinke_et_al,d900f70b2790ebbd514d98549f812dca29f3cf03e5121c44b7b3d851,2911,Ribosomal_S2,PF00318.17,1.0e-92
43,Rinke_et_al,129db363e6bdadb90c2be06c6fef6e023d4bf0bb543c1c516a916297,1018,DNA_binding_1,PF01035.17,2.0e-26
44,Rinke_et_al,ad79e4dd31b35a32d928d1421ebbc4a735d34b39e3818f66f13029e2,893,GMP_synt_C,PF00958.19,7.5e-41
45,Rinke_et_al,b622603af99d8701ea4125bd52a5ca968732cae2cfeb40d30dc3d8a4,3132,Ribosomal_L10,PF00466.17,4.2e-28
46,Rinke_et_al,853852670153f2ab56cca7fa0d082e05b21de16879df5cb4db14966d,944,Ribosomal_S5_C,PF03719.12,2.3e-30
47,Rinke_et_al,56aa2a97dba3a05b601f51a216d766d81e6b389c3ab445f87ada4f32,674,CTP_synth_N,PF06418.11,1.7e-127
48,Rinke_et_al,454c240c472e78cabe2f5d4fdafcca746348451de486a87bdb942ffc,3151,Ribosomal_L11_N,PF03946.11,1.2e-30
49,Rinke_et_al,43b0556182ea1cd8f4f982c681b4aed470c711623579fb9180f06677,948,Ribosomal_L5_C,PF00673.18,5.8e-40
50,Rinke_et_al,2f6491c34077d4ef1cec9dd6a0b6168ed6c2575c8756e1887159a43e,384,Ribosomal_S14,PF00253.18,1.6e-24
51,Rinke_et_al,e8953e5214420270fb8e91471879d2a1396370a00b93d81233d7c391,2200,DHO_dh,PF01180.18,4.7e-88
52,Rinke_et_al,ea5f310e1d63f8180927b1bb69168682c7cedfbe3be32e00ca1239d5,476,AdoHcyase_NAD,PF00670.18,4.6e-07
53,Rinke_et_al,2901450a23d7918ea6d34f4873b4e68ed57338d362b5bbc328fd0061,959,Ribosomal_L4,PF00573.19,1.3e-60
54,Rinke_et_al,8a1af7b71e1ea2b0282accf4f4a46d3f77817140c105d4269310b4cd,2976,AdoHcyase_NAD,PF00670.18,9.0e-74
55,Rinke_et_al,33ebbb041c24ed075ede60dedfd159fda042238e6798ac6e283af5f6,694,B5,PF03484.12,3.6e-18
56,Rinke_et_al,2f22417c3f6f9fb1c0c82bd8ceb17b8b2e935881ecba3af5a93d24c9,944,Ribosomal_S5,PF00333.17,1.3e-31
57,Rinke_et_al,3933b45ade95b6606f3e07fda8de459e6afa3e1067de668a6c58b6f4,565,TIM,PF00121.15,1.5e-43
58,Rinke_et_al,2ecf92d6a08599a6791072fe78513c956acb3eb70f2a84e32d1d19c2,965,EFG_C,PF00679.21,4.8e-32
59,Rinke_et_al,ffca88d415295a063211abfc6670c3a6887b09ea4964ef9a3062736c,984,RNA_pol_Rpb2_1,PF04563.12,9.6e-24
60,Rinke_et_al,d10a36ba6deb826fe55c22c54202f05df369a367b2a6aa37aa870a45,2586,SNO,PF01174.16,1.3e-52
61,Rinke_et_al,54e5c106777160f3285ee11a30344442d8cd05808ed387084e59a2fd,3261,DFP,PF04127.12,2.3e-63
62,Rinke_et_al,c7bd9f7ff1801ee2137dc4eca39a072f5d75720f69fd394ea5975a3e,965,EFG_IV,PF03764.15,7.4e-45
63,Rinke_et_al,d0c8c21478aaf4ffc6385f4a5195bf27f5d7d9d819cd406c03205334,984,RNA_pol_Rpb2_3,PF04565.13,7.7e-30
64,Rinke_et_al,e4f1cce28b60700cc04193b76a3445c8d2f7377e788db413f3a90d91,2636,GCD14,PF08704.7,5.4e-27
65,Rinke_et_al,5056fcf348b9202311cc314da6bd2236e363bc0aa5aca5ccfd1a8065,984,RNA_pol_Rpb2_7,PF04560.17,1.0e-28
66,Rinke_et_al,6058406e535dac23e4934091b9e89957cc0e9872c44e75bf86ddccf3,951,Ribosomal_S17,PF00366.17,1.1e-30
67,Rinke_et_al,b57c452b56f07dc00095530333303bc506335f5d11f3fd0778dc366b,1741,tRNA-synt_1c,PF00749.18,8.1e-81
68,Rinke_et_al,e2c289f047e4cc2a7acaa0c8a01fdefc4fa2cfdfd0a2c1ea5fa29c69,945,Ribosomal_L18p,PF00861.19,5.3e-49
69,Rinke_et_al,bb2e20a1ea85c83b034d22a4f07fe06c0d685692d3445c225f0c85aa,952,Ribosomal_L29,PF00831.20,2.4e-24
70,Rinke_et_al,5423e9937240ea97baead476d13982f8dcf11f6de959621b7d3c53ec,729,AdoHcyase_NAD,PF00670.18,1.2e-30
71,Rinke_et_al,f10880105908aaaf1826a83c83cb50ecb94eb328812e1bed0450bff0,943,Ribosomal_L30,PF00327.17,8.3e-18
72,Rinke_et_al,da9cc19b2bba1626d28831334e61ae30813f8e0a66b1bfb8bb18c9fb,2812,tRNA-synt_1d,PF00750.16,4.7e-16
73,Rinke_et_al,b3515cb39b25ef30cf63f678304cb9c5f0bbb76f895bf46582116309,947,Ribosomal_S8,PF00410.16,5.2e-53
74,Rinke_et_al,9bea03aead34913863256323864d0d868765095a4f89b458d9e06d28,984,RNA_pol_Rpb2_6,PF00562.25,3.1e-155
75,Rinke_et_al,6d86af0e39028c85d421c36d39dbe285ba0b408613e83021e202c488,772,YjeF_N,PF03853.12,1.4e-32
76,Rinke_et_al,c0568ed81bb666b72ceb87e5688c721137299ada29a4262647a4bd6a,1243,TIM,PF00121.15,2.1e-47
77,Rinke_et_al,89335a424705791e4f1ff82fd3f25b14dc5c4c9d11ce11dff3c0963c,948,Ribosomal_L5,PF00281.16,3.5e-26
78,Rinke_et_al,65514d42240e682ce6d87deac7bd6c16b8e59b25254766529909dff3,942,SecY,PF00344.17,9.5e-117
79,Rinke_et_al,21d4bde77fd983868da7b3edfab876f8a8bb892264362256045b7d12,957,Ribosomal_L2,PF00181.20,2.9e-35
80,Rinke_et_al,89a9ea271c3fdffe8950f52ef46505463dc3c5ca1b942e1e3fee3020,927,Ribosomal_S9,PF00380.16,1.6e-44
81,Rinke_et_al,50b45e7cf15475c9d3677de9bdbcb207fb44a2762aaecad43c267dee,3502,Mob_synth_C,PF06463.10,4.7e-35
82,Rinke_et_al,833aa48aba3d1f79274fa6bd82fd7af048b34cf99ff8cd1f9acfee09,3150,Ribosomal_L1,PF00687.18,5.8e-50
83,Rinke_et_al,808cdd1c563819d1184a6c800beb8a7d5fc2de2d0f83e182f61a5b04,957,Ribosomal_L2_C,PF03947.15,1.0e-58
84,Rinke_et_al,2d8f092e731d97099cf91e0c3746c847f7594dc3ac2e92defa5763b9,2692,TIM,PF00121.15,7.2e-81
85,Rinke_et_al,7c1d8937e523c42938f21704a3051a2bd6e006f51f34950f9c363252,1537,Enolase_C,PF00113.19,1.1e-129
86,Rinke_et_al,a84918426b5ddb1dfa9e93d73b944574c86f0d73f745f4358d220e62,2693,PGK,PF00162.16,9.4e-145
87,Campbell_et_al,2f22417c3f6f9fb1c0c82bd8ceb17b8b2e935881ecba3af5a93d24c9,944,Ribosomal_S5,PF00333.15,9.3e-33
88,Campbell_et_al,91ca6c650d46a9dde29d737b9d17530e567414a71692f8d223782f82,1584,YchF-GTPase_C,PF06071.8,2.3e-42
89,Campbell_et_al,8dbf654267b37dc9584c00147d1edd35135db8f3873668a38eca2430,2771,NusA_N,PF08529.6,1.4e-22
90,Campbell_et_al,da9cc19b2bba1626d28831334e61ae30813f8e0a66b1bfb8bb18c9fb,2812,tRNA-synt_1d,PF00750.14,5.2e-91
91,Campbell_et_al,0427c2d110bb02f7673382b4db4e77e7e401230a5c086ccc431f1d23,2770,IF-2,PF11987.3,2.0e-37
92,Campbell_et_al,16c7894091b25364e5a04f3202bd518c9bb98b84dfcac17d68884e70,3155,MurB_C,PF02873.11,2.8e-24
93,Campbell_et_al,4c026ce88c31af95a724cf419acb75426bcdebb79d10517b8733d9d1,958,Ribosomal_L23,PF00276.15,4.3e-28
94,Campbell_et_al,21d4bde77fd983868da7b3edfab876f8a8bb892264362256045b7d12,957,Ribosomal_L2,PF00181.18,4.8e-36
95,Campbell_et_al,fa001d981c50f00b1fde46ff9b19c5456a4742dd8c0c2784bf78dbb3,386,Ribosomal_L28,PF00830.14,1.1e-27
96,Campbell_et_al,456b16db1d1d33c9c4c0dc7f112c3702bd2bea68e0aba44aa109d300,983,RNA_pol_Rpb1_3,PF04983.13,1.4e-20
97,Campbell_et_al,808cdd1c563819d1184a6c800beb8a7d5fc2de2d0f83e182f61a5b04,957,Ribosomal_L2_C,PF03947.13,1.5e-58
98,Campbell_et_al,ebe45c180fdcb25d5cecf6029a191084812c1f708ee3dc88b8c06867,489,Trigger_N,PF05697.8,1.3e-40
99,Campbell_et_al,7c1d8937e523c42938f21704a3051a2bd6e006f51f34950f9c363252,1537,Enolase_C,PF00113.17,1.2e-128
100,Campbell_et_al,ea761857e2b31de9be315a376abdf7a454126beb7869dc350a5b7241,956,Ribosomal_S19,PF00203.16,8.3e-40
101,Campbell_et_al,814689eb347eaaa3bc6018c8a23f64ab029f24b7ae8b139614fd67f8,1958,Enolase_N,PF03952.11,1.1e-42
102,Campbell_et_al,3520b44894820ab1acd94366922d6031f683f5ed0da4b56a1d6441bc,823,THF_DHG_CYH,PF00763.18,6.7e-30
103,Campbell_et_al,2070ca7d178b6d9484d121a22730ad1614d53ad9fc1b1c39af2c62ba,3112,RecR,PF02132.10,3.2e-16
104,Campbell_et_al,c189c88479e74692c3e9e3266273a2f29305878f4159b9f4e80f3eee,306,GrpE,PF01025.14,2.4e-40
105,Campbell_et_al,d4473e98bf17cf92c8680c0e37af3fdc34628279969b8dd4b310dc35,1165,Ribosomal_L9_N,PF01281.14,4.2e-23
106,Campbell_et_al,66518d4e4269b9c27021699502d1d0f108528fc058d886ec602ff9aa,2763,FAD_syn,PF06574.7,1.8e-49
107,Campbell_et_al,e45922499985f3a85d8365a0a994e2677b8d0013218168d0801c4a91,1184,DNA_pol3_beta,PF00712.14,1.4e-47
108,Campbell_et_al,8a75e7f5c6d969377b43e8c337350719a2ff86e0c1106f81f12b69bc,1532,Pept_tRNA_hydro,PF01195.14,1.4e-63
109,Campbell_et_al,ddb33a0c41c1000edcc4d47f27c8fb651ad9b04ea135e9e27c840b1d,1184,DNA_pol3_beta_3,PF02768.10,2.1e-22
110,Campbell_et_al,346f0a22389862ae9b17adc113f9ad541bd6817e3483e662e22b6eb4,2589,RuvA_N,PF01330.16,2.0e-19
111,Campbell_et_al,6dea4dbc659a25606d825ac20e8d774666a666bafdba3b5402326736,3131,Ribosomal_L12,PF00542.14,3.4e-28
112,Campbell_et_al,9d712e161bb955d051e7fcf1c3ab3d653d15a8363153d4caf7a2f0d0,984,RNA_pol_Rpb2_2,PF04561.9,3.2e-36
113,Campbell_et_al,41814d4f1a4d5e09df4939edf6513dcda02229c11ea44ccb0091594f,2943,Ribosomal_L32p,PF01783.18,7.9e-13
114,Campbell_et_al,9b65f7106bda6357524b88901f83c966f40dc3c44dd901095a2d4ee1,2942,dsrm,PF00035.20,8.7e-17
115,Campbell_et_al,c0568ed81bb666b72ceb87e5688c721137299ada29a4262647a4bd6a,1243,TIM,PF00121.13,7.5e-53
116,Campbell_et_al,82ffaf2f055dd2ef5932d34d7e9f9fd91832978debcc18a50e77ed58,1903,PNPase,PF03726.9,3.8e-19
117,Campbell_et_al,f7ddf49f16aac7a90bc70460dc138e88707a75a016298d37837b8df1,934,RNA_pol_A_CTD,PF03118.10,6.2e-31
118,Campbell_et_al,d229a07f3db680ea96e7941796d74bc0144544393e3b3c51b9ae2e72,2908,RRF,PF01765.14,3.7e-59
119,Campbell_et_al,98210cd9c17b8c93fd1866cf3030bc284271f7616091112333f8c0e7,936,Ribosomal_S13,PF00416.17,7.3e-40
120,Campbell_et_al,13f9343e63b229547a9bfa4b537a5fc3fed42a660aaaef7091779db2,2223,Ribosomal_S20p,PF01649.13,2.0e-28
121,Campbell_et_al,88387fb96243c95a7ec80d84e0405a3e794a9818d75481967156e927,695,tRNA-synt_2d,PF01409.15,2.1e-97
122,Campbell_et_al,e2c289f047e4cc2a7acaa0c8a01fdefc4fa2cfdfd0a2c1ea5fa29c69,945,Ribosomal_L18p,PF00861.17,8.1e-40
123,Campbell_et_al,b4166ab373be251f212c6f4314b28547022b3e22b7320b564d8ff42f,954,Ribosomal_S3_C,PF00189.15,5.1e-32
124,Campbell_et_al,43dda54d44e5fdeb47a62c37e6126edc9f504d0d5c24c23e0579673d,2763,Flavokinase,PF01687.12,3.4e-38
125,Campbell_et_al,a1b47a7baebe0d0271a1e58b3381fe91e6e6b3e72896d26f5b00a7c0,1958,Enolase_C,PF00113.17,3.7e-100
126,Campbell_et_al,54259b9d3b4cb2172336c1d0e2eb2fe9f6f816611d15f0541df9695e,960,Ribosomal_L3,PF00297.17,1.4e-46
127,Campbell_et_al,77e3bcee7f0b6261698a45d39582043303c3bddfc6b34abe91994f38,946,Ribosomal_L6,PF00347.18,4.5e-45
128,Campbell_et_al,6058406e535dac23e4934091b9e89957cc0e9872c44e75bf86ddccf3,951,Ribosomal_S17,PF00366.15,4.9e-28
129,Campbell_et_al,ad79e4dd31b35a32d928d1421ebbc4a735d34b39e3818f66f13029e2,893,GMP_synt_C,PF00958.17,1.1e-39
130,Campbell_et_al,c0d7e67f4ebbb0dcaad48b5433d3cd558a6325f9c7d339413ac05943,1850,Ribosomal_L21p,PF00829.16,4.2e-27
131,Campbell_et_al,5646b0ffe710e695138cbb06018bcf94f1a13c3441ea70051f98939b,2705,CoaE,PF01121.15,3.9e-57
132,Campbell_et_al,f785a474e3e2f90b1eff6ea5a855f3fe6af51263f17e19d3bee497a6,2236,UPF0054,PF02130.12,1.2e-40
133,Campbell_et_al,b622603af99d8701ea4125bd52a5ca968732cae2cfeb40d30dc3d8a4,3132,Ribosomal_L10,PF00466.15,6.1e-28
134,Campbell_et_al,6681578c8bb59a4a22515e4ac385c304016e7ad2dd73e2fc10b2677f,2769,RBFA,PF02033.13,7.0e-31
135,Campbell_et_al,7b6938f81f2bbad2cec86e457a7c3abff8cd6991ad35914d35e1e111,823,THF_DHG_CYH_C,PF02882.14,1.2e-57
136,Campbell_et_al,19ec07549fb7b4687971d2868f35a1d3de73762b2b414d315bfeaac5,2924,tRNA_m1G_MT,PF01746.16,1.0e-54
137,Campbell_et_al,4048d6b774460d7702e1d3288ab8e4877197204772d9147c50d632df,2254,Toprim_N,PF08275.6,1.8e-38
138,Campbell_et_al,853852670153f2ab56cca7fa0d082e05b21de16879df5cb4db14966d,944,Ribosomal_S5_C,PF03719.10,1.2e-31
139,Campbell_et_al,3741d2a519d0fd5480f482d2113d9052f36a3061c826a48eb1fc14a1,3151,Ribosomal_L11,PF00298.14,1.3e-31
140,Campbell_et_al,00f97155519d0cb365f84e541748b9c7284fd8539d0346babfd49e13,955,Ribosomal_L22,PF00237.14,2.8e-38
141,Campbell_et_al,89335a424705791e4f1ff82fd3f25b14dc5c4c9d11ce11dff3c0963c,948,Ribosomal_L5,PF00281.14,7.1e-23
142,Campbell_et_al,8cc5addafc8d4ca8322e4eb05e747d10fe59ff1c4bf17f2e87b18ddc,1184,DNA_pol3_beta_2,PF02767.11,3.0e-31
143,Campbell_et_al,a84918426b5ddb1dfa9e93d73b944574c86f0d73f745f4358d220e62,2693,PGK,PF00162.14,2.0e-149
144,Campbell_et_al,2d8f092e731d97099cf91e0c3746c847f7594dc3ac2e92defa5763b9,2692,TIM,PF00121.13,5.6e-82
145,Campbell_et_al,ffca88d415295a063211abfc6670c3a6887b09ea4964ef9a3062736c,984,RNA_pol_Rpb2_1,PF04563.10,3.2e-32
146,Campbell_et_al,5056fcf348b9202311cc314da6bd2236e363bc0aa5aca5ccfd1a8065,984,RNA_pol_Rpb2_7,PF04560.15,3.3e-32
147,Campbell_et_al,2cbd727e3b3bb2fa7e974f57deb845aeac8ca52d63a61589f4178458,983,RNA_pol_Rpb1_4,PF05000.12,2.4e-11
148,Campbell_et_al,0ab515661c837c0e9563b852b820c230c30c27f911db3adf9bd2bdf5,697,Ribosomal_L20,PF00453.13,1.4e-43
149,Campbell_et_al,dc139d17f8aa1438e3fc69845c771decaf491f5f0522c0c10fad71b2,2590,RuvB_C,PF05491.8,3.4e-32
150,Campbell_et_al,a662f2011cfa82eba3498cd583f396ce3d0bfd4475e79ad1db9f82ee,3153,SecE,PF00584.15,6.7e-21
151,Campbell_et_al,91783b8677a2a5f9b733384ce0aa3e43623768544767d372f64d37de,1921,RecA,PF00154.16,6.5e-170
152,Campbell_et_al,454c240c472e78cabe2f5d4fdafcca746348451de486a87bdb942ffc,3151,Ribosomal_L11_N,PF03946.9,1.2e-32
153,Campbell_et_al,74c453dd7f159f4f342a93cf219e07076c70019dfe3c7e95398d9033,984,RNA_pol_Rpb2_45,PF10385.4,1.6e-26
154,Campbell_et_al,d0c8c21478aaf4ffc6385f4a5195bf27f5d7d9d819cd406c03205334,984,RNA_pol_Rpb2_3,PF04565.11,1.9e-28
155,Campbell_et_al,7f98c71a902f3758c7e87e075098e34574f378a604ecc90f47c9b622,699,IF3_N,PF05198.11,3.8e-21
156,Campbell_et_al,1bfc36776084ba6f4955387357312a6ceca855c509065e8e5c0d0978,1537,Enolase_N,PF03952.11,6.9e-59
157,Campbell_et_al,70cd90183500ba9d0d5820d33dff838d5335c1264a4b6e173b62a43a,983,RNA_pol_Rpb1_1,PF04997.7,1.3e-89
158,Campbell_et_al,6df526df603e16989b98ee7492e176a82b15e75689adb878dddfe36b,698,Ribosomal_L35p,PF01632.14,3.1e-22
159,Campbell_et_al,614790df9b3fc8e1f8b4abd28bdfd49b2983445831e8e5f1faae5328,2925,RimM,PF01782.13,6.7e-22
160,Campbell_et_al,fd52689392872f5b1f83791b8e3ac88e3251c1f69a1b9e374e6e3d6b,1852,GTP1_OBG,PF01018.17,8.3e-56
161,Campbell_et_al,d9ea0cd6e063d70b101297ffbf05422573e58d88c98301ea367674ec,931,PseudoU_synth_1,PF01416.15,1.1e-27
162,Campbell_et_al,56aa2a97dba3a05b601f51a216d766d81e6b389c3ab445f87ada4f32,674,CTP_synth_N,PF06418.9,2.5e-131
163,Campbell_et_al,4ca73c22a5222afd5b4b846ea4396ca6846079396a66f2c9092f9e64,1895,Ribosomal_S15,PF00312.17,7.9e-32
164,Campbell_et_al,ac932476ad7508519433efa3efdd17593d7a25fb7c5984a08d204b5b,934,RNA_pol_L,PF01193.19,2.1e-19
165,Campbell_et_al,50f5122710804d56eda631dde4bf070a99b2c9a3887f48006dff346a,484,zf-C4_ClpX,PF06689.8,4.3e-23
166,Campbell_et_al,2a16e9f1ba5aeac6ab523b6083c2b818e6e9ab76ebaeb1ea20b0a58c,2756,UPF0081,PF03652.10,2.5e-43
167,Campbell_et_al,363a6576189a3751bda21a57a28564663d4329c057d2159f42a3f62b,2910,EF_TS,PF00889.14,2.4e-60
168,Campbell_et_al,e0f28a1039d9d30854f954caa72c521660b4247d39ac5e32b9c99623,1165,Ribosomal_L9_C,PF03948.9,7.7e-28
169,Campbell_et_al,0d404403c420e97a5e338215f6c8f6eee748cb4d34507e30e7d91ffe,2759,Ribosomal_S4,PF00163.14,2.8e-16
170,Campbell_et_al,a8d9339c6c8bb2cc49bdaf1f0183ef9e5736bf2f8fa60b530c293ca5,489,Trigger_C,PF05698.9,1.4e-25
171,Campbell_et_al,74cd7078e3b9a6f469b319725c44dab7b6fa5ff006ceaa352c8c9b31,950,Ribosomal_L14,PF00238.14,9.2e-53
172,Campbell_et_al,008286bb2ab2430514854dff92824f228e30f1614d111152f8126d80,1851,Ribosomal_L27,PF01016.14,8.6e-38
173,Campbell_et_al,aa656bf35abbb4c6e9aa8f4eb2c8edbbc03b9b3ab69ea19c95db708e,2589,RuvA_C,PF07499.8,2.7e-10
174,Campbell_et_al,0e1dbbf1ac1d068311dfb8926f71d0c58e180500cc6318152b61c6ab,694,FDX-ACB,PF03147.9,7.3e-26
175,Campbell_et_al,fcac32568ed8b40efec3b9947919acdde86f5d2388877074832cd475,928,Ribosomal_L13,PF00572.13,5.7e-56
176,Campbell_et_al,072d2a631946b4aa3d58d066634e086e5871691004144cbbbcbb5c5c,2922,Ribosomal_L19,PF01245.15,1.8e-47
177,Campbell_et_al,3933b45ade95b6606f3e07fda8de459e6afa3e1067de668a6c58b6f4,565,TIM,PF00121.13,1.1e-48
178,Campbell_et_al,c1503407f86c446008f92522a6033415e403b08c7943a7d26138ae55,2887,SmpB,PF01668.13,2.8e-30
179,Campbell_et_al,087ece06e757b24910222be308e07b36a9992cd68ca95f68eed5b910,953,Ribosomal_L16,PF00252.13,2.6e-51
180,Campbell_et_al,7b1f4e459477958ea9ec8a4aff9dd8a8d74bc6e0bbe3b0fa1f882422,967,Ribosom_S12_S23,PF00164.20,1.7e-58
181,Campbell_et_al,7b243a2811e0271fbe7e20f2a4e7af0a50279aed432b9d1422a04f2e,2739,S-AdoMet_synt_M,PF02772.11,2.1e-48
182,Campbell_et_al,534c0d202038d18d5a2f58b310cd7c9db6787b1e75625666ca56b9db,1166,Ribosomal_S18,PF01084.15,3.7e-26
183,Campbell_et_al,43fd529fe2537ee77ab3ee5558ccf95d08dedad1f2611b53f67105e7,1924,IPPT,PF01715.12,4.3e-68
184,Campbell_et_al,bb2e20a1ea85c83b034d22a4f07fe06c0d685692d3445c225f0c85aa,952,Ribosomal_L29,PF00831.18,2.6e-25
185,Campbell_et_al,109e95908041decb6b0a46c3e950a98926aef4d52589b822d037174a,961,Ribosomal_S10,PF00338.17,5.5e-38
186,Campbell_et_al,77e0bf1fff41004cf59435cd61bc944d6b157c51b8664376e3c25aeb,1168,Ribosomal_S6,PF01250.12,6.7e-30
