entry_id,source,gene_unique_identifier,gene_callers_id,gene_name,gene_hmm_id,e_value
53,Campbell_et_al,648956769951f723070404f1583090901717294d7ed6a85e46b7a4ec,1483,Arg_tRNA_synt_N,PF03485.11,2.3e-27
54,Campbell_et_al,66997fcb6ff5bf7a1013a06bfa9956f4e436fc49166187599cc1c00e,4266,UPF0081,PF03652.10,2.8e-45
55,Campbell_et_al,53ff21ba961ab3beb3007416474873afa48ab960f68ab298eb82fb50,2181,RNA_pol_Rpb1_2,PF00623.15,1.5e-53
56,Campbell_et_al,68718083a2997836338482cc1dd647f1356678efde78e5b229019999,4511,GAD,PF02938.9,3.1e-30
57,Campbell_et_al,4a8cb353f6c2dca2dc2c5d6595592c043a055e99afe1fddfdc380ae6,461,NusA_N,PF08529.6,5.9e-44
58,Campbell_et_al,d86e0748aa09bc823da605e853870ba65e0f4fbb405ceb6951f22649,2163,Ribosomal_L5_C,PF00673.16,1.6e-43
59,Campbell_et_al,39cab626096eb623c76006cdb2140d15f86a1cf8f9b42629b4bfa65a,2156,Ribosomal_L18e,PF00828.14,1.5e-22
60,Campbell_et_al,29713c7b267d404eef3515ed3e72961b9d38700cecb79abd90a087ae,1408,EF_TS,PF00889.14,9.2e-60
61,Campbell_et_al,38d5d07269efaf60062229528d517f9c9b029e0942902ab682942ff7,3253,IPPT,PF01715.12,4.1e-101
62,Campbell_et_al,577c86dae94db171d0e4a3723af9dfce7220dcb91d1ee8f597c9a6cd,2304,RecR,PF02132.10,2.2e-18
63,Campbell_et_al,0c1706aed0a14d941bf0eea3b8abc5b0b32601e88a42a6c0026c1060,2153,Ribosomal_S11,PF00411.14,8.7e-49
64,Campbell_et_al,af816366168a49924cd11f2228e43a0c92520c19d7c1acd1e76714c5,2429,RimM,PF01782.13,1.7e-27
65,Campbell_et_al,e8cd6621b41ddfe9365067c89114d19af8e14cb2aac215bde81da1f8,2170,Ribosomal_L22,PF00237.14,3.6e-42
66,Campbell_et_al,ad5af488339befeab3baaac426a0c3ae1f1ee6139a2b7e4230d8b0f9,2183,RNA_pol_Rpb2_2,PF04561.9,7.2e-28
67,Campbell_et_al,215694864c8e6139d84c7298971cc25b14f6a512aaa5cf48fd0d5136,183,Ribosomal_L13,PF00572.13,2.0e-58
68,Campbell_et_al,a7c846bed511d29f8bc39af6c4872be8e42faf69f27126c497f7f0eb,3239,Ribosomal_S6,PF01250.12,9.7e-34
69,Campbell_et_al,0c185f1eefe86f59ba27e740473df9ecea84cbf7831109e600ee74dd,2161,Ribosomal_S8,PF00410.14,1.6e-49
70,Campbell_et_al,999e141143a09c29318885c557a24190101aab62cab7b95109985a98,1323,Ribosomal_S20p,PF01649.13,6.2e-31
71,Campbell_et_al,7d0b050b50abe6522b0982686b2392584ddc10df41f5e72b77959f9a,2172,Ribosomal_L2,PF00181.18,7.0e-37
72,Campbell_et_al,374763960df86d0026ca0f1e1de9b8dc13a16bda0b4e3d8d1adfebab,5114,PGK,PF00162.14,2.1e-68
73,Campbell_et_al,9e0770c21afd83ed79c38344de991c1b1311239e4f1e5293908d082a,2182,RNA_pol_Rpb2_6,PF00562.23,4.1e-36
74,Campbell_et_al,7694515f4207bc34cf32a6eb573b93905c180d2fead3b8b19011a9a5,3236,Ribosomal_L9_N,PF01281.14,4.9e-22
75,Campbell_et_al,23ff77dc667c8706333de81399a1ca64a7493b1b901b9c7ca9782ed7,1645,Ribosomal_L20,PF00453.13,4.0e-50
76,Campbell_et_al,505e56d3ce4ee20e86d1518f8cdccd24d3432c96bfe28776ce312edc,460,IF-2,PF11987.3,1.2e-39
77,Campbell_et_al,36b846fa82e66893ca94f6f3c8407c17b73a3176fec799b10f8d58fa,2166,Ribosomal_S17,PF00366.15,1.1e-31
78,Campbell_et_al,97ba6e175275607a2ea04e283456684f1d55db961227091ad9329cac,2794,Ribosomal_L32p,PF01783.18,1.4e-21
79,Campbell_et_al,c9fabd0b8eccdd949e094673bfb2a9073e1cccaee5ef26dcf1304f85,3570,GMP_synt_C,PF00958.17,1.7e-41
80,Campbell_et_al,401f148567f91eb3e72ce6f03b17c877de13c867aab26221137b1103,1427,Enolase_N,PF03952.11,2.6e-59
81,Campbell_et_al,e9a1a2c936366c833ea8cbf306a0b772c6627295929d7fe882a14e31,2165,Ribosomal_L14,PF00238.14,3.6e-56
82,Campbell_et_al,d9929ec2977944b197a98c0d6bb080e31fc5b42295793579a721890a,1427,Enolase_C,PF00113.17,4.0e-137
83,Campbell_et_al,4a251b766c4969fafea5ecd9322cf9dab214f44a2ff2da08223e87a8,1809,DNA_pol3_beta,PF00712.14,5.0e-50
84,Campbell_et_al,b9c271803f30424dbb7a2fc23c62cf1ff25359310285ba1bced8436a,258,Pept_tRNA_hydro,PF01195.14,4.4e-63
85,Campbell_et_al,c9fd7821c094e2849f68dcf63b261fbf3256fe80e79bacddaea74504,2182,RNA_pol_Rpb2_7,PF04560.15,6.1e-35
86,Campbell_et_al,5a37db2a3415ef48906a8af40ac0f7ba44d982ec7d884d50d2a4459c,1643,IF3_N,PF05198.11,4.7e-33
87,Campbell_et_al,a6fedb3859cf1babf007eb10c5c586a3224e8f2684336c687bc43626,1807,Ribonuclease_P,PF00825.13,9.3e-32
88,Campbell_et_al,eba9fd56301c2e2b0ee588d6f57239010be50e4bd0309dd573bcda15,2520,THF_DHG_CYH,PF00763.18,6.5e-42
89,Campbell_et_al,43a0df18c50060b8eb9ce6dc696284762d3a3b5c5165e9140f681b5b,2167,Ribosomal_L29,PF00831.18,1.8e-26
90,Campbell_et_al,6c706fc60bd9f874d18efc1bf5c27af704e177a1be35046d5dc246d1,1644,Ribosomal_L35p,PF01632.14,2.7e-27
91,Campbell_et_al,53d12702d1c4f3165b187204b5cf6795952030cd0cf839979f213a24,1647,FDX-ACB,PF03147.9,1.7e-31
92,Campbell_et_al,a59040c2a48ab3155d714cad8d31eb832b70db1ef1021f4e2ac78706,3238,Ribosomal_S18,PF01084.15,7.3e-27
93,Campbell_et_al,4f13f52a0e87bcb5cc4a9ae39f48d43f37bb8966de16b22f007e258a,456,PNPase,PF03726.9,5.1e-25
94,Campbell_et_al,f00e268298111c0463565ebfd4512cf16377187510e6a9c575d990ae,2431,SRP_SPB,PF02978.14,2.9e-37
95,Campbell_et_al,430d2bc068e2600b97aec3db32efbf9de0d395fdf51c5910031e8d51,3701,UPF0054,PF02130.12,1.1e-46
96,Campbell_et_al,39ecb66e57f007c45ea99376538a705e60d0b1f1cf6b21a236d5dcce,1646,tRNA-synt_2d,PF01409.15,3.8e-110
97,Campbell_et_al,71f42076ce25c814d49ff5d8f3e85f059ed01b5bae09106fb5dfe1ce,2183,RNA_pol_Rpb2_1,PF04563.10,9.6e-27
98,Campbell_et_al,1a38d46732f3359a46bb98ef749c9fdeed52ca9028414671a0b14024,2427,Ribosomal_L19,PF01245.15,2.3e-50
99,Campbell_et_al,7fca20c9bf5f395a31b2d0bfb45f898ab38f82fdfe7748d22cf17e11,259,YchF-GTPase_C,PF06071.8,1.9e-43
100,Campbell_et_al,26023dce39847016ff43c68eb6d4ec1309560a1749420660f37b3cfa,2183,RNA_pol_Rpb2_6,PF00562.23,9.2e-122
101,Campbell_et_al,adbd3137656f701903ec2ae6ece3f3b25c64d1db2931ff87c1286e08,2181,RNA_pol_Rpb1_5,PF04998.12,1.6e-80
102,Campbell_et_al,78101787219734a7bf5ab1f2beb456d5b0e1ca3575a4897de473deb3,1809,DNA_pol3_beta_2,PF02767.11,2.2e-51
103,Campbell_et_al,76e9bdd55c07bee1613d8337a5bf04c97314810721be026a98aa3756,2430,Ribosomal_S16,PF00886.14,2.6e-25
104,Campbell_et_al,84cc7e2536cf3db054ffc801c70221f902b90cb9573e33120f4ee86b,1326,GTP1_OBG,PF01018.17,1.2e-68
105,Campbell_et_al,9a6e41f15dd20b71e39ca4eb53879d1bacfe7b65b7cf65319fa3a2c3,460,IF2_N,PF04760.10,7.1e-25
106,Campbell_et_al,1f3cd02872d40019fa2f53832887a4135ca4a2786025e6f7b0af06ff,2173,Ribosomal_L23,PF00276.15,4.0e-26
107,Campbell_et_al,ddbcd243ab13572e78d7546b6fbc68e4673031fa32a05cd561be22e5,459,RBFA,PF02033.13,1.3e-37
108,Campbell_et_al,387e7cf5b6359987239a4599ff9768d7de5eeea83d7273b8f32d5676,2175,Ribosomal_L3,PF00297.17,3.4e-48
109,Campbell_et_al,1d008090da1204cc86b53e018cd1cceb520364e351a2472990be4782,4710,RecA,PF00154.16,2.3e-175
110,Campbell_et_al,f42e9ea92c95d80cf3759053ca53328e349263b8828b61bcc6ea4bb4,4981,Cons_hypoth95,PF03602.10,4.0e-22
111,Campbell_et_al,3bd5f9f7d37dfc2ccf475de10dee97a65fbdc8e4494cc888422a7ff9,1704,Ribosomal_L28,PF00830.14,1.9e-33
112,Campbell_et_al,9d92061d01355df08a5a7639b7e2aa9e0e9bd127bdd5ed9965390dd7,2151,RNA_pol_A_bac,PF01000.21,2.5e-28
113,Campbell_et_al,d638c07154c1dede7d405766fbfd660eded027499ad0607f0b54b99a,1327,Ribosomal_L27,PF01016.14,2.7e-39
114,Campbell_et_al,c60c2fff43bb8e87959fbed4d1fbcf3572c24b3d98c1266bc69d9ade,2516,Trigger_N,PF05697.8,2.1e-43
115,Campbell_et_al,326b13575afe7fe6240ab3cbb45262bcc49f5d5ec4e13c6b6da59d4f,458,TruB_N,PF01509.13,2.1e-59
116,Campbell_et_al,400591588b0633f32cedc1cd03917c866aa3512a517676f0479d1ebf,2151,RNA_pol_L,PF01193.19,4.8e-23
117,Campbell_et_al,d142e496c41097ce69189d60f7c1051162d453133949d4915ca946c5,465,TIM,PF00121.13,8.4e-88
118,Campbell_et_al,dc102edff46ccc56efb2ca77f4940f69eafd08fc4df61b8810ae2e88,2516,Trigger_C,PF05698.9,4.2e-39
119,Campbell_et_al,a5521f956cbd0a4fd9f99fd6af145326538ea67aadffacba245b970e,2185,Ribosomal_L10,PF00466.15,1.9e-28
120,Campbell_et_al,d7efba237f3e7696037b5efcf7e13d1ba95e6aa01269671a3904df71,1643,IF3_C,PF00707.17,2.0e-37
121,Campbell_et_al,83f857371ff3166464bdd00bfe0f5cc74c9bfcf6fe63086a5283f215,2154,Ribosomal_S13,PF00416.17,1.5e-41
122,Campbell_et_al,2e955b024c0c559c972111b16de67c634dace9a4032419a4a6695691,1321,FAD_syn,PF06574.7,1.4e-57
123,Campbell_et_al,bde95ba58b0f4c966ec29886c192582ea817b26bef453820dcba65b7,1852,TRCF,PF03461.10,9.2e-30
124,Campbell_et_al,258ce1dabb55df1d8524ed723bd5f56cef9f48534ac1231d59e4dae9,484,SmpB,PF01668.13,7.0e-18
125,Campbell_et_al,e0f5c1bdddeafbd5c644bc21bd64fc1b0fd8525b6e65608635c9921a,2181,RNA_pol_Rpb1_1,PF04997.7,5.6e-99
126,Campbell_et_al,47c7c9d75d5a843dc94f61777be62287c3485082b80d8e1057203488,5173,RuvB_C,PF05491.8,1.3e-36
127,Campbell_et_al,25d9523dc475d78c905e0b5f05104d954fb1b91688a5b62851f9a09e,2183,RNA_pol_Rpb2_45,PF10385.4,1.9e-24
128,Campbell_et_al,97a6d5cc3b99a6e7f2956edc8ee2ad06e8810661adb1c4838f422b65,1888,UvrB,PF12344.3,1.8e-22
129,Campbell_et_al,68b1b2b89bdb5b7aeefbaccdb2cae6fd46964d2a557566bfbf233fde,1321,Flavokinase,PF01687.12,3.9e-43
130,Campbell_et_al,d296710b680753005cd8d7972e899a49e449988ebea12efbbd93048a,1159,Toprim_N,PF08275.6,2.6e-45
131,Campbell_et_al,eab0d2aaa292f065c23a3985783e3c1267700d5f89249cb4b9f89df7,3740,UvrC_HhH_N,PF08459.6,5.5e-59
132,Campbell_et_al,5a1bf20f45afd55e684fcaaffcf23bdad857a522a066b7891794eea0,2181,RNA_pol_Rpb1_4,PF05000.12,2.5e-22
133,Campbell_et_al,ecad9ade347263e8f9baa9fcc61312b19d5b5934c99f6b1c62a47732,2187,Ribosomal_L11_N,PF03946.9,2.3e-33
134,Campbell_et_al,dae10cdcd30ff6364668e54d2aad87ac3c7f08d7d01511be23c44334,1425,CTP_synth_N,PF06418.9,1.5e-132
135,Campbell_et_al,ea87c6babc32655d1c9e1b242ddbf3437044d25ab934d22b98d09e66,2514,zf-C4_ClpX,PF06689.8,1.3e-23
136,Campbell_et_al,abea519141afd5dbe2645d696f56d5b161a62b7ebf0cc2aa0733dcf6,3256,UPF0079,PF02367.12,7.1e-40
137,Campbell_et_al,2e8542c2456cfde3d866df6bdcf593080580cef342b56d46d6e0b526,3236,Ribosomal_L9_C,PF03948.9,7.8e-31
138,Campbell_et_al,bcb515a72a726af0bfb11402627fd2dbdf1be294603e9842d7fd78d2,324,Cytidylate_kin,PF02224.13,5.8e-56
139,Ribosomal_RNAs,3164733b9fc87a2d1de3cdeb094f9cd7314c1e287f2cd5585df01732,6377,Bacterial_23S_rRNA,-,3.1e-242
140,Ribosomal_RNAs,04bae10f28a7fe9e4b7116e34337cee872db8a6d9ef07c69028d5d3e,6378,Bacterial_23S_rRNA,-,0
141,Ribosomal_RNAs,0cdb72743047c7eda72bfec6ccc4c783202f817b36916a3ab6425801,6379,Bacterial_16S_rRNA,RF00177,0
142,Rinke_et_al,ad5af488339befeab3baaac426a0c3ae1f1ee6139a2b7e4230d8b0f9,2183,RNA_pol_Rpb2_2,PF04561.11,8.4e-28
143,Rinke_et_al,71f42076ce25c814d49ff5d8f3e85f059ed01b5bae09106fb5dfe1ce,2183,RNA_pol_Rpb2_1,PF04563.12,2.4e-44
144,Rinke_et_al,387e7cf5b6359987239a4599ff9768d7de5eeea83d7273b8f32d5676,2175,Ribosomal_L3,PF00297.19,9.8e-18
145,Rinke_et_al,8c9afb40829492cc6757f2926c8cd448ff0f32c16b7e3eca3c6a6672,4147,AdoHcyase_NAD,PF00670.18,2.5e-59
146,Rinke_et_al,ff7aa4d7b9b48301dea4dd2d641ef4e69cc22e9694b872a645ec39db,2162,Ribosomal_S14,PF00253.18,3.7e-26
147,Rinke_et_al,77d8290d3d57ab5048dc39f2d62f17742fd0d77d81aa18cb12de652e,2183,RNA_pol_Rpb2_3,PF04565.13,4.1e-33
148,Rinke_et_al,31450d725e9a16af2b7c5aa1fdb06ee497517095312c6902233bfe05,2179,Ribosomal_S7,PF00177.18,5.6e-69
149,Rinke_et_al,c9f4fd3ca252e767ffc244bc4098d0e974d75d4050ccdfe57d8c3b62,4231,DNA_binding_1,PF01035.17,3.2e-35
150,Rinke_et_al,e8cd6621b41ddfe9365067c89114d19af8e14cb2aac215bde81da1f8,2170,Ribosomal_L22,PF00237.16,9.1e-36
151,Rinke_et_al,0f8bc2e748e14989f90d0a056b073dc365138197d49a0fe9008cc457,1407,Ribosomal_S2,PF00318.17,8.5e-96
152,Rinke_et_al,0c1706aed0a14d941bf0eea3b8abc5b0b32601e88a42a6c0026c1060,2153,Ribosomal_S11,PF00411.16,5.8e-53
153,Rinke_et_al,889c8c9a8e223c88f80c93294b925b88809bccb02c1596b235402e06,2172,Ribosomal_L2_C,PF03947.15,2.3e-58
154,Rinke_et_al,531dbcb9f26f548948795067e9063d9c159e7053de5c3f3798081c4c,3877,DHO_dh,PF01180.18,3.8e-29
155,Rinke_et_al,5bcd2e14360dbc62a550cf6bf099d24377e4e98744a1e46c376d97c0,206,DNA_binding_1,PF01035.17,7.9e-34
156,Rinke_et_al,215694864c8e6139d84c7298971cc25b14f6a512aaa5cf48fd0d5136,183,Ribosomal_L13,PF00572.15,2.6e-60
157,Rinke_et_al,b5c88c4e90cba91384ef9559ac4474c48d7370291bf5d746dcf1f694,6074,tRNA-synt_1c_C,PF03950.15,9.8e-64
158,Rinke_et_al,556f8ed520a5213eddb76c1b57eeb5a7d4f24eeb598cadad58d94049,182,Ribosomal_S9,PF00380.16,5.0e-50
159,Rinke_et_al,c9fd7821c094e2849f68dcf63b261fbf3256fe80e79bacddaea74504,2182,RNA_pol_Rpb2_7,PF04560.17,1.6e-30
160,Rinke_et_al,4a87851f0895395422f391c885ef7ae160d3e66a8b448ed9d8f33331,5943,UPF0004,PF00919.17,3.2e-23
161,Rinke_et_al,e24eb4b14816352ff73652947bd4e1d4cbe38f25bccf34dda70b43d7,4147,AdoHcyase,PF05221.14,7.3e-126
162,Rinke_et_al,2f63b01c7d2955b7b9a900189e5162d771570f053a5976faca55d2a5,2157,Ribosomal_L30,PF00327.17,3.3e-19
163,Rinke_et_al,2f24a1e00fe7cb054b6dfcfa593323901211882952ff51a33c633451,3247,Adenylsucc_synt,PF00709.18,4.7e-179
164,Rinke_et_al,e0f5c1bdddeafbd5c644bc21bd64fc1b0fd8525b6e65608635c9921a,2181,RNA_pol_Rpb1_1,PF04997.9,2.3e-90
165,Rinke_et_al,882ae7a5a1784cca0b7ffff03acb82f26940642c5f084801aff7d80b,2155,SecY,PF00344.17,1.2e-116
166,Rinke_et_al,8431c5fcb42aefa56029e0bed95e4c50ab2ab2dafe99499dcdf8287d,3394,MoaC,PF01967.18,7.5e-55
167,Rinke_et_al,e0c1a2459baddaf27de21bb268e2ac787a8aaab16699fc5ee5f44151,2912,Mob_synth_C,PF06463.10,1.1e-37
168,Rinke_et_al,aa9e8f7ff9909e6ebaaa919c8dcd0a8d2ef1a2f366896f44913e1361,1707,DFP,PF04127.12,1.4e-72
169,Rinke_et_al,52b2a9aa90ded3077eb823e857c17eebb334f3c5903e105486272177,4642,AdoHcyase_NAD,PF00670.18,1.2e-06
170,Rinke_et_al,45465c7550bfdf06f52a1f909f3b2380878ce71b33107536dea89d03,2807,Mob_synth_C,PF06463.10,2.7e-31
171,Rinke_et_al,8acf12f0f049ff836d5a6304022f13420231408599aedc1b9b61efaa,2168,Ribosomal_L16,PF00252.15,5.7e-49
172,Rinke_et_al,9d92061d01355df08a5a7639b7e2aa9e0e9bd127bdd5ed9965390dd7,2151,RNA_pol_A_bac,PF01000.23,2.9e-28
173,Rinke_et_al,5bc4b5c05cb99ce726747d3bd0a3650be6174a54f29b2f406d20185c,5331,DHO_dh,PF01180.18,1.8e-91
174,Rinke_et_al,5221efe47c6e79ff26b36b91f9e00c9b32db4f9872ca082e00e54c14,2160,Ribosomal_L6,PF00347.20,1.7e-42
175,Rinke_et_al,9eff344d094d99b2834ca65f885800e7789d2d433779b0dd09625fa0,2181,RNA_pol_Rpb1_3,PF04983.15,6.5e-33
176,Rinke_et_al,0e385a0df44d0c37facc69dfcff9260e7abfc5d7668d99919ec388c6,2187,Ribosomal_L11,PF00298.16,4.2e-24
177,Rinke_et_al,a5521f956cbd0a4fd9f99fd6af145326538ea67aadffacba245b970e,2185,Ribosomal_L10,PF00466.17,7.5e-28
178,Rinke_et_al,479c3236a73dde89f721df59058d458b95f55bb9a44bc15e30d8c69e,1824,DALR_1,PF05746.12,9.6e-10
179,Rinke_et_al,0c185f1eefe86f59ba27e740473df9ecea84cbf7831109e600ee74dd,2161,Ribosomal_S8,PF00410.16,1.5e-50
180,Rinke_et_al,c568b5ee088166ae9e3034182a504458dc4929da6eadd3d4ef5baa63,4521,RtcB,PF01139.14,1.6e-136
181,Rinke_et_al,a8518e6d53c0692e84b0fa21bbb00abc96e2c3ff3ebf86250d727e68,1483,DALR_1,PF05746.12,9.8e-35
182,Rinke_et_al,ecad9ade347263e8f9baa9fcc61312b19d5b5934c99f6b1c62a47732,2187,Ribosomal_L11_N,PF03946.11,4.0e-30
183,Rinke_et_al,26023dce39847016ff43c68eb6d4ec1309560a1749420660f37b3cfa,2183,RNA_pol_Rpb2_6,PF00562.25,1.2e-120
184,Rinke_et_al,83f857371ff3166464bdd00bfe0f5cc74c9bfcf6fe63086a5283f215,2154,Ribosomal_S13,PF00416.19,9.0e-37
