entry_id,source,gene_unique_identifier,gene_callers_id,gene_name,gene_hmm_id,e_value
27,Campbell_et_al,18dadd88bfa08a3b40c743469f3ae92bda8d7a21d0f569c36e325302,5374,Ribosomal_L35p,PF01632.14,1.9e-23
28,Campbell_et_al,2fb4e6b590f0b7812c6e5d3756c6785090e2f2ff35bd10f5e6222a79,4843,PseudoU_synth_1,PF01416.15,1.3e-29
29,Campbell_et_al,155cd60fd451edddd40f4aacb2c903912f01e94cb0542a4b04f97599,1642,UPF0081,PF03652.10,2.0e-34
30,Campbell_et_al,882aa9d2fc8e2b1b3b6d04068361fadb4da21034d209935e1f1c8438,1451,RNA_pol_L,PF01193.19,2.7e-21
31,Campbell_et_al,e018627dec4a4e5bb76c2ba98fdb3a0920f33dba09a18b281a795baa,4781,Seryl_tRNA_N,PF02403.17,2.8e-28
32,Campbell_et_al,ce9aa91f6fa71796a41374ddde84d91bba450ed02dbc5ebcd428ad19,1441,Ribosomal_L6,PF00347.18,6.3e-39
33,Campbell_et_al,462feaf67f0fed3481d1731e0d199492a3d81f709774d465b77e906b,4883,UvrB,PF12344.3,1.5e-23
34,Campbell_et_al,aedcaee377d1b92011cfb58e7b205bbeec41edd96be878c65be3e24e,565,RNA_pol_Rpb2_45,PF10385.4,3.6e-25
35,Campbell_et_al,fe3f925f33c34cc26884c912ccbbf565240d4d530cd3ed5a2ec7e73d,559,SecE,PF00584.15,5.3e-21
36,Campbell_et_al,0fd01b435316c140f6761f3053bd41f1e774643c1f11625eb2a5f854,5376,tRNA-synt_2d,PF01409.15,3.7e-87
37,Campbell_et_al,e52028092c88784968eee922dd0751a2d5568120f26cf16f78562e1d,1443,Ribosomal_S5,PF00333.15,4.7e-28
38,Campbell_et_al,b774f4cafc3801250fbbeb04b4c2e4f244cb8bbe9fde99fcbeab4e67,6194,GrpE,PF01025.14,5.8e-50
39,Campbell_et_al,b1759693d0999933cbbffb7e165b381db4d08dd3c39db41fd26191bf,4421,Ribosomal_S6,PF01250.12,3.7e-34
40,Campbell_et_al,216d223f5d0866cc1b31e294123a1b42be7e3c792d0926925adc1ec4,5373,IF3_C,PF00707.17,7.4e-36
41,Campbell_et_al,6e0d52da5819cf5b4e16793f34759987b51c5486120dfdd8d3e3052b,684,GAD,PF02938.9,1.7e-29
42,Campbell_et_al,8d1a30ab375faeaa3d15918d98015e8b23e0e2272b3d6aad97897420,4105,Ribosomal_L2_C,PF03947.13,3.2e-56
43,Campbell_et_al,1c8f5963bb5217373283849b028b0fb13f59667320a28b523b56c3e9,1673,DNA_pol3_beta_3,PF02768.10,1.6e-39
44,Campbell_et_al,4b480bc44aa74cfe27cdc872366da9379381d73da3ae47be87a0ed4a,1446,SecY,PF00344.15,4.4e-114
45,Campbell_et_al,49a8d1c6131a98fbcaf8c8163b8e27e5c8fe55a10e5a0b9f5e78d488,3802,RuvA_C,PF07499.8,4.7e-14
46,Campbell_et_al,e2524a330407b0ca37f6c6001a7342dc04bfc885d2fe341ccf6c9a03,1451,RNA_pol_A_CTD,PF03118.10,1.0e-28
47,Campbell_et_al,62b4d466f5dc7431104109b429814913d4caf4cdac6190dbf30ead55,4466,RimM,PF01782.13,7.0e-28
48,Campbell_et_al,7cb55d658e235683a73d92cf350cfcf3a0d18a211595cfb1deae4cd1,1605,Ribosomal_L28,PF00830.14,7.7e-34
49,Campbell_et_al,4b110fecb2a7ce56d2a775d8dd9fe5d58cbd44e544e01ae8efaf7629,1448,Ribosomal_S13,PF00416.17,1.6e-39
50,Campbell_et_al,ab7a4c5ae893e76fe0de5b8c152f7f6ebf7d7bee9c1be2e392c5fa5c,3144,SRP_SPB,PF02978.14,1.0e-33
51,Campbell_et_al,87bc1a287944f49ef36a3d54c6488ca47d14ae609579d2debe9d078f,1445,Ribosomal_L18e,PF00828.14,1.5e-22
52,Campbell_et_al,23feb4eb6b1beeabe5d14a60d80156fec5cf2b418183e797310d8e42,4042,Pept_tRNA_hydro,PF01195.14,9.7e-66
53,Campbell_et_al,547892f85ea6361b8053c85999e6f6affdedf548297c4dfba625c6b1,1618,Flavokinase,PF01687.12,5.2e-23
54,Campbell_et_al,8315e5539db3d81ed680e50e29a78c25abf4b5298a4ae3b920dcf7ea,648,Ribosomal_L27,PF01016.14,1.4e-39
55,Campbell_et_al,bbe1464bfc35810b2c221ebf35284ed3e8e799dbfd42fa68ca7d17e1,1524,THF_DHG_CYH,PF00763.18,4.6e-42
56,Campbell_et_al,b65750035bacb96dd95cdf5479dd2bf5fe587330187898e3f2eb4f0f,1452,Ribosomal_L17,PF01196.14,4.7e-39
57,Campbell_et_al,91ab31986adb694c127bfee8012376be014539ec9a9a59d24d7e8355,5764,GMP_synt_C,PF00958.17,1.6e-42
58,Campbell_et_al,36f21b6a4d64754a389b315c05cd8d0072a220ed574acebd90a5df9d,2159,Methyltransf_5,PF01795.14,3.5e-98
59,Campbell_et_al,5f9df3661ba9651d9f0ba335142aa38db31aacfc43b2ecbcb9218af1,4465,tRNA_m1G_MT,PF01746.16,2.5e-46
60,Campbell_et_al,0ffd39de1aea0c4310d7f5384689131e8be8352b65a27b17b0d1b0a8,6015,Cons_hypoth95,PF03602.10,4.3e-42
61,Campbell_et_al,96440a35ba18b15fb83df49cb41800c9d95d8067d1995081c47c6a0c,5414,NusA_N,PF08529.6,5.8e-40
62,Campbell_et_al,f60491f6eb11736e96328e30ff195091efe7412cdbf29b0769a41d8b,5851,eIF-1a,PF01176.14,2.5e-25
63,Campbell_et_al,5800c2d87fc56e601bd9a9b96c9bfd66fb36b1a2322c0312ba267189,6461,UPF0079,PF02367.12,3.7e-31
64,Campbell_et_al,5f1cb689de5b30a284dc933fd3bfdb2a2f6ce23b89b33811a2719b14,5781,IF-2,PF11987.3,4.6e-40
65,Campbell_et_al,bac1335b7ffa78efca9043e10df4bbb765a6c41635a9f3cb965c3c91,562,Ribosomal_L1,PF00687.16,1.1e-47
66,Campbell_et_al,561e626075ffd5fbe97776b1804f63d4b469822d6a7973ccb9e5f2f2,561,Ribosomal_L11_N,PF03946.9,3.3e-33
67,Campbell_et_al,d64f4e2e829023ac0334e588eecbbac290243b052f555224b102242a,5882,IPPT,PF01715.12,2.6e-87
68,Campbell_et_al,31a4332c9c309ed47acf93771c5c4e17e5b79b24f78f7e92071f5b63,5064,Enolase_C,PF00113.17,1.3e-132
69,Campbell_et_al,69c66645482f7954ce16f23493833f861fc186ca0c99c453dbe275b6,4111,Ribosomal_S17,PF00366.15,6.2e-28
70,Campbell_et_al,6579726625bb37a6dfe21c345123d9e214f131e84a2fe4a2d59fa42f,565,RNA_pol_Rpb2_1,PF04563.10,2.7e-24
71,Campbell_et_al,2d22070319751237226e04325ebfa155b709e8fe42bc83f0f400190e,2654,THF_DHG_CYH_C,PF02882.14,8.8e-73
72,Campbell_et_al,8974f8d698ff858a70f96d1002e98f8b21a9c00a71169d5d53bb50ae,5376,Phe_tRNA-synt_N,PF02912.13,6.5e-21
73,Campbell_et_al,fa5ff5496b8bf77d2cc51f8b10d35a2fa4bfdabedb9259e4ff7432b1,1449,Ribosomal_S11,PF00411.14,5.9e-49
74,Campbell_et_al,0733278f56daaaeb39dc932f9a001e0017dc821e16bdac2b88ff0b13,5061,CTP_synth_N,PF06418.9,7.1e-129
75,Campbell_et_al,a03962036b233f002ae443390e8129f7c70514cbe0d3554ee9067046,3688,UBA,PF00627.26,1.1e-09
76,Campbell_et_al,97339db1bc7a18c9993d46b12ac3d0d6414492b068ef8fe4ec7b85ee,3802,RuvA_N,PF01330.16,2.6e-24
77,Campbell_et_al,57ea39e5bea5621736197daf22c7d71ddfbcf3cd4222cebb92d14bcb,4933,Trigger_C,PF05698.9,1.6e-39
78,Campbell_et_al,c3b410381de88ce7d74f915dbdd65f5dc320daeb360be95c88813dd1,3245,Arg_tRNA_synt_N,PF03485.11,3.7e-22
79,Campbell_et_al,752cbfd5d5822c9fa71c42082a94f76bdb40f97d42ad87fb62e84ef6,4108,Ribosomal_S3_C,PF00189.15,4.2e-34
80,Campbell_et_al,c0620b4f16cd30f8d3f4276af6b2d59220ea8b2fc503cd857abc6dbc,4424,Ribosomal_L9_C,PF03948.9,5.3e-29
81,Campbell_et_al,9ff98bbfa81ef1f07f3175f93427f7fd7f7f29fe158d492c87dfa0e5,565,RNA_pol_Rpb2_7,PF04560.15,2.4e-33
82,Campbell_et_al,d7384948de12252bfec5daafdb7169587a81d625258ef194214f3337,4105,Ribosomal_L2,PF00181.18,1.1e-36
83,Campbell_et_al,5f1b6d3ea9e2a03fe2c23c95114d63c61313e3fbe9264c94a250d895,3964,S-AdoMet_synt_C,PF02773.11,4.2e-72
84,Campbell_et_al,adcf19c0f1d1ae20eb644ac3e3aeda8364c5e85a809ba7bdb1437376,4102,Ribosomal_L3,PF00297.17,2.3e-43
85,Campbell_et_al,7db9b333b2894ae49aa1dcc51c8fe1f880e9920d993e226281c15421,3445,Val_tRNA-synt_C,PF10458.4,4.3e-21
86,Campbell_et_al,20914bbbb059fbe7a8723f870dab669728926bb4c6fc4a03095f7379,228,Cytidylate_kin,PF02224.13,6.8e-46
87,Campbell_et_al,61fc4481ddff2678801ac41845640f1424a7b20a6fcd98d8f63b83ec,4933,Trigger_N,PF05697.8,5.6e-46
88,Campbell_et_al,4dbde21a95991a806150c76024a9b3c7d03d82f1a33f7f2d28354fed,566,RNA_pol_Rpb1_4,PF05000.12,2.8e-21
89,Campbell_et_al,cd6806b1c15f0b8ec85a1f2aebeaf74a5340426bf5b0277106276f61,795,PGK,PF00162.14,5.2e-139
90,Campbell_et_al,f58c09cd18f7d69710af3bd165f8150a82b7f06c911fe7a5ad597fc7,1618,FAD_syn,PF06574.7,1.4e-51
91,Campbell_et_al,49a9a575e6035fe9fd52fa277c82c08db858ea9811b30ccf42d91713,4423,Ribosomal_S18,PF01084.15,4.1e-25
92,Campbell_et_al,b482b946cd0a8d78bbda3ab40d908823df894f9d1582b3e7782687be,647,Ribosomal_L21p,PF00829.16,8.6e-40
93,Campbell_et_al,2e71d53c9ddba6a365dfb6f6b45e7595f6192efe39ad3985e244c047,1620,Peptidase_A8,PF01252.13,1.6e-45
94,Campbell_et_al,eb0431ef6c0d6c4889162747aba2f3b7d8e86a8b341dd2a635a2abad,4748,Ribosomal_S20p,PF01649.13,2.7e-24
95,Campbell_et_al,66bf4bb18d42bcebcaaca4dfd76b33e0a2d59e5d729a73e9a7e72ad9,5648,TRCF,PF03461.10,5.8e-29
96,Campbell_et_al,52dedf2678a9b8bf8715f6c6eacd6b87fd50e8c094f15a004b335458,566,RNA_pol_Rpb1_1,PF04997.7,1.9e-96
97,Campbell_et_al,6b7a9e71d06e38f5fd900580e6195f346892923c49c2732f22e5314a,5558,MurB_C,PF02873.11,3.0e-26
98,Campbell_et_al,f1c3df32ef218102629026d7646f75902ce140d8ce577acc277b5ed3,3687,Ribosomal_S2,PF00318.15,1.1e-79
99,Campbell_et_al,60127d0698073b8647d6d9a33f4be03d1facba04bc10149f022ce993,5637,RuvB_C,PF05491.8,2.4e-35
100,Campbell_et_al,38c44f9def3906a9a5ec9fc8749b42df84a19d4001a51feaaa9d1349,561,Ribosomal_L11,PF00298.14,5.5e-31
101,Campbell_et_al,1c3a3d10dd9dfcafba731966bdbb0970165cb923912289c730420922,2494,TIM,PF00121.13,9.1e-89
102,Campbell_et_al,c34cd29835c968a47f0e8fa4ea598009d7b78ac52e9c401c5d290ed5,565,RNA_pol_Rpb2_6,PF00562.23,2.0e-160
103,Campbell_et_al,b8a7d71e42e7df6d28b4d50f4424f63a5ff4c816fd74a4feca13b564,4104,Ribosomal_L23,PF00276.15,1.8e-24
104,Campbell_et_al,c7ca46a9e7f7fab2834b63a401c6d06c2869d1ca7fef150930013824,3245,tRNA-synt_1d,PF00750.14,1.1e-69
105,Campbell_et_al,ddeb7bbf1a6c2e352a06a99a8019162c9ed582c55d6d157eb8a30e47,5747,Oligomerisation,PF02410.10,2.0e-28
106,Campbell_et_al,328391e47d17d1f3652bd514790eadb39b87f1da80c5f42e6d43316a,5373,IF3_N,PF05198.11,3.6e-27
107,Campbell_et_al,08cf39445a3993a1662b6a48e8b5bed0d77b544f13490359d0cc055f,566,RNA_pol_Rpb1_5,PF04998.12,4.6e-76
108,Campbell_et_al,9547eb61f4b6a243a165a9be057d68e88d2a6d9bf9736c41e0de54f3,3061,RecA,PF00154.16,3.6e-178
109,Campbell_et_al,76adf556e7b7f663d2d65ec03a3c586cfa7f291518255e904489c6ec,3846,UvrC_HhH_N,PF08459.6,3.5e-51
110,Campbell_et_al,3a8e12178ea67bd92f8abe83aa1c62b47f7b36a392180ae11981aefa,3789,Ribosomal_S9,PF00380.14,1.3e-45
111,Campbell_et_al,378abcf8621666d3145c148059be027e1f90878911d8e1806ac68c21,5249,Ribosomal_L32p,PF01783.18,1.9e-20
112,Campbell_et_al,7dd1088ff6a187f756d8e817d554e56fd4b96e19d578e7f67e57b378,4099,Ribosomal_S10,PF00338.17,1.2e-40
113,Campbell_et_al,b19dc7523d6190953f59ca2ae2a78fe37e7581a7e07767cf0a6554d4,4424,Ribosomal_L9_N,PF01281.14,3.3e-22
114,Campbell_et_al,82008fb8d0fcce03452b0386ea1f7baa7745ec96c8de579b7233922f,5780,RBFA,PF02033.13,2.6e-32
115,Campbell_et_al,bd87fe27363023885552764b3dcc76d97d79a662c0ecbb7a175f1d31,1436,Ribosomal_L14,PF00238.14,1.2e-53
116,Campbell_et_al,c29b47324ea876b8afc8fb4b03478c65edad1c7decd2e086e3298acf,3688,EF_TS,PF00889.14,3.0e-68
117,Campbell_et_al,90889075aa98c0ec5f4a49d0b813f6152f274476634c4f54338a53df,5375,Ribosomal_L20,PF00453.13,4.4e-49
118,Campbell_et_al,5fd8d3020a498274f9c2299e8137e019e5f8a95ff568da5f7450105b,4106,Ribosomal_S19,PF00203.16,2.9e-41
119,Campbell_et_al,0d7889f385362101bdc7be62cb32ecd25a0f19751ae9dc245353dc43,3800,UPF0054,PF02130.12,6.4e-37
120,Campbell_et_al,41932798c048a759482fc76cd887e46c8b2f4733c6dba904c4669174,4109,Ribosomal_L16,PF00252.13,7.2e-52
121,Campbell_et_al,aa538a166daab9b574f62477ba810b6cf13bb99e2318e28449004777,1986,FDX-ACB,PF03147.9,1.3e-25
122,Campbell_et_al,377e6f96ef9463f7133c43104fa7731ee056ae0741fc68f7d7c19649,5064,Enolase_N,PF03952.11,1.1e-61
123,Campbell_et_al,c2dc8d155b4693ba7823ae34d148a3c452057d01a82b3a2ec8451598,3788,Ribosomal_L13,PF00572.13,1.7e-53
124,Campbell_et_al,1887b15e35eb9c2b856be3826846d2735e30ef77bc90bb00b789fd8e,5619,YchF-GTPase_C,PF06071.8,3.4e-39
125,Campbell_et_al,c444f1a03b1fc2864901c162e787515698983df257d615dd9388edf3,4167,Ribosomal_S7,PF00177.16,9.6e-63
126,Campbell_et_al,4b53d7f4a57ef11ddd1501608e8391733c0f44fb3b3519f950f049dc,566,RNA_pol_Rpb1_3,PF04983.13,5.4e-26
127,Campbell_et_al,b434aefb84055323251da6baf64d3fa138ee299d6f0598c4fb217968,564,Ribosomal_L12,PF00542.14,2.2e-32
128,Campbell_et_al,731f1ff2f11746e8bad0ca492024dfa939396c568830a37c56ca007a,2492,PNPase,PF03726.9,2.5e-19
129,Campbell_et_al,18aa56628217132a24af6d1e953bbe99ee634fdb0df620691370a72c,5781,IF2_N,PF04760.10,6.7e-19
130,Campbell_et_al,8967fd7e75dc2a7ce45335f7cde135d58f43f7bb8bf90c1f34c2c430,4819,LepA_C,PF06421.7,1.2e-51
131,Campbell_et_al,a13e9b87c25021a71e71fbaf1625e4f111089bee846177a460e0e2ee,2491,Ribosomal_S15,PF00312.17,4.1e-31
132,Campbell_et_al,b40039a51791f2467bcdabfedecc01c99b9f38263f043fdcc9a2a67d,2654,THF_DHG_CYH,PF00763.18,5.2e-41
133,Campbell_et_al,7da1a8d819bd99719e6668f514fdf71ebdc9f1f4f91dd8438db141d5,649,GTP1_OBG,PF01018.17,1.4e-59
134,Campbell_et_al,7cced6aa3576ec19500fd3893a706fb45dfcbbf6cbbfa2c34ca4b09c,5521,RecR,PF02132.10,2.1e-15
135,Campbell_et_al,2e6231f8bd9fe01db33fca64bf8fda7bbd9006bcae4590eb55560230,3690,RRF,PF01765.14,6.2e-66
136,Campbell_et_al,95cff80e927ef4cb117a2f9490a413318f295b3ac046d7ca46ed13ce,4110,Ribosomal_L29,PF00831.18,1.1e-21
137,Campbell_et_al,c7f04cad8d3ed44abaac0689401ee15ce7654c3ad3d2412fd23ce4a5,1442,Ribosomal_L18p,PF00861.17,3.7e-32
138,Rinke_et_al,38c44f9def3906a9a5ec9fc8749b42df84a19d4001a51feaaa9d1349,561,Ribosomal_L11,PF00298.16,1.1e-25
139,Rinke_et_al,e80c0515815a22dad1fa50556f09146c61861ed92c6c6f7f79ef063c,3245,DALR_1,PF05746.12,6.3e-36
140,Rinke_et_al,15bde59745eebef088233ecb76e13d50ca59ab8964b1a09885088aba,5940,AdoHcyase_NAD,PF00670.18,8.3e-07
141,Rinke_et_al,2744eab40716fb4ca16511321585be85f27df5ceee6822b8ef6f48bd,5434,RNase_HII,PF01351.15,3.9e-39
142,Rinke_et_al,4b53d7f4a57ef11ddd1501608e8391733c0f44fb3b3519f950f049dc,566,RNA_pol_Rpb1_3,PF04983.15,6.3e-26
143,Rinke_et_al,642b9fc5440342f8d27d2da04e057c3abe2135ec01c695af57409605,2936,GCD14,PF08704.7,3.6e-06
144,Rinke_et_al,0506320df08600f3a5b9a9bea950069790de504e8a45672df404d7dd,565,RNA_pol_Rpb2_3,PF04565.13,4.0e-33
145,Rinke_et_al,04950ccb66bb4426405d8592fb551258178f4610dd08e828eda619ab,2464,MoaC,PF01967.18,2.6e-57
146,Rinke_et_al,521e911d0a269025d09f77c519fb8148e7eddcb639bc2fe45b153015,6508,Rib_5-P_isom_A,PF06026.11,3.1e-57
147,Rinke_et_al,cd6806b1c15f0b8ec85a1f2aebeaf74a5340426bf5b0277106276f61,795,PGK,PF00162.16,9.9e-138
148,Rinke_et_al,e7cdf635d9c4eda9a746726b4ac848bc61a07c87ca810d27a34a4c65,3748,UPF0004,PF00919.17,7.6e-33
149,Rinke_et_al,2da8ee1a18ecbd99ac5487a8ff779c1f5fc31ec72422b593b09211c3,1443,Ribosomal_S5_C,PF03719.12,6.2e-32
150,Rinke_et_al,69059c270baeccfe26a24952c85196617357181b51c96e22fcaf2663,1438,Ribosomal_L5,PF00281.16,3.7e-31
151,Rinke_et_al,31a4332c9c309ed47acf93771c5c4e17e5b79b24f78f7e92071f5b63,5064,Enolase_C,PF00113.19,2.8e-134
152,Rinke_et_al,a607f58376438bf7633e95621867e24c5ef0031ab503a964d862dcab,4623,tRNA-synt_1c,PF00749.18,1.1e-35
153,Rinke_et_al,0e358f75c6c7ce00a46bb99f43c1674b2144607082f5c466e23d4986,1451,RNA_pol_A_bac,PF01000.23,1.9e-27
154,Rinke_et_al,c27c56afd082654cece34a1d11bd6b3326831989a0b49cae61ceedf3,1440,Ribosomal_S8,PF00410.16,2.5e-51
155,Rinke_et_al,e8755d25fb18a63765c6403e334e9e8b38beed1ffc9664d768241bb0,3106,DNA_binding_1,PF01035.17,4.3e-35
156,Rinke_et_al,6579726625bb37a6dfe21c345123d9e214f131e84a2fe4a2d59fa42f,565,RNA_pol_Rpb2_1,PF04563.12,1.6e-34
157,Rinke_et_al,1a62ea2fbe89c0a7f3ad955c66b1b90c18237409a2c38cae4f996142,1986,B5,PF03484.12,1.7e-20
158,Rinke_et_al,373618e77bf70e17894e80a1612f0cf41c9f40c5dabce8fcef6ebf13,1439,Ribosomal_S14,PF00253.18,1.8e-27
159,Rinke_et_al,c5b48c272898c3630b8015b8d47428916dc1130863095f0888731aab,4174,DHO_dh,PF01180.18,2.3e-28
160,Rinke_et_al,15dad7b4e7d3a7bb3e2411b4a9a5d69fc3c10281ebee90876bd23593,2851,RtcB,PF01139.14,4.9e-135
161,Rinke_et_al,395b8764dc5c3162235f83dd154a908594f6209e1b9c90ed19455c0d,2200,Adenylsucc_synt,PF00709.18,3.7e-73
162,Rinke_et_al,ce9aa91f6fa71796a41374ddde84d91bba450ed02dbc5ebcd428ad19,1441,Ribosomal_L6,PF00347.20,3.4e-37
163,Rinke_et_al,9ff98bbfa81ef1f07f3175f93427f7fd7f7f29fe158d492c87dfa0e5,565,RNA_pol_Rpb2_7,PF04560.17,3.0e-29
164,Rinke_et_al,26d55459f12be0aadd709e95c11f7dc80991ed61496bdb341aeaec84,402,tRNA-synt_1c,PF00749.18,1.9e-102
165,Rinke_et_al,e52028092c88784968eee922dd0751a2d5568120f26cf16f78562e1d,1443,Ribosomal_S5,PF00333.17,9.5e-28
166,Rinke_et_al,91ab31986adb694c127bfee8012376be014539ec9a9a59d24d7e8355,5764,GMP_synt_C,PF00958.19,5.5e-44
167,Rinke_et_al,089b38fa431720cbfa651fc6cc7a00e82c9ff477659b37ecf9fd6c77,1200,EFG_C,PF00679.21,4.5e-23
168,Rinke_et_al,b6b880a09278794b5c9600371f387bfd89bd428d0f8334478a4acf2c,4832,DNA_binding_1,PF01035.17,1.8e-30
169,Rinke_et_al,7a41bea6c96a47a27f6e162c9d4f29325958985941f9bd3e51ea00eb,3090,SUI1,PF01253.19,8.4e-18
170,Rinke_et_al,4b480bc44aa74cfe27cdc872366da9379381d73da3ae47be87a0ed4a,1446,SecY,PF00344.17,8.5e-118
171,Rinke_et_al,c444f1a03b1fc2864901c162e787515698983df257d615dd9388edf3,4167,Ribosomal_S7,PF00177.18,6.9e-66
172,Rinke_et_al,8d45e6b5439ddb2cf40073774b3bed41a37d1f6062249dfc649fa064,1475,HMG-CoA_red,PF00368.15,3.4e-113
173,Rinke_et_al,3be63ebe76379ae1d8e79cf4be8ae45b9d869a9486b0dccfd51dc4f3,6507,DHO_dh,PF01180.18,1.1e-88
174,Rinke_et_al,1c3a3d10dd9dfcafba731966bdbb0970165cb923912289c730420922,2494,TIM,PF00121.15,2.2e-88
175,Rinke_et_al,4b110fecb2a7ce56d2a775d8dd9fe5d58cbd44e544e01ae8efaf7629,1448,Ribosomal_S13,PF00416.19,3.5e-35
176,Rinke_et_al,adcf19c0f1d1ae20eb644ac3e3aeda8364c5e85a809ba7bdb1437376,4102,Ribosomal_L3,PF00297.19,3.2e-22
177,Rinke_et_al,39b2d6bf1786851ae5b123a31614a78ce49e7e8ed1e3dc78c34263a9,1444,Ribosomal_L30,PF00327.17,8.0e-20
178,Rinke_et_al,9702024b103e2d0c4938511c0c0a5ead6c3de4b2f21f6ca3cf68fe5d,4298,AdoHcyase_NAD,PF00670.18,6.7e-08
179,Rinke_et_al,86b1e2f1e3c967d191752593e9d83bd795456cc6b5a83d02af930ab0,2677,tRNA-synt_1c_C,PF03950.15,5.8e-50
180,Rinke_et_al,9d696ab98b4596421ed773b4b0b317b9a4d7f5ca42cb59d23a80c42c,908,RNA_pol_Rpb6,PF01192.19,2.6e-16
181,Rinke_et_al,a13e9b87c25021a71e71fbaf1625e4f111089bee846177a460e0e2ee,2491,Ribosomal_S15,PF00312.19,1.8e-39
182,Rinke_et_al,5393b9e918ac69ec587f8f13ab0119865c087cd9b8394fc217abd621,2408,ATP-synt_C,PF00137.18,4.8e-14
183,Rinke_et_al,c7ca46a9e7f7fab2834b63a401c6d06c2869d1ca7fef150930013824,3245,tRNA-synt_1d,PF00750.16,8.2e-25
184,Rinke_et_al,73a2d46498c978f18d7b8eff1e4eda1d05c08248256b1870b229e55b,6229,Adenylsucc_synt,PF00709.18,2.0e-170
