entry_id,source,gene_unique_identifier,gene_callers_id,gene_name,gene_hmm_id,e_value
13,Campbell_et_al,c8628de4f37318b4a82fcb0fdbc3f9633aa7716d5c1b5070c2d4cf45,3869,GAD,PF02938.9,2.5e-30
14,Campbell_et_al,3bde222ed4fe914b47845a5f0dc10a284d0c759ca6f9e2df795b1be8,3647,TIM,PF00121.13,5.2e-89
15,Campbell_et_al,a6a7824c75707dd6abe29955db6b9e005bfc75ccca70a9ab96ca31ad,5679,TRCF,PF03461.10,4.1e-31
16,Campbell_et_al,7ac33d86d0dae476fa558d90308f8d1177d64f39704274970ad0d3af,4172,RNA_pol_Rpb2_7,PF04560.15,6.6e-34
17,Campbell_et_al,39f71086849f565286830e6ed8fcc947071b8e7d3a4e09641073f55a,2585,THF_DHG_CYH,PF00763.18,3.5e-41
18,Campbell_et_al,27a1f727e91312889f9d62008eb506bd6a42290755cf2ec2d4a9a4b5,4198,Ribosomal_L18e,PF00828.14,4.8e-20
19,Campbell_et_al,b5500703fe716b73955af521e11dd5a6c157bec5bc55b77953dd03dc,3667,SmpB,PF01668.13,6.5e-32
20,Campbell_et_al,45d8982e41b34414e364b153baa94b1ffbb0969a4ce94c68126d7b23,2256,S-AdoMet_synt_C,PF02773.11,8.4e-71
21,Campbell_et_al,58b877f4de7d3f545bc3c61c205cbbbdfe6e3ba517e774b69045c7e0,4305,UPF0054,PF02130.12,1.9e-46
22,Campbell_et_al,0f4f36feaecb724b9fc24721996c382a0b23401428204e74e33958ca,2710,THF_DHG_CYH,PF00763.18,2.7e-40
23,Campbell_et_al,84a7ce6e2d6b9134097c904daedf8fc994816484f032c9ce3f72bdfb,4172,RNA_pol_Rpb2_2,PF04561.9,6.5e-28
24,Campbell_et_al,e7f5fe3f7dd876a790e63ff467a58c061e30ebb459b2b363d42f1fdb,5271,Peptidase_A8,PF01252.13,2.4e-47
25,Campbell_et_al,0e0f89a9eae7707152988d3f7d5329d7df18133d0144f297b89dd9f0,1034,Trigger_N,PF05697.8,1.3e-43
26,Campbell_et_al,3eb237c19725979b5b4c12ac4b93e1bfa7ef38d16ee80c6a084a6ba2,831,DNA_pol3_beta_3,PF02768.10,1.1e-44
27,Campbell_et_al,a234c60ce258c2ae978c0d35e3c9443ad5c3faef5729ee128aaf8690,4172,RNA_pol_Rpb2_1,PF04563.10,1.3e-26
28,Campbell_et_al,77bd17b69a574e16b9fbefb531003ef430df35722160f8bb4523e029,4168,Ribosomal_L11,PF00298.14,4.8e-30
29,Campbell_et_al,f34eb64726cb83cb3d4a1183e384d7f4e7ab8ccc0770c1aeb86bcea6,4405,RimM,PF01782.13,1.4e-27
30,Campbell_et_al,4e23004af1982e373491e1ed8e5485ed9552a791442f2dfc2fcea663,4195,Ribosomal_L18p,PF00861.17,1.4e-38
31,Campbell_et_al,9d244656ed4fca9e37e2763611c0d74a0bbc732229704d45ed9116ae,5544,Ribosomal_S9,PF00380.14,1.7e-49
32,Campbell_et_al,a5082fbd997bce5c41b0ba58ad1b260bfc3b9c3e7908160a98a4884d,3643,NusA_N,PF08529.6,1.7e-43
33,Campbell_et_al,dbd23d99b2e066148c6534e9dfc3209a42467e90fc986b878c48966a,3237,PseudoU_synth_1,PF01416.15,1.5e-33
34,Campbell_et_al,e0df669deea8dd7221946d3ddb71b8cb4f3c7b1c9e5e90a4adb6349b,5657,tRNA-synt_2d,PF01409.15,3.1e-111
35,Campbell_et_al,035e4dda870a10c2a21c6813865c8477d65405608ec8e2c1d52dc58a,4487,Enolase_N,PF03952.11,3.6e-59
36,Campbell_et_al,47f6ff774fe2e11b42ff57b3991a4be5bed29b1e84854f0955c5d4bc,4468,UBA,PF00627.26,2.2e-10
37,Campbell_et_al,4d5083e640fe0fa21bf5bd0407258b1a91bf18c80d8c4b42e02de5f4,4182,Ribosomal_L2_C,PF03947.13,1.8e-58
38,Campbell_et_al,2e7573fe773a23b5913035fbe011fe938f476e48e9f90481caf1bbba,4384,LepA_C,PF06421.7,7.9e-54
39,Campbell_et_al,fd63c8209bae0f3ac7a0d4ab942a39802f41e13b63f20ba439241796,4470,RRF,PF01765.14,7.6e-61
40,Campbell_et_al,218fc35d87f5ee054899454f203505e14acc8206192585541313cb98,4406,tRNA_m1G_MT,PF01746.16,2.7e-56
41,Campbell_et_al,6d38073fe9e8dc8b024ff6d586abd3acc0edc71242ffa56d415f9cda,1876,Ribosomal_L9_C,PF03948.9,8.7e-31
42,Campbell_et_al,10ed9d659166f04f9086a05185abd6165ef0aba872a0f88ad35be563,1034,Trigger_C,PF05698.9,1.9e-38
43,Campbell_et_al,cfcbf7f17fd8583e61fd5f8378f59a67fc472249238c2ad2a010f93e,4186,Ribosomal_L16,PF00252.13,6.3e-51
44,Campbell_et_al,acc20df1f39993961e6c571316beb11182d2a756b6c98cfe14b4933e,4487,Enolase_C,PF00113.17,9.9e-138
45,Campbell_et_al,af432c42e79caeba7f576868b298e824983b4deadf7d15fc71e15a37,1351,RecR,PF02132.10,3.9e-17
46,Campbell_et_al,16f90919dc06066bfdbfc49c31bd7377ef569b7b3e8b3eedd27f7dbf,240,THF_DHG_CYH,PF00763.18,6.1e-42
47,Campbell_et_al,772ee87e565fc443dbded2e159e4f6b28a06f8b7639b9371179467cc,4196,Ribosomal_S5,PF00333.15,1.6e-29
48,Campbell_et_al,c27e007a3993f8e81531f1e1cdbae64bb8b2daa55bbbe691f758d703,4404,Ribosomal_S16,PF00886.14,5.9e-25
49,Campbell_et_al,1939a3f2ad774f2e20aa68819e1eb9f89c732710d64a3a614b45dee0,4170,Ribosomal_L10,PF00466.15,1.2e-27
50,Campbell_et_al,f9e7aea2065c2d76f9b26dae64112fc72ef9dc49ce9ac6a9f48dafba,4168,Ribosomal_L11_N,PF03946.9,2.3e-33
51,Campbell_et_al,4a08933d0a887087fe231b3bdef2ee2cb6248ddc2f3b071ada4e2c78,5659,Ribosomal_L35p,PF01632.14,2.7e-27
52,Campbell_et_al,ead9caef4a65fbd574bc0558824d2e057fdfa2f231d2506d6c03bb69,4191,Ribosomal_L5,PF00281.14,7.1e-24
53,Campbell_et_al,50c72de3d8fd9df1a029a5d46411d535136f07e671d1cc734979d36a,4524,RecA,PF00154.16,1.5e-174
54,Campbell_et_al,2b8a20beffd13fb46b1de0eb8eae2afdf87a5b279b0bafce48461248,3551,Pept_tRNA_hydro,PF01195.14,5.3e-63
55,Campbell_et_al,6d6f6cd28fadecb5f072dfc7378931acb97768796fc5434fe3e18f7a,4188,Ribosomal_S17,PF00366.15,3.0e-32
56,Campbell_et_al,a5beaa6fec3250cf377b3fbcaacf17caed7932953fd09ea3b077cd30,2710,THF_DHG_CYH_C,PF02882.14,1.0e-69
57,Campbell_et_al,ece4a0d9bac4d5256b8e828cd156f3bc649c015b9c5abf25881d695b,4185,Ribosomal_S3_C,PF00189.15,6.3e-38
58,Campbell_et_al,b660b6d981fe2d2e55436d10e44af684d5510693115b42876542177c,4191,Ribosomal_L5_C,PF00673.16,1.9e-43
59,Campbell_et_al,473a166ee7c786575b9885b21701072f7bc715f40803f0bcc1d97b2e,4172,RNA_pol_Rpb2_45,PF10385.4,1.7e-22
60,Campbell_et_al,4e951e023e780dcf97579f8e473a2d9eb26474df469a0fca848af7ef,4174,Ribosom_S12_S23,PF00164.20,3.3e-56
61,Campbell_et_al,d46e407bb78d3a76d04eaa4666bd6a368122d521b1d149215f6b567d,233,UvrC_HhH_N,PF08459.6,1.2e-58
62,Campbell_et_al,0fd2d63067486f46179ffe933a7f176073e9dc78f2b9186435a0c874,1876,Ribosomal_L9_N,PF01281.14,3.9e-23
63,Campbell_et_al,a69812c454ec7996403543b61d0e5518b87765c8b5c0b7e8796f4fc5,4173,RNA_pol_Rpb1_2,PF00623.15,1.4e-53
64,Campbell_et_al,71dbe90a0250b3e6bffb663368c48c621885afd3c480a1147a4dca05,3640,TruB_N,PF01509.13,9.9e-59
65,Campbell_et_al,fdb54d19c046eebeced5eeacce520d2b466f803221df1ffa3bafcdbf,2824,RecA,PF00154.16,2.9e-10
66,Campbell_et_al,8d86cb562de0d47af750293bfc755c05c3330d0453d866704625b287,3639,Ribosomal_S15,PF00312.17,2.0e-31
67,Campbell_et_al,b153781de0ae3797a46578fdb286de706b2110743542555d89dc0f37,1878,Ribosomal_S18,PF01084.15,7.3e-27
68,Campbell_et_al,6378add6fce87cf1b161dd2a95cc9cc66289efa8d940081a0aa06309,3638,PNPase,PF03726.9,3.5e-25
69,Campbell_et_al,6d56326c6c427afe04d04dd53f0cadc2ad3853b1a3441750760febc6,4179,Ribosomal_L3,PF00297.17,4.4e-49
70,Campbell_et_al,0ac3baec4e8bd4e6e3fe228066a8fa463f9392ab69ee4b53d556f985,4200,Ribosomal_S13,PF00416.17,2.3e-41
71,Campbell_et_al,87ce0c3f90ca7bff8be18a1a6c272d88179c7f3a5d5da1610ee112aa,5656,B5,PF03484.10,1.1e-22
72,Campbell_et_al,37441fb5035cd0b18ff48ca993bb0531c23784284818311e96b1937a,4285,Oligomerisation,PF02410.10,4.3e-36
73,Campbell_et_al,06e6b5f9e09390d99a609ac4ce30a9d42f4992be0f4fdc401b925cb7,4468,EF_TS,PF00889.14,2.6e-59
74,Campbell_et_al,20d8775dda68233aaa00e6f52ca4a422bd7aa72feefc015eb14e8165,4407,Ribosomal_L19,PF01245.15,2.5e-50
75,Campbell_et_al,c4f38c73950de43089ea0821512815a4853a9eab5503f99c23de83d0,4182,Ribosomal_L2,PF00181.18,2.0e-37
76,Campbell_et_al,4f895fecf72b5dde282005714ca90e714d87574060ff16e557fc0e51,5656,FDX-ACB,PF03147.9,3.2e-31
77,Campbell_et_al,bfa4ce24baf1047749d21726472a63d4faf8be2e16663a4f0af72b7f,3866,RuvA_C,PF07499.8,1.5e-18
78,Campbell_et_al,6131d1768add8bf89f829fd40b2a4bde600ab2c26683af04f2744b50,5658,Ribosomal_L20,PF00453.13,4.0e-50
79,Campbell_et_al,2577841233dd51d23801237b8d893b152067df10fb8900e93fed317b,4194,Ribosomal_L6,PF00347.18,1.9e-43
80,Campbell_et_al,b026d099b2a679982a2f273d72f12afe489bef0140e7e28170afe839,4403,SRP_SPB,PF02978.14,2.9e-37
81,Campbell_et_al,f539cfae5b853df424cdf454b4dd9cc3d0c34cd0a64e333e87379d48,3866,RuvA_N,PF01330.16,2.2e-23
82,Campbell_et_al,7173658d68b9f0ef48983d034cee746caace4dfa1b58f21a30265a8f,3994,Cytidylate_kin,PF02224.13,2.5e-57
83,Campbell_et_al,1883aa7140fb65e3056e21daabf458ae66cc72ff39817acd266304f0,5556,Methyltransf_5,PF01795.14,2.9e-111
84,Campbell_et_al,d1ee86a6e79cf79db2c0b5e14b97cf49820da357235d4a4a33d6f183,3660,GrpE,PF01025.14,1.3e-54
85,Campbell_et_al,19f53b722ed2f5a87eb695504b845de0b0078d6a76757bdb30b859f4,5543,Ribosomal_L13,PF00572.13,1.5e-57
86,Campbell_et_al,a85fa4c3e8179071bfdf27dac5e498ce4716d1c2eba8fdef53ad0e6b,5660,IF3_C,PF00707.17,2.8e-36
87,Campbell_et_al,e12a1a62aa8b3dd59cc33a8914204b92e1280be26c509294a0601818,5729,Seryl_tRNA_N,PF02403.17,7.1e-31
88,Campbell_et_al,9d5b3f2730328eadf452ea75ca0e8cec3edb716911a15dc14dc3eb5d,2256,S-AdoMet_synt_M,PF02772.11,1.2e-49
89,Campbell_et_al,c9c309f7f2fcf38017aba41e090beac882e30d529bc74453663d48f3,2022,tRNA-synt_1d,PF00750.14,1.2e-106
90,Campbell_et_al,0a161da57e3743781347e8b843248b497d8ca84bd94fabe62dbe01ea,4675,Ribosomal_L32p,PF01783.18,1.4e-21
91,Campbell_et_al,8c5b85304ddd6e56c0ef5288098969b5af3004112b1de3155536fc0b,4172,RNA_pol_Rpb2_3,PF04565.11,5.0e-32
92,Campbell_et_al,029f02f93a1375738838afd3ee9272b30f76b83e578ffd8d9e4cbd19,4184,Ribosomal_L22,PF00237.14,3.6e-42
93,Campbell_et_al,2b619e974b4bbef774d5067e4810e94cc946a9e399ee8c9f2e42d2e6,831,DNA_pol3_beta_2,PF02767.11,2.7e-51
94,Campbell_et_al,aef64a73d1bce102a8e57d65799e9e02522c12c87aac565ccc6127b5,4166,SecE,PF00584.15,4.3e-24
95,Campbell_et_al,189efc65647a751feaaf757eed028126b67722a6607bafafbdf0008d,240,THF_DHG_CYH_C,PF02882.14,7.0e-70
96,Campbell_et_al,4c0a76bed8c0a433635eb040219cb42cbf60cb116c88edb9170b9342,4171,Ribosomal_L12,PF00542.14,4.1e-30
97,Campbell_et_al,e53a4261e15b4944c4ca7bbeb7ad2584142b7cf8c0908be9bd140e67,4203,RNA_pol_A_CTD,PF03118.10,6.4e-28
98,Campbell_et_al,9589f0cb387229856e09a9365a96ed9a4514a0cd9c3af044c5cdfd5a,4173,RNA_pol_Rpb1_3,PF04983.13,6.2e-33
99,Campbell_et_al,79d57f1036f8786d4c798e0d88db687db6fcae8021ca9fe9e31630c6,3642,IF-2,PF11987.3,9.8e-40
100,Campbell_et_al,3df1f810282f38b6325838b014b9ac4b41f1a65f3ada1946847ba82c,5269,Flavokinase,PF01687.12,2.4e-44
101,Campbell_et_al,713c22a67c2f70d01e6aa29067719e9aed1a7bb81e46a5df668331f7,5657,Phe_tRNA-synt_N,PF02912.13,1.7e-30
102,Campbell_et_al,2c779b80d37fdd7e6e74c1bf50a31003b9b45804f041c61acce18c1b,5269,FAD_syn,PF06574.7,2.3e-56
103,Campbell_et_al,80059fc60d3e23a6d1081fd2bdf85e9f9e2534acca43e22001b48f33,4203,RNA_pol_L,PF01193.19,5.1e-23
104,Campbell_et_al,74131c749b20d12821d49079dfc450192f55ed9e11345b98ce11a404,5267,Ribosomal_S20p,PF01649.13,4.2e-32
105,Campbell_et_al,2597fb195b2595bcd0d9ff961f9bad33542d5d6e3c536ce78190f812,4180,Ribosomal_L4,PF00573.17,1.2e-65
106,Campbell_et_al,ce376b861bc3f3e77884c95e0bd1a0c1eca00241fc56398f15ac9ff8,4183,Ribosomal_S19,PF00203.16,2.1e-39
107,Campbell_et_al,f07cf8faff248d635075a8fd8d2e9ce3ce3abb3c9f61015f6927f8fc,4175,Ribosomal_S7,PF00177.16,1.5e-65
108,Campbell_et_al,95ca3ca9b2d0a67859947351d9eca60f8a11865ef10093349d04cfde,4196,Ribosomal_S5_C,PF03719.10,1.0e-34
109,Campbell_et_al,93411bd46b05e9ecdc9c6b3e9a9d7be092c3ad825307c0552ab28b23,4178,Ribosomal_S10,PF00338.17,5.8e-42
110,Campbell_et_al,841a5ae8a4159403d1e3b2ec3999c3f3649d85c1dd037eafba5bb6d5,5262,Ribosomal_L21p,PF00829.16,5.9e-40
111,Campbell_et_al,026ad4bba5974c8472399d76cfd7e4b80c06fc095f2776a92dfc2cdd,3642,IF2_N,PF04760.10,7.8e-25
112,Campbell_et_al,6b189d99276e1cf638891a53d0dffc418b4f8d1136c48e7c698aa998,1029,THF_DHG_CYH_C,PF02882.14,1.3e-68
113,Campbell_et_al,a5fc28af0715816df097f9a0b79ec944648a901045e5905f33619835,4172,RNA_pol_Rpb2_6,PF00562.23,2.7e-163
114,Campbell_et_al,d2f9bf7d09ccd8ce0c71523059986db14a78840952e1c94b7427daa3,2365,Toprim_N,PF08275.6,5.4e-46
115,Campbell_et_al,f17b20040ad9416ec213bcdcc87f1d62ec7ef240e0ffeba6b097dd58,1036,zf-C4_ClpX,PF06689.8,1.3e-23
116,Campbell_et_al,088a4fc2f7563e3551188f6ccc39d58dbbc6c7ffe2203af7a631f34f,1029,THF_DHG_CYH,PF00763.18,2.5e-42
117,Campbell_et_al,570956a48e75a275006d5fe7c83166e1cf48668ad602354082981535,4187,Ribosomal_L29,PF00831.18,1.8e-26
118,Campbell_et_al,c1faf5681f18223c8c419dcf01cf36b0c3d4071aca913b742cc1e95d,3865,RuvB_C,PF05491.8,1.3e-36
119,Campbell_et_al,6223e60e306445caad3254f820cb220b427a88726b9d7be65fbd28f3,2837,RecA,PF00154.16,5.7e-10
120,Campbell_et_al,01912cdbd608e693b82feeb6df5cecefbdb2b62e35a5ae56d5a60731,5660,IF3_N,PF05198.11,1.4e-31
121,Campbell_et_al,2049009cbaeb93574e08fb6b40419e011c885481870ff1043fffca54,4199,SecY,PF00344.15,6.2e-115
122,Campbell_et_al,f12cabfe3d51d10c747005877846a921302902a1f68532706ab549bf,4173,RNA_pol_Rpb1_4,PF05000.12,3.4e-22
123,Campbell_et_al,73e79f8dc07e0ea578f692f94ba2c61b47bb6ca4661408b7522fb512,4663,MurB_C,PF02873.11,1.9e-27
124,Campbell_et_al,af7690c66029cc192ac39850e773638ae79f6ff14493c94801d051b6,4386,dsrm,PF00035.20,1.8e-11
125,Campbell_et_al,3ee3912be080d0059a6339ded1e40417e84f31789b3882b7a5741661,4204,Ribosomal_L17,PF01196.14,2.2e-37
126,Campbell_et_al,1d0494f11f5d60081e6cca36bfab1a0f26651ec97dc1080ed6ef6533,1156,eIF-1a,PF01176.14,5.8e-30
127,Campbell_et_al,38035fa6db7ea4112a308c3e61ceeef61e3210125865bba5479f2949,5264,GTP1_OBG,PF01018.17,1.6e-68
128,Campbell_et_al,cf42aaceeb36b493697ec5eff9bea265af3bf4f3a84d3699ed994753,4173,RNA_pol_Rpb1_1,PF04997.7,5.1e-99
129,Campbell_et_al,cea10f54bf880364c94c70837f06a4a4efdd3dcce9e1bb30406dc183,825,GidB,PF02527.10,1.4e-62
130,Campbell_et_al,76264ec0d8cbb1263cf145de5ef83fe29b24bbba4488be4814f07d27,4202,Ribosomal_S4,PF00163.14,7.7e-25
131,Campbell_et_al,79fa4ca84f9187a81c5e9a3ffd76a0546abb604292c6b6008788739a,1164,Seryl_tRNA_N,PF02403.17,2.5e-32
132,Campbell_et_al,ea599971e0ec0b06a5b58f2acac9831b0868fe31ea760b74481b9322,4467,Ribosomal_S2,PF00318.15,3.6e-86
133,Campbell_et_al,778f9851ee3c28ba6bc6273f5481de59a55882644ee030c8f9408605,4169,Ribosomal_L1,PF00687.16,1.1e-48
134,Campbell_et_al,36509b9f40c3d6660d7da87cfc0ea0d352f8f67ad84c3a702bca302e,2585,THF_DHG_CYH_C,PF02882.14,1.2e-66
135,Campbell_et_al,7aef21094a2f9af49e58f4d977cb52086adc3c253a41fd846e90c6e0,4485,CTP_synth_N,PF06418.9,1.2e-131
136,Campbell_et_al,b337624ef54cd9ed4afbd2cb836283ac4410eed30197e259e15bf577,3218,UvrB,PF12344.3,1.0e-22
137,Campbell_et_al,8eba93635b746a21eca3661311a6925d415a16423054d0eaaef02061,4656,Competence,PF03772.11,8.4e-60
138,Campbell_et_al,59bad1da2d5e51add38f41f00d72cf84b244ed055e7488288dd92fed,4181,Ribosomal_L23,PF00276.15,4.0e-26
139,Campbell_et_al,fa7eda90b3c66f2c5fb55949a8bfa6644d4a94e92d76531ba9374eae,2185,Cons_hypoth95,PF03602.10,6.1e-57
140,Campbell_et_al,b9aa72a2c4355c9eb97bf86c0a56252154d9da45ae4921d5e85162e5,3552,YchF-GTPase_C,PF06071.8,3.9e-44
141,Campbell_et_al,30237b03b1be25d1183bb2b9e665a411235c0983f05686c08b1235ff,4437,GMP_synt_C,PF00958.17,1.4e-41
142,Campbell_et_al,89067cebee7d1400cd8f151f2f1a13c645bd0c37372f0c065d147676,1879,Ribosomal_S6,PF01250.12,9.6e-34
143,Campbell_et_al,ba3d7714c6e64bbb5fba4644d805d740901d94be9b111c91bf1ca2a9,4193,Ribosomal_S8,PF00410.14,4.8e-49
144,Campbell_et_al,2a8726ad75cf48f19fed3f3a4bc14c458faefaf17309d63af03ca8b3,4173,RNA_pol_Rpb1_5,PF04998.12,7.4e-80
145,Campbell_et_al,45235bc66a8b10881add5ca6965d7852532230be0677d69c1fa11f34,4189,Ribosomal_L14,PF00238.14,3.6e-56
146,Campbell_et_al,4087e1b564cfca7f48068121318e516bebbd1c3c57591190e69ebc28,831,DNA_pol3_beta,PF00712.14,8.1e-50
147,Rinke_et_al,8dc5bb04f4b0dd9470893ba9217017dba6e33afc537ef060490a0726,2524,DNA_binding_1,PF01035.17,3.6e-35
148,Rinke_et_al,ac9bface64495f3b85e76e160dc85ee8c7a6febbe5dc96be14ca6226,357,Mob_synth_C,PF06463.10,3.6e-37
149,Rinke_et_al,cb0063fcaa7064abfce8fe3cc747657a7e8f2accbdef62b94bf209a6,2260,PGK,PF00162.16,4.6e-140
150,Rinke_et_al,7ac33d86d0dae476fa558d90308f8d1177d64f39704274970ad0d3af,4172,RNA_pol_Rpb2_7,PF04560.17,1.9e-29
151,Rinke_et_al,d9e4b4378ad5b66f627e2ff223d07f9a499a58cf2832a4453dd7830d,3219,tRNA-synt_1c,PF00749.18,1.3e-112
152,Rinke_et_al,8230985e2966e025c917845fd65d4f05548182a84b751ac916b5d041,656,RNA_pol_Rpb6,PF01192.19,8.9e-19
153,Rinke_et_al,0343c9688542a55894a43fa1ed564f263f418f9cf9671afed5fac16d,2199,Ham1p_like,PF01725.13,2.8e-56
154,Rinke_et_al,f0d4268e08c135ef42edd5fb25f4eff19507de29a8b3aa5dceabc3cc,2246,AdoHcyase,PF05221.14,1.2e-125
155,Rinke_et_al,6d56326c6c427afe04d04dd53f0cadc2ad3853b1a3441750760febc6,4179,Ribosomal_L3,PF00297.19,1.7e-19
156,Rinke_et_al,9589f0cb387229856e09a9365a96ed9a4514a0cd9c3af044c5cdfd5a,4173,RNA_pol_Rpb1_3,PF04983.15,7.2e-33
157,Rinke_et_al,570956a48e75a275006d5fe7c83166e1cf48668ad602354082981535,4187,Ribosomal_L29,PF00831.20,1.2e-24
158,Rinke_et_al,8d86cb562de0d47af750293bfc755c05c3330d0453d866704625b287,3639,Ribosomal_S15,PF00312.19,6.7e-38
159,Rinke_et_al,87ce0c3f90ca7bff8be18a1a6c272d88179c7f3a5d5da1610ee112aa,5656,B5,PF03484.12,2.3e-21
160,Rinke_et_al,4e951e023e780dcf97579f8e473a2d9eb26474df469a0fca848af7ef,4174,Ribosom_S12_S23,PF00164.22,2.1e-44
161,Rinke_et_al,c8f38cd43544184b84bcabc1adf665c1da08e89a4d37686ef3bdef31,2527,DHO_dh,PF01180.18,5.5e-08
162,Rinke_et_al,79d57f1036f8786d4c798e0d88db687db6fcae8021ca9fe9e31630c6,3642,IF-2,PF11987.5,1.3e-36
163,Rinke_et_al,45235bc66a8b10881add5ca6965d7852532230be0677d69c1fa11f34,4189,Ribosomal_L14,PF00238.16,7.2e-57
164,Rinke_et_al,2ebc401e0a80d7bd86fbd14b409ae574ea02960f7563fc90fff1986f,1374,DHO_dh,PF01180.18,1.7e-91
165,Rinke_et_al,a9b3dbac253c30f01a1adb95823650b67599db695e8ba0bc0286c699,1108,tRNA-synt_1c,PF00749.18,1.0e-110
166,Rinke_et_al,b660b6d981fe2d2e55436d10e44af684d5510693115b42876542177c,4191,Ribosomal_L5_C,PF00673.18,1.1e-42
167,Rinke_et_al,c4f38c73950de43089ea0821512815a4853a9eab5503f99c23de83d0,4182,Ribosomal_L2,PF00181.20,8.7e-36
168,Rinke_et_al,2b8ed28d309427f9e6ca333e03c2a2995d350099d44d0fc8cbf9f822,5438,DNA_binding_1,PF01035.17,4.6e-21
169,Rinke_et_al,a69812c454ec7996403543b61d0e5518b87765c8b5c0b7e8796f4fc5,4173,RNA_pol_Rpb1_2,PF00623.17,8.0e-41
170,Rinke_et_al,77bd17b69a574e16b9fbefb531003ef430df35722160f8bb4523e029,4168,Ribosomal_L11,PF00298.16,1.3e-24
171,Rinke_et_al,57a9e3738fd341ddbf50c0507834347dd2924cd61e3612c65bef846b,4307,UPF0004,PF00919.17,1.4e-29
172,Rinke_et_al,eb625936dcc73fb591008dbf4e07bdb9daa593e8af01df03b52d2628,2022,DALR_1,PF05746.12,5.3e-34
173,Rinke_et_al,aca51ed037fde3a83e41f73dec634a2be714d2a7d4cafbd2efd390fb,1652,MAF_flag10,PF01973.15,8.9e-41
174,Rinke_et_al,ea599971e0ec0b06a5b58f2acac9831b0868fe31ea760b74481b9322,4467,Ribosomal_S2,PF00318.17,3.2e-96
175,Rinke_et_al,c9c309f7f2fcf38017aba41e090beac882e30d529bc74453663d48f3,2022,tRNA-synt_1d,PF00750.16,5.2e-130
176,Rinke_et_al,0516a3a791c9beb08dc34b674c927105ba765749ef3f4647964d997e,309,MoaC,PF01967.18,9.7e-56
177,Rinke_et_al,9d244656ed4fca9e37e2763611c0d74a0bbc732229704d45ed9116ae,5544,Ribosomal_S9,PF00380.16,5.0e-50
178,Rinke_et_al,029f02f93a1375738838afd3ee9272b30f76b83e578ffd8d9e4cbd19,4184,Ribosomal_L22,PF00237.16,9.1e-36
179,Rinke_et_al,4d5083e640fe0fa21bf5bd0407258b1a91bf18c80d8c4b42e02de5f4,4182,Ribosomal_L2_C,PF03947.15,2.4e-58
180,Rinke_et_al,4e5442cdf3cea26aaa5eccc6a4b26c396cbb34437164dd150c30557a,4688,Mob_synth_C,PF06463.10,1.3e-31
181,Rinke_et_al,778f9851ee3c28ba6bc6273f5481de59a55882644ee030c8f9408605,4169,Ribosomal_L1,PF00687.18,1.9e-50
182,Rinke_et_al,7aef21094a2f9af49e58f4d977cb52086adc3c253a41fd846e90c6e0,4485,CTP_synth_N,PF06418.11,5.4e-127
183,Rinke_et_al,71dbe90a0250b3e6bffb663368c48c621885afd3c480a1147a4dca05,3640,TruB_N,PF01509.15,8.4e-59
184,Rinke_et_al,30237b03b1be25d1183bb2b9e665a411235c0983f05686c08b1235ff,4437,GMP_synt_C,PF00958.19,9.8e-44
185,Rinke_et_al,7822d29dd72f8d9916a20fa86245aaaf79a00e40476b44f90bf65529,4539,UPF0004,PF00919.17,3.6e-23
