entry_id,source,gene_unique_identifier,gene_callers_id,gene_name,gene_hmm_id,e_value
13,Rinke_et_al,4915eda80259e4284f78a69546a5ff23014b2e2f302063d5a52a51a2,1445,Ribosomal_L2,PF00181.20,4.0e-35
14,Rinke_et_al,73eb2de705c7cb19e5060be6b9af031bfc2f59ab16f86a69a5ad398a,687,B5,PF03484.12,4.6e-17
15,Rinke_et_al,4ae6780172c35fc525ee0303ec16c2901478ae9b7450ac979b5e953d,1947,IF-2,PF11987.5,6.6e-36
16,Rinke_et_al,8cfafa67599722160b3d1cd663893cc2533336a52954bded8a0b35b9,311,DHO_dh,PF01180.18,4.0e-85
17,Rinke_et_al,1383258f3172504f4eb554d8869524fe5605cfd16b1cb39b1a489659,1431,Ribosomal_L30,PF00327.17,6.7e-17
18,Rinke_et_al,63a98299f0dc416a86fce8822324d64d7056cd1db66a6ff83d5b3d0e,241,Adenylsucc_synt,PF00709.18,2.1e-172
19,Rinke_et_al,725d35d39813b38e47b8d5ddfb0191c10d70d511be6cd44feaa784bf,326,EFG_C,PF00679.21,1.9e-23
20,Rinke_et_al,e40b2534cf0b93be5d29a37242457036a3b3ba687c077b1a6c654c2f,1445,Ribosomal_L2_C,PF03947.15,1.1e-55
21,Rinke_et_al,086079310923f23ffb0c1b3d9efbd428ab985ce83432aa4b624b5777,193,tRNA-synt_1c,PF00749.18,2.7e-37
22,Rinke_et_al,264d4893c51420f02013d752fdeefb8a329a79ed368e2e915ac7eb57,1439,Ribosomal_S17,PF00366.17,1.7e-31
23,Rinke_et_al,4c96359601a0511bcf731e1961cd78be7b29f89b8d9799fcac84b45a,338,DFP,PF04127.12,1.8e-65
24,Rinke_et_al,fecca659f254b0b5d24312f2bfdc22519a3b33ba2b77b2b149a85634,1433,Ribosomal_L18p,PF00861.19,3.4e-51
25,Rinke_et_al,17791b687e960a86ea8a2f427749314d2c98673b59eafa7b477639bd,1442,Ribosomal_S3_C,PF00189.17,1.9e-39
26,Rinke_et_al,a12dfffb15ab4f6b8815b51e608d93ea79d2a97f60ae1c03f54bb530,1456,RNA_pol_Rpb2_6,PF00562.25,1.7e-155
27,Rinke_et_al,60ce62771dddca81c4f1bb012ce04ac548ce05394233aeb24fc455fe,1459,Ribosomal_L1,PF00687.18,2.8e-51
28,Rinke_et_al,51c5316567ab71c9dd6083fc7d30bee446b39f6d384f52e60a2c2804,563,TIM,PF00121.15,5.6e-84
29,Rinke_et_al,ae6f71b37e24fa053c6a80d4f2ce6ca6bbd1488d3de1c27d411be752,1422,RNA_pol_A_bac,PF01000.23,1.6e-25
30,Rinke_et_al,a150bcbf1bf0e24426379b3d730376b4d7b7d7bc0150133d3a577050,1444,Ribosomal_S19,PF00203.18,9.1e-37
31,Rinke_et_al,866662dcce278ebce12799904e0a7fd2b856f84e129c6a883a7110e5,1456,RNA_pol_Rpb2_7,PF04560.17,3.0e-29
32,Rinke_et_al,de7aa2f813ffc6e3eb7d98d7f07149678a1ad20092911c16b7f00f7d,1691,DALR_1,PF05746.12,5.4e-34
33,Rinke_et_al,43fa3e81968cd99d0636bfd8db0a5634d2cf0d8d2bcf1036f9373ed0,1456,RNA_pol_Rpb2_2,PF04561.11,1.1e-28
34,Rinke_et_al,f38baa56c53e67a14132de8493bfe4f3370b0a400cbe073ea383d5b6,1441,Ribosomal_L16,PF00252.15,3.8e-49
35,Rinke_et_al,28be2fe11c82ff40097f5166735e673b4587c5f11f9427d872fc9995,2203,SNO,PF01174.16,7.7e-50
36,Rinke_et_al,d8d6072d95095818c8d269a93a120c458c8e3a1db8fe277d117867ea,1044,AdoHcyase_NAD,PF00670.18,3.7e-79
37,Rinke_et_al,5bb256aca8744f1b785c7425d83d11efdff4a9bfab0712cc2d32c325,1418,Ribosomal_S9,PF00380.16,2.3e-45
38,Rinke_et_al,4738789e42d897c9b67f5ba0f859a198a667713d920bced4a3952b10,1456,RNA_pol_Rpb2_1,PF04563.12,6.4e-26
39,Rinke_et_al,4dbe10f18dccad8e0596468543ddf1210f4f1d6f7eb5ee5758637480,1452,EFG_IV,PF03764.15,2.0e-50
40,Rinke_et_al,4facc263ce0e77d3af78feefbfca0f10de94e6204fc4714888e3b29d,2102,Ribosomal_S2,PF00318.17,1.9e-97
41,Rinke_et_al,fd687e85301bf954ec376a1dc2602e93d0919b5ea023a21d13bc98e4,1438,Ribosomal_L14,PF00238.16,1.3e-55
42,Rinke_et_al,a3de5342132d7727ab4bb4cbde2ab8f5a2d9f14def6f849afbfa57b2,1460,Ribosomal_L11_N,PF03946.11,9.8e-31
43,Rinke_et_al,d479d59b668e2fe8baf11ac83c6c7ddfd4bc80e5c708c6fcdd8ce015,1691,tRNA-synt_1d,PF00750.16,2.6e-20
44,Rinke_et_al,14319be291eb5483967f5015a6d8c032d5ce2a476cf08d898a500b2c,1432,Ribosomal_S5,PF00333.17,9.1e-31
45,Rinke_et_al,dfcbcae8d743638ee051ae3ae7d49108c1ebd580538f0d763db1e686,1272,GCD14,PF08704.7,3.7e-06
46,Rinke_et_al,559e50b2e7e2e5939cc98d46d310685bdc62e20709512e2be76da65e,1434,Ribosomal_L6,PF00347.20,1.7e-42
47,Rinke_et_al,d514003045d84c0f9368e8fa5d47774384c62e83edbb312d5cf84aa2,518,GCD14,PF08704.7,2.2e-23
48,Rinke_et_al,58bc6c95ef973cf6319a43b41d686536ffac587238c0861631dadf41,1378,GMP_synt_C,PF00958.19,8.3e-41
49,Rinke_et_al,58e92bf7dfdc241edb3b1efcca56f0cf3c9277ec06376a9b0ff0b8cd,990,DHO_dh,PF01180.18,2.7e-07
50,Rinke_et_al,10b6bda45587181cca8d6936306fffe9ec4c9e353159197857c9b4de,1424,Ribosomal_S13,PF00416.19,8.7e-36
51,Rinke_et_al,4dcc49db01a62f9f4197e40d4e7c4b536b5fd681ca0dda52b5e6e67a,1456,RNA_pol_Rpb2_3,PF04565.13,5.0e-30
52,Rinke_et_al,0bcbd258676dfca206cec778069ce11d2eb6ccd39e46ea68d4067b9f,1436,Ribosomal_L5_C,PF00673.18,4.2e-41
53,Rinke_et_al,c0b04a176a4b0ecdec543903fec52184addfcf242f208137ba5b776d,1448,Ribosomal_L3,PF00297.19,1.4e-21
54,Rinke_et_al,a16f3b17bdddbb657d4afc9f0df576663bcdc3ba25b5791f623d9eb5,1044,AdoHcyase,PF05221.14,7.6e-142
55,Rinke_et_al,54b66f3623dd0366518fbf35322df95f5afd093e5423404ad3bbad06,1745,AdoHcyase_NAD,PF00670.18,9.9e-07
56,Rinke_et_al,450326e3412d9d9a669a806d5da31546bbe629f95f51bb12402781de,1432,Ribosomal_S5_C,PF03719.12,1.6e-29
57,Rinke_et_al,418eab0f04c75bcf1162d96dbd06b1ce5070c97eac864611e2435b32,1452,EFG_C,PF00679.21,2.6e-32
58,Rinke_et_al,c4e4eb269ff27dcde6e3aad3e60a2705705a4e4c9e685945e2a1cf70,1631,SNO,PF01174.16,1.8e-07
59,Rinke_et_al,0c69200d4ef245ba7ca16f233a736a25cfc63438e43a92039e168e7d,439,Ribosomal_S14,PF00253.18,1.5e-26
60,Rinke_et_al,0816ace3535007db167f3b7d9a0d536d5efe39fa412c06b61444579a,1419,Ribosomal_L13,PF00572.15,1.6e-57
61,Rinke_et_al,2e6322a96823ab5e821ba279ff2e559cc1c0bffd4dd95f70c23fa2a7,564,PGK,PF00162.16,6.5e-143
62,Rinke_et_al,efbd531e1a757e8f9c16f097fe86d9c4117556d224070674f780854b,1446,Ribosomal_L23,PF00276.17,1.2e-32
63,Rinke_et_al,a8bd85b2344c4e6d260712d18c655ca52cefa3852974e5acc68774c7,1443,Ribosomal_L22,PF00237.16,5.4e-34
64,Rinke_et_al,fb01a959a42c07090b69a1839d613c323e24993256e42df9416d468b,1123,DNA_binding_1,PF01035.17,2.5e-26
65,Rinke_et_al,c46201087962a9ca9f35116bceffb1c2ae9deab94aff3728e64512d8,1911,NDK,PF00334.16,1.3e-51
66,Rinke_et_al,c717310b3c17dd7fbf7ed888ed866f00e5cadba6d02075907c5f1bcc,1435,Ribosomal_S8,PF00410.16,1.9e-51
67,Rinke_et_al,1c0ae3b950f1102997317de69d664adbf57f4ddab766402c50da8258,1440,Ribosomal_L29,PF00831.20,1.1e-24
68,Rinke_et_al,fd74fe9e32d7e274fe2096a2fefe1dab47556fdc109a0835e5774e45,1454,Ribosom_S12_S23,PF00164.22,1.4e-45
69,Rinke_et_al,86301b73d782d2f2d0861ec4c03b238cc39eee8fc0bbbacd214aaae6,1679,LigT_PEase,PF02834.13,7.2e-12
70,Rinke_et_al,c90f70002855cfb0b6b0d489f8d5be4b4776cb5706b4e04a3ccd79b3,1453,Ribosomal_S7,PF00177.18,6.0e-62
71,Rinke_et_al,9d9de248a31fe55c7274e4741c2b08eafdf03105f886173466a912ec,1293,EFG_C,PF00679.21,7.8e-25
72,Rinke_et_al,5942abf5d7e145b6b84a2d07c010fb82c05cfb0b84c14cffc95c73d6,1825,RNase_HII,PF01351.15,2.8e-28
73,Rinke_et_al,ea891c18a00d1a6ed5a8f0786a2ec02557959f26fe6c314dcfcd0f73,1079,Enolase_C,PF00113.19,2.9e-134
74,Rinke_et_al,88d26c8775ea2a87f56060ac1a2ebd3fcabe84f085b6bfd7bb59b5cd,1429,SecY,PF00344.17,2.5e-112
75,Rinke_et_al,85c8ace473332478f09baeadad30a994c03e846782693322af1911ff,1460,Ribosomal_L11,PF00298.16,8.7e-27
76,Rinke_et_al,8119f7526b2b4979b73fa37deaca0a09e23f2817c3659f0d15520ed6,339,RNA_pol_Rpb6,PF01192.19,3.6e-17
77,Rinke_et_al,412a14d90f55cf232bb62a79adf1aaa7fdfc64959d3eec17b3064169,1746,AdoHcyase_NAD,PF00670.18,2.5e-07
78,Rinke_et_al,285df4e689e1ecb310fb7ed917ae1d7040318c3e879fdeb1171b2132,1404,YjeF_N,PF03853.12,1.2e-34
79,Rinke_et_al,24b7200136ecc58e8f1c495ac7868363137a3e6f10cc7fe3b6bde2b4,1436,Ribosomal_L5,PF00281.16,3.6e-31
80,Rinke_et_al,83e56f92e1d5eb484f1712e24a2e91318c8a13b9d1f05fee4936b994,754,DNA_binding_1,PF01035.17,2.1e-14
81,Ribosomal_RNAs,02bbfdcd0a39b317a990880683a2da09b511eb497c8f02bece1c4279,2271,Archaeal_23S_rRNA,-,0
82,Ribosomal_RNAs,f893e467f2f319023d01bddc3f39e57f7a6d3a4dda5f937efbf68ea4,2272,Archaeal_16S_rRNA,RF01959,6.7e-237
83,Campbell_et_al,3a6a3bd651f44dcf1c8753dbb0d45fd53f0928d4088a073f334777c0,1481,MurB_C,PF02873.11,1.5e-24
84,Campbell_et_al,fecca659f254b0b5d24312f2bfdc22519a3b33ba2b77b2b149a85634,1433,Ribosomal_L18p,PF00861.17,8.0e-42
85,Campbell_et_al,545111620ab2e58e1e370be63b506bcf8a0a9142305bda914ffce7a7,196,RecR,PF02132.10,1.6e-18
86,Campbell_et_al,c0b04a176a4b0ecdec543903fec52184addfcf242f208137ba5b776d,1448,Ribosomal_L3,PF00297.17,3.3e-45
87,Campbell_et_al,f38baa56c53e67a14132de8493bfe4f3370b0a400cbe073ea383d5b6,1441,Ribosomal_L16,PF00252.13,7.5e-51
88,Campbell_et_al,a3de5342132d7727ab4bb4cbde2ab8f5a2d9f14def6f849afbfa57b2,1460,Ribosomal_L11_N,PF03946.9,1.3e-32
89,Campbell_et_al,8b9bab295373bb035cc8fe268a11d40bd78aaeb841d4adc278038c3c,82,Ribosomal_S18,PF01084.15,7.8e-27
90,Campbell_et_al,2e6322a96823ab5e821ba279ff2e559cc1c0bffd4dd95f70c23fa2a7,564,PGK,PF00162.14,7.2e-144
91,Campbell_et_al,34fa81ad258ed5b729417cbe0bf50388d6349c6c29a5c165779844b4,943,Toprim_N,PF08275.6,1.1e-40
92,Campbell_et_al,a8bd85b2344c4e6d260712d18c655ca52cefa3852974e5acc68774c7,1443,Ribosomal_L22,PF00237.14,4.8e-38
93,Campbell_et_al,d50f4f1bb0c9f2eb312ad6255bbef19196e63eb8a3841e2eb95bb44c,1915,Ribosomal_L27,PF01016.14,4.0e-39
94,Campbell_et_al,b5ff3e197c1aba28afaf21480ad3f78ad69c30d0f434f14f83a7ae9d,326,LepA_C,PF06421.7,5.8e-51
95,Campbell_et_al,24b7200136ecc58e8f1c495ac7868363137a3e6f10cc7fe3b6bde2b4,1436,Ribosomal_L5,PF00281.14,1.3e-28
96,Campbell_et_al,429cc8e05d7dd8c47754c1a7a6d0fa71a60e4ca9d22bdbb7613ea49a,1916,GTP1_OBG,PF01018.17,4.8e-61
97,Campbell_et_al,44d0249725a7121ac00f6f7adaef0c3d9ff45eafb683d5907340d0df,1952,FAD_syn,PF06574.7,9.6e-48
98,Campbell_et_al,f2f59899f5a1ecc23e0d131be1f0acbefd6dbecdff7e8471d6d1ba5a,1952,Flavokinase,PF01687.12,1.9e-39
99,Campbell_et_al,998b4dba2c077ef381e9a1c05228b3aa65154b1907e98a8ca6032302,1079,Enolase_N,PF03952.11,2.0e-57
100,Campbell_et_al,47ebc835b68350f80388c7a63ff2ac4eb1d4537072fc442438e4918b,1786,Cons_hypoth95,PF03602.10,2.9e-46
101,Campbell_et_al,c3212f8124472cb9e342dbbf1a2a39a865a4a0e49d19c0df7e783df0,1430,Ribosomal_L18e,PF00828.14,2.8e-29
102,Campbell_et_al,709f04d86320f680091da39b619237ec06909ec6f468b57173107b32,583,CoaE,PF01121.15,9.4e-37
103,Campbell_et_al,4738789e42d897c9b67f5ba0f859a198a667713d920bced4a3952b10,1456,RNA_pol_Rpb2_1,PF04563.10,7.8e-31
104,Campbell_et_al,7dfb43de6f20c17cf95660a0036a4e26b086b1e39dae0e9297418c90,61,Ribonuclease_P,PF00825.13,1.5e-23
105,Campbell_et_al,ea891c18a00d1a6ed5a8f0786a2ec02557959f26fe6c314dcfcd0f73,1079,Enolase_C,PF00113.17,3.3e-133
106,Campbell_et_al,fd687e85301bf954ec376a1dc2602e93d0919b5ea023a21d13bc98e4,1438,Ribosomal_L14,PF00238.14,5.6e-53
107,Campbell_et_al,20c2890d5b8907b9d486c86dcd93965ecbd61090b74d671b8066c8ab,714,CTP_synth_N,PF06418.9,1.3e-123
108,Campbell_et_al,6ee05fbc004527de4ea65d1999f951cb12dbc4f22fc1811ae3d04f35,675,Ribosomal_L35p,PF01632.14,2.3e-24
109,Campbell_et_al,319b914ffd72d3ef7e8536173e1c4a240a8feeb97acd1d1848b9b79c,996,TRCF,PF03461.10,5.8e-27
110,Campbell_et_al,e5150e73cc825ba4d51db79790d3f97ab8ae45bc0d9db2990a5d6021,1818,Ribosomal_S16,PF00886.14,1.1e-26
111,Campbell_et_al,edc01cb50b3a35cedb4d38d572b3f92c7f5e4bc6e129212ae0aad1ae,1422,RNA_pol_L,PF01193.19,7.9e-20
112,Campbell_et_al,ae6f71b37e24fa053c6a80d4f2ce6ca6bbd1488d3de1c27d411be752,1422,RNA_pol_A_bac,PF01000.21,1.3e-25
113,Campbell_et_al,12258c74bfde2b91f0cca7cff53638b60bb1acb8f5b501bd9b9f536d,809,Peptidase_A8,PF01252.13,8.7e-30
114,Campbell_et_al,571bccd52f352ee86f53d86dc8292d516c67e0076aebfff18792f5c5,1421,Ribosomal_L17,PF01196.14,2.4e-34
115,Campbell_et_al,a6faf90874939f87f7992a1d99a4e23f3df5821b1bc6012717f5e509,1000,Pept_tRNA_hydro,PF01195.14,2.1e-66
116,Campbell_et_al,e40b2534cf0b93be5d29a37242457036a3b3ba687c077b1a6c654c2f,1445,Ribosomal_L2_C,PF03947.13,2.7e-56
117,Campbell_et_al,fed8054f003f20079639a4c35dae7c8e27370fde217088abb15ff660,2101,EF_TS,PF00889.14,4.8e-70
118,Campbell_et_al,4a0ff9fbc5247e441814e184a20b136956d79d55a026082d40b0b475,1420,PseudoU_synth_1,PF01416.15,3.7e-28
119,Campbell_et_al,0e3b7a77e1601decaef81922d196fc4c81685b69a94fb630687b3b23,1422,RNA_pol_A_CTD,PF03118.10,7.4e-31
120,Campbell_et_al,6ae0e43aafdbf7e561ade97482f74f64578981d3a3c4e659a1afb0c9,1402,UPF0079,PF02367.12,1.0e-30
121,Campbell_et_al,5af1b85400367dfef888dce61c2718c5da0adbcb7ddc435d09c00482,1792,dsrm,PF00035.20,2.9e-12
122,Campbell_et_al,da5e93da33b9a4b2fb2b89a64739e9f54c859055ef3baa3f99bbf7c3,1106,THF_DHG_CYH_C,PF02882.14,4.3e-57
123,Campbell_et_al,ea820ba89d80da2e0a1da9251b059aa6866e7b68b358d4d9f217de45,1892,zf-C4_ClpX,PF06689.8,5.9e-24
124,Campbell_et_al,65090f3f3bd9a4c8db1cf0c7c91cba763674bc5a713c1da4105868b8,2099,RRF,PF01765.14,6.2e-62
125,Campbell_et_al,67d93900d6bc76d0bdb1b0dd8c3e0dfc27aa3e3853cafd67942bb4f5,83,Ribosomal_L9_N,PF01281.14,1.0e-22
126,Campbell_et_al,64b1c95b637b1e470553be07f7062f8c3c73b9b927c2f6359841c45a,1889,Trigger_N,PF05697.8,5.6e-41
127,Campbell_et_al,866662dcce278ebce12799904e0a7fd2b856f84e129c6a883a7110e5,1456,RNA_pol_Rpb2_7,PF04560.15,1.8e-32
128,Campbell_et_al,00055e786b2b3b5395f90eb3dc0152f8d3b217252192a3ba125d79e5,337,S-AdoMet_synt_M,PF02772.11,9.0e-48
129,Campbell_et_al,0816ace3535007db167f3b7d9a0d536d5efe39fa412c06b61444579a,1419,Ribosomal_L13,PF00572.13,2.6e-55
130,Campbell_et_al,c90f70002855cfb0b6b0d489f8d5be4b4776cb5706b4e04a3ccd79b3,1453,Ribosomal_S7,PF00177.16,2.5e-58
131,Campbell_et_al,d479d59b668e2fe8baf11ac83c6c7ddfd4bc80e5c708c6fcdd8ce015,1691,tRNA-synt_1d,PF00750.14,2.3e-74
132,Campbell_et_al,47b110d62a0251be822445a15cfe81c09799900aa1090869ca1b1612,1203,Methyltransf_5,PF01795.14,9.0e-101
133,Campbell_et_al,333d8c8ce5ae342a64a9faaa3033597976cc3d8e4471b346fb27b6b3,356,UPF0081,PF03652.10,2.8e-36
134,Campbell_et_al,b91a605a510e4879dc161f546fe8d08f57190f55ff1fd1461f6a6f45,1624,Seryl_tRNA_N,PF02403.17,7.5e-23
135,Campbell_et_al,60c2adfe337f587183a153a49568ec85438ae469bd2cacd13af2e15d,674,IF3_N,PF05198.11,9.2e-13
136,Campbell_et_al,4915eda80259e4284f78a69546a5ff23014b2e2f302063d5a52a51a2,1445,Ribosomal_L2,PF00181.18,1.1e-36
137,Campbell_et_al,c717310b3c17dd7fbf7ed888ed866f00e5cadba6d02075907c5f1bcc,1435,Ribosomal_S8,PF00410.14,2.8e-49
138,Campbell_et_al,51c5316567ab71c9dd6083fc7d30bee446b39f6d384f52e60a2c2804,563,TIM,PF00121.13,6.6e-84
139,Campbell_et_al,3f75aeacb275d96627c7271b62d7138a38d58202133d8aa958a0e37a,562,SecG,PF03840.9,3.1e-18
140,Campbell_et_al,d5c378a9fcdbc5667838ce37a20d5a83d6a4defeac7b58ad7d5a5645,1978,GrpE,PF01025.14,1.6e-34
141,Campbell_et_al,c146c79bd0a0c38a6495e7e420ad53beff4361ee8b58e1ee4ecb095f,570,UvrC_HhH_N,PF08459.6,2.6e-56
142,Campbell_et_al,0415af462cef84a71098a71813cb2e5611ff0ac37274da63ab6efb97,80,Ribosomal_S6,PF01250.12,2.1e-31
143,Campbell_et_al,a150bcbf1bf0e24426379b3d730376b4d7b7d7bc0150133d3a577050,1444,Ribosomal_S19,PF00203.16,1.0e-37
144,Campbell_et_al,73eb2de705c7cb19e5060be6b9af031bfc2f59ab16f86a69a5ad398a,687,B5,PF03484.10,1.1e-15
145,Campbell_et_al,1c0ae3b950f1102997317de69d664adbf57f4ddab766402c50da8258,1440,Ribosomal_L29,PF00831.18,2.5e-25
146,Campbell_et_al,31c43fa5bf0006e37809f9b763ced43eb4d97751a4111f784cd99f5b,1948,RBFA,PF02033.13,2.0e-28
147,Campbell_et_al,1ef106fc52626364cc4cdfb6ecc1c5cf4d6e2d854bc91b9746fe9ecd,318,UPF0054,PF02130.12,2.2e-38
148,Campbell_et_al,c3f262814ce8c71cc5db223f7659f5b4984d234a6151782cd38f34c7,489,NusA_N,PF08529.6,4.4e-22
149,Campbell_et_al,a5ddce0bf7d636ba1dc33a16a35de48fb19a51c4ab65fc867797f510,687,FDX-ACB,PF03147.9,5.3e-26
150,Campbell_et_al,efbd531e1a757e8f9c16f097fe86d9c4117556d224070674f780854b,1446,Ribosomal_L23,PF00276.15,5.4e-26
151,Campbell_et_al,d31a5fecc979eb5b6cb2c313d8b3798d3d681cb1a9f32061fefd6d55,1462,SecE,PF00584.15,2.4e-20
152,Campbell_et_al,8d130e6b69dc5a01bf39221c0862f2f23382051494a7bc718c8eab6f,1817,SRP_SPB,PF02978.14,1.3e-36
153,Campbell_et_al,a12dfffb15ab4f6b8815b51e608d93ea79d2a97f60ae1c03f54bb530,1456,RNA_pol_Rpb2_6,PF00562.23,6.1e-154
154,Campbell_et_al,17791b687e960a86ea8a2f427749314d2c98673b59eafa7b477639bd,1442,Ribosomal_S3_C,PF00189.15,4.5e-33
155,Campbell_et_al,88d26c8775ea2a87f56060ac1a2ebd3fcabe84f085b6bfd7bb59b5cd,1429,SecY,PF00344.15,5.9e-109
156,Campbell_et_al,85c8ace473332478f09baeadad30a994c03e846782693322af1911ff,1460,Ribosomal_L11,PF00298.14,1.5e-31
157,Campbell_et_al,2b61ebadb60f001bac804452ce332299a5455953ab9a4dabdf7dc110,1914,Ribosomal_L21p,PF00829.16,1.2e-28
158,Campbell_et_al,28af001c179ab45c08fdb2e6e4b195618c292d4a09828511190568a1,1947,IF2_N,PF04760.10,4.0e-13
159,Campbell_et_al,64f0e44dc04a21bcdaeff9920c4c9fadf5537e29afc795a13fa608fc,1972,RecA,PF00154.16,7.8e-172
160,Campbell_et_al,a1b1367305ef720ed152d8208f7a30d9653f661fd740541d4853a0b5,1949,TruB_N,PF01509.13,5.7e-51
161,Campbell_et_al,df1b500931a576ad8df916d8ccafab991f2aa526a28746eb17e83709,328,Ribosomal_S20p,PF01649.13,3.3e-28
162,Campbell_et_al,4ae6780172c35fc525ee0303ec16c2901478ae9b7450ac979b5e953d,1947,IF-2,PF11987.3,4.0e-37
163,Campbell_et_al,dfe300d7a4bd98f3f26a34407a30d6eb23e58d29f064d068cf646124,58,DNA_pol3_beta_3,PF02768.10,4.0e-29
164,Campbell_et_al,0bcbd258676dfca206cec778069ce11d2eb6ccd39e46ea68d4067b9f,1436,Ribosomal_L5_C,PF00673.16,9.0e-42
165,Campbell_et_al,8c3e8d372cea3895f27ff867392b00384f2e00b5f7fbe781b882b9aa,1458,Ribosomal_L10,PF00466.15,2.4e-28
166,Campbell_et_al,48c89c153c29637880e5e8001c1cd4e3ce09e0a956bde1e1d2fcf148,58,DNA_pol3_beta,PF00712.14,2.7e-46
167,Campbell_et_al,fc68561b0f8695152ad9f8ab4763c69135838f38f83adf93be5cd23f,65,GidB,PF02527.10,1.1e-46
168,Campbell_et_al,edd477f17875a9fc654726f2e5c03a94ca3092ffedb2eef958d1e62a,1106,THF_DHG_CYH,PF00763.18,3.8e-40
169,Campbell_et_al,450326e3412d9d9a669a806d5da31546bbe629f95f51bb12402781de,1432,Ribosomal_S5_C,PF03719.10,3.1e-31
170,Campbell_et_al,0c0154334de1afffd0836625e9ea8971976d7016adb9579b995a9902,58,DNA_pol3_beta_2,PF02767.11,1.2e-29
171,Campbell_et_al,756a42f268ba960fd1c8ac271ca4df261c736683aee79b7bd4dd4fb7,1457,Ribosomal_L12,PF00542.14,6.3e-33
172,Campbell_et_al,9848c29a825bd7077cf2975763cf58f80244d1d3c0ce4154383dda4b,83,Ribosomal_L9_C,PF03948.9,2.1e-28
173,Campbell_et_al,a1f040924e73db682c2bbb907ea7e352fdec35de8a61ccbe00f3c5b6,1822,Ribosomal_L19,PF01245.15,2.3e-48
174,Campbell_et_al,63650dda067a23fc91aeb0cbdd3c095924d2c0a30a909b5cdac0dba4,359,Ribosomal_S4,PF00163.14,1.9e-15
175,Campbell_et_al,f815f60ebf9671fd80c3d3c3cc220cffff5ecc158688bba6a4269aaf,1791,Ribosomal_L32p,PF01783.18,6.3e-14
176,Campbell_et_al,a3279346f7e8158c0e66ccd1a84d8e539096e98cfc415bd0da08e83f,1691,Arg_tRNA_synt_N,PF03485.11,1.1e-21
177,Campbell_et_al,5bb256aca8744f1b785c7425d83d11efdff4a9bfab0712cc2d32c325,1418,Ribosomal_S9,PF00380.14,3.1e-45
178,Campbell_et_al,43fa3e81968cd99d0636bfd8db0a5634d2cf0d8d2bcf1036f9373ed0,1456,RNA_pol_Rpb2_2,PF04561.9,9.3e-29
179,Campbell_et_al,e698be62fb7481fba88af8db86a6c705266fb8740af1231a48dd4496,1423,Ribosomal_S11,PF00411.14,2.8e-49
180,Campbell_et_al,f990a0eaef979e8a6363fde296607d00265fff1b43c2e93f7ea894bb,1921,Oligomerisation,PF02410.10,8.7e-30
181,Campbell_et_al,56fcf87fc6edd2b0500494756cf2f1cca393b3e02b868f2469734ea2,437,Ribosomal_L28,PF00830.14,6.3e-29
182,Campbell_et_al,0545fc27792f889ebd76982c8b918bf1bb13c73ca43fcd3905b910c2,674,IF3_C,PF00707.17,5.0e-35
183,Campbell_et_al,290ed20d5ce9938f4051c870d8088fdaec950459b15d0abcb53dee27,375,RuvA_N,PF01330.16,3.3e-16
184,Campbell_et_al,8841a47c25ba00524f03cb327cb637c34bb039365cdfac68e8ee079a,676,Ribosomal_L20,PF00453.13,9.3e-42
