entry_id,source,gene_unique_identifier,gene_callers_id,gene_name,gene_hmm_id,e_value
34,Campbell_et_al,a230f70270cf557604ddb8502af0f4fe16565e2a5531f4e6ddb2eb47,2932,DNA_pol3_beta_2,PF02767.11,1.4e-16
35,Campbell_et_al,3798d438ad4e1ccc1d378e76364d121a18a08a474fd02d3dcc84f265,625,Ribosomal_L6,PF00347.18,5.3e-47
36,Campbell_et_al,2b8993b17af4fa9a930cd5c7c2ec1ce7e404288faac82645f4efef2b,966,Ribosomal_L19,PF01245.15,1.5e-47
37,Campbell_et_al,10fe1b607f28f481fdb3d610ad670d753ee3f2b667cadd8884c6a642,1060,Oligomerisation,PF02410.10,2.1e-30
38,Campbell_et_al,f7c57fae45e9459f4737829c925e3f3a27a94106449d766048e3d91b,1200,Ribosomal_S4,PF00163.14,3.2e-15
39,Campbell_et_al,e24ce3ee73abd7a42d77ced383f8fa1fef688e9112802efe529478d9,2421,RRF,PF01765.14,7.7e-64
40,Campbell_et_al,5f88515b35333fec0486eda09e6645a77cbe24a540481e0a98343af1,600,RNA_pol_Rpb2_1,PF04563.10,1.4e-32
41,Campbell_et_al,a473dcc4aabb30796abe3482a59378f313263ef8d681d60cc8dee5f8,1185,RuvA_N,PF01330.16,8.0e-17
42,Campbell_et_al,0b6b1186f1c2614687cbbc16d9b12178b47d4c87bb2e4defffe325b3,940,Cons_hypoth95,PF03602.10,2.8e-49
43,Campbell_et_al,96a865587401cc04af5709111da01a00d0981e2fce22e369922f399a,623,Ribosomal_L5,PF00281.14,1.1e-24
44,Campbell_et_al,8d7f62990f00125d01d9426e0258b90f6645c321499337fb20db2325,616,Ribosomal_L16,PF00252.13,2.5e-49
45,Campbell_et_al,92fc183c7786df723568612399f28a3f7d8ba63d776e79e72b7e901d,3293,Phe_tRNA-synt_N,PF02912.13,2.5e-16
46,Campbell_et_al,ce9b081b6cf5565bebbb8c9216628eba78c574496caadcd556733e9e,1186,RuvB_C,PF05491.8,1.5e-30
47,Campbell_et_al,a547e79b279011ebd2e3e5f56a254f4149de1da2f467c93345a29831,595,Ribosomal_L10,PF00466.15,7.9e-26
48,Campbell_et_al,b252d1437b3dda6dae02e02a8a963b359bd3b8afceb3494e8c7512bd,3378,Ribosomal_L16,PF00252.13,3.8e-28
49,Campbell_et_al,7d156647a2975a0cdd0755861c0e5ad766a5d0a49693dd352674bbd1,639,Ribosomal_S13,PF00416.17,8.3e-40
50,Campbell_et_al,bd57f213084528c16a399924a8768d7fcaa3a6b5f23742fd5dfab409,3165,Ribosomal_L35p,PF01632.14,2.8e-22
51,Campbell_et_al,b6e2953943cc5e5aa32c63510b585f8f95774ad23c5d4475c26d066f,710,GMP_synt_C,PF00958.17,2.3e-39
52,Campbell_et_al,d4cbfad54325ec4c6713cfc70e7dccb07f99ddff00598a2ea5b39ecb,3166,Ribosomal_L20,PF00453.13,1.2e-42
53,Campbell_et_al,849d4645d64cde7c2335845c8332ae7f02868bc6d21ce5404ec3618f,609,Ribosomal_L3,PF00297.17,1.9e-45
54,Campbell_et_al,60cdecd23c9d9c90538386e0f4365edb7fec38cc8c97c852a88f181c,3094,RBFA,PF02033.13,8.9e-29
55,Campbell_et_al,58272069a96b96bcbda9a935ef8412840289bc5007a36a7797ad2c7c,601,RNA_pol_Rpb1_2,PF00623.15,1.7e-53
56,Campbell_et_al,097c69f7e8afadc5f9e37af063c6db33b7dc9269fe8f8ced5924ab88,600,RNA_pol_Rpb2_2,PF04561.9,8.5e-30
57,Campbell_et_al,a80a676e1ea7a7293db25daa52366345e89f2c2d2e3017425e819b38,1417,UvrB,PF12344.3,4.4e-24
58,Campbell_et_al,dfcc93b5d3ae79793874f9467a8907dbdf4602484fa5ad34c2db261c,591,Ribosomal_L11,PF00298.14,3.0e-30
59,Campbell_et_al,aac7917db9577a00c19e8918ea62f4320c28db3ac5ad55be1a170054,2284,Pept_tRNA_hydro,PF01195.14,2.1e-64
60,Campbell_et_al,a958b941d07a6feab278b79c2899a51cfe0cbc651e3ca86b263d0b0f,3111,Flavokinase,PF01687.12,2.4e-35
61,Campbell_et_al,fbd5014b6cc9a4af684592c9823666cdf036a2e50e8834351358b52d,1908,Methyltransf_5,PF01795.14,2.9e-112
62,Campbell_et_al,90ac3c14079fb7f069d25679d888b74d7b8a33ad59f2fd2e0d2310c1,623,Ribosomal_L5_C,PF00673.16,1.2e-41
63,Campbell_et_al,8abdf2e9d1a0b49ef84b736dc24e6bdf8bcf0981469e515c3ed37007,642,Ribosomal_L17,PF01196.14,1.6e-36
64,Campbell_et_al,5a974850ffc1a502326197938974fab92ef2d93433e08a950cb85b7e,640,Ribosomal_S11,PF00411.14,4.8e-50
65,Campbell_et_al,39fd5c5e533d52689320079ae19173e641656c9d42652a9e6c85458e,600,RNA_pol_Rpb2_7,PF04560.15,3.4e-33
66,Campbell_et_al,4413ee43daab6f46f3c31d6e6bbb994e4ae9a240d59c12b0ea238d84,641,RNA_pol_A_CTD,PF03118.10,1.3e-29
67,Campbell_et_al,c9727a07cb38c11f3f17edbda41937787b40b819d517fdc2d7b4a77f,3093,IF2_N,PF04760.10,3.6e-11
68,Campbell_et_al,59bc5be74269b9a81103a42aece0c68e0d6b4dbd3a5e3eeca2824354,665,Ribosomal_L13,PF00572.13,5.4e-52
69,Campbell_et_al,f23357192d40647e0e65de1d757c4bb2c93b2a0ce24579ce1374e6fc,2209,Enolase_N,PF03952.11,3.6e-64
70,Campbell_et_al,342dc70597a6dcf4c71738209753067995d1b04a92f943bc94f1d2a5,1243,Ribosomal_S20p,PF01649.13,1.2e-27
71,Campbell_et_al,6600993f6c963d5ae9aada5fb973d6e02f24b7f1b28fc176e1504063,2209,Enolase_C,PF00113.17,6.3e-134
72,Campbell_et_al,42372e949683c2480fbcfc5c914f18c92dea1c743552ee776a19ca60,1196,GAD,PF02938.9,4.8e-23
73,Campbell_et_al,579b6cd12c33dd1699560ddbf1c85dc7dff0bd2a2e5854f43a831b1b,618,Ribosomal_S17,PF00366.15,1.1e-29
74,Campbell_et_al,bb3890dc212251a89ea481c411f2d1fb008fe346e0f592e0ab7461e4,1737,Ribosomal_S6,PF01250.12,5.1e-33
75,Campbell_et_al,974b86f97e2e1cacc07323801c7f77f7ab8ffe9a738546cdb8890e29,3198,SmpB,PF01668.13,9.8e-32
76,Campbell_et_al,edae7c69d795a8cdeb1a8bbbabd6020eb21a93685e85a1632c977880,1034,Trigger_N,PF05697.8,5.0e-41
77,Campbell_et_al,15260bcacc7c7ea5adb0c4cf1b4de7e1684fcda331dd4af05ddf5b41,1740,Ribosomal_L9_N,PF01281.14,2.1e-21
78,Campbell_et_al,2d30b680ca0a68ddc9245530f3ebeae7df0db3b2ec1c2b039e29383f,3164,IF3_C,PF00707.17,1.0e-32
79,Campbell_et_al,b643f52bde8b0128f8d39c576af27b075aefddb03aa3124769253248,1054,GTP1_OBG,PF01018.17,7.4e-58
80,Campbell_et_al,234fbeee4e17b168b95d3ff25ee4597b86281c0d53fb9f27ab38a517,2662,tRNA-synt_1d,PF00750.14,2.8e-75
81,Campbell_et_al,7155eba63426ba433ec7fc83c96ce40874f6535d2bef92de95264ae5,3164,IF3_N,PF05198.11,1.1e-17
82,Campbell_et_al,79a5fea1381cdff0935d46780545c40cb4dfeb9f0272dc02ab25ccf7,601,RNA_pol_Rpb1_5,PF04998.12,2.0e-68
83,Campbell_et_al,1d9f611cd31ceb8a862e1bfb024e43669c61d4d1e56ca414be724b34,2179,THF_DHG_CYH_C,PF02882.14,1.6e-57
84,Campbell_et_al,6867db3cbbf313f8b883cfd52fda42a0e22b8ed301c54b946006ffc1,601,RNA_pol_Rpb1_4,PF05000.12,7.4e-13
85,Campbell_et_al,99658a5f7d88370fc17a64662dd2dfd57f1f09396e1ff5c14438c077,2419,EF_TS,PF00889.14,5.5e-70
86,Campbell_et_al,a3d674453d2706eb4ddeba4141e77b5930308a048e678fba6c415ab0,601,RNA_pol_Rpb1_1,PF04997.7,4.0e-90
87,Campbell_et_al,650a91118f17f9e87f6e02fa70233d797558ae1b4ca8e6e791bce803,1740,Ribosomal_L9_C,PF03948.9,1.7e-27
88,Campbell_et_al,09c86ed632a79ba7109814bae0d3e65e640ef9efb4466f7f7e0aa188,947,dsrm,PF00035.20,1.3e-16
89,Campbell_et_al,90b73cd3311fd4920a2b04b1cb32d4fe91e74f8eeca7bfe011e502fc,3099,TruB_N,PF01509.13,2.3e-53
90,Campbell_et_al,2aa79998ff6d2f85243fb29a52207d80e97760856b59a9ec4b86c91e,1225,S-AdoMet_synt_M,PF02772.11,1.0e-46
91,Campbell_et_al,664d1092c7ff19bc641c3d774faf5add702d1592ba57b529389216f7,2418,Ribosomal_S2,PF00318.15,4.5e-86
92,Campbell_et_al,4384da3b98029188f37f7a617625be26b71e4cde36eef94e07af2119,629,Ribosomal_L18e,PF00828.14,5.1e-29
93,Campbell_et_al,42beb5abc4e75947e2df2e1239c76f771042efa39e3e48f9189894f5,603,Ribosomal_S7,PF00177.16,1.0e-58
94,Campbell_et_al,fce6a2e1273b73b6dfd1f3b80d3da7634b7bead393e6c1b94397de1b,611,Ribosomal_L23,PF00276.15,1.2e-26
95,Campbell_et_al,bdf2e65e918b8e19a394003d86b62a2fd1aa52bdcf4d24c302b12fbb,1241,Competence,PF03772.11,3.9e-41
96,Campbell_et_al,8fd84cc474287dc2376fa3170e5d2e626b66fc0671c2aa652543941e,601,RNA_pol_Rpb1_3,PF04983.13,3.9e-23
97,Campbell_et_al,e507528c5f535bc6ba263539cecde902c432a835a91d484f7e70ee18,3093,IF-2,PF11987.3,8.2e-36
98,Campbell_et_al,f2aec0aed8b5f5a40132da015fa4470a014b4ed1e47a6f84a3707ba4,596,Ribosomal_L12,PF00542.14,1.8e-31
99,Campbell_et_al,b1792de7c8772ef3788cb511418b9df1aba6b1bf4e0988edd51bf988,613,Ribosomal_S19,PF00203.16,3.9e-39
100,Campbell_et_al,dd2438c16ad4ba8cbcc4f3ed59e0e3fd7f4f2e3be10dfe6abb8ddef0,1702,Ribonuclease_P,PF00825.13,3.1e-18
101,Campbell_et_al,1e185c6d0c8410f0befcb56855a98af78bc37805f7f67a2b054c0708,666,Ribosomal_S9,PF00380.14,1.6e-45
102,Campbell_et_al,a2e1710a6ba632034190250bd622d7a595b111492fde56ac6baea271,450,tRNA-synt_1d,PF00750.14,1.2e-90
103,Campbell_et_al,8bd688c30aa24cba93db75b083716fc378f9b7377b3ff71670d4b37c,608,Ribosomal_S10,PF00338.17,3.5e-40
104,Campbell_et_al,eaefdb04dac0367d7fec4ce5d5a00dfb699dec0618f7e76bec5b9e2d,1402,UvrC_HhH_N,PF08459.6,1.2e-57
105,Campbell_et_al,87b67324ef0fda9554e961dbd2f6460869940495623d388085964b8d,1700,DNA_pol3_beta_2,PF02767.11,8.2e-32
106,Campbell_et_al,4e575fd56b7cc9ed0dfa35143ef93251e7ed50a4d9d42db2a47c9464,600,RNA_pol_Rpb2_6,PF00562.23,1.3e-158
107,Campbell_et_al,b836e3d4c0d91d6b3399778a7bff6dacb3c6acc584f645e1758853df,688,UPF0079,PF02367.12,1.2e-33
108,Campbell_et_al,d876b7cdbc773dd6f17c167e086a82b6ec381a24dc6cbfd4dfdd7770,1706,GidB,PF02527.10,8.5e-50
109,Campbell_et_al,ec041d78852544fc7c87d4e7f9c472c5e64b2b2ba9ee9839218123dd,1204,UPF0081,PF03652.10,1.3e-40
110,Campbell_et_al,95b751d47556c361cbe897cf9864f3cb3053bc597c29b870c152cba5,630,SecY,PF00344.15,7.2e-109
111,Campbell_et_al,eb4b33bc44c92c52c11026473f9b3b202f37b31dc2d257ef19d3d9ca,1394,SecG,PF03840.9,3.0e-21
112,Campbell_et_al,c5d5e5f9894fb9e83b806ea9b9ef576df5961178d71772470ea49ca5,602,Ribosom_S12_S23,PF00164.20,2.7e-57
113,Campbell_et_al,8762ffe5da4e330c74ec47170d4a009bb36948a73810dbe14b57617c,363,tRNA-synt_2d,PF01409.15,9.7e-28
114,Campbell_et_al,c3d334385c3ed4a84090a3608f3147b44d2c31cab936d999c7dc2321,2404,Toprim_N,PF08275.6,2.3e-37
115,Campbell_et_al,93705cd1d473282a4ce34b39a2dd4b32ec4951a4a61bd7572b40ba73,627,Ribosomal_S5,PF00333.15,6.6e-32
116,Campbell_et_al,1b602476f413923ee336687a465a4e604dae2cb101a58c5d29459ad7,1881,Cytidylate_kin,PF02224.13,1.5e-32
117,Campbell_et_al,84610136c5f9ce42909bec0ffa2b68c32f0e0af738d12d6a4bfc8fbf,612,Ribosomal_L2_C,PF03947.13,7.8e-56
118,Campbell_et_al,2af2a32416ffead3420ce5e2a5b35610ab1e665a0bf6a0ddc960e13d,1859,CTP_synth_N,PF06418.9,1.5e-126
119,Campbell_et_al,6ca3f71e1ff29aca8d570fb0ea109666ad869aeec7f006710af671a2,3292,B5,PF03484.10,9.7e-18
120,Campbell_et_al,055fb31e129054ea2871831887d52914f4f09451d7522c16120b288e,3079,RecR,PF02132.10,1.2e-20
121,Campbell_et_al,117df2371764e3b7134a4e268674c23a625ccb2ce21e2dea02564b40,3115,PNPase,PF03726.9,7.0e-23
122,Campbell_et_al,ddfccba0c4b31d083c0e675f4c5732a2f32c31f7c51f91c94b755ceb,641,RNA_pol_L,PF01193.19,3.6e-19
123,Campbell_et_al,d1e1c6dc335c5460720497de18c9942076eb40788bcd41b6ecd95be7,965,tRNA_m1G_MT,PF01746.16,3.5e-54
124,Campbell_et_al,989f3cb404e815a7bfddf356a0a372a71e0c64fbfaa5ca3560babcd3,1739,Ribosomal_S18,PF01084.15,1.1e-26
125,Campbell_et_al,9af89d10fcc09fba7db859649fb84be96e3b33a3bb3a9ac63283c04c,3293,tRNA-synt_2d,PF01409.15,3.1e-101
126,Campbell_et_al,10f0e377b933c9a70ea20085b100af26ecbb61795ca35bf304319312,643,PseudoU_synth_1,PF01416.15,4.1e-26
127,Campbell_et_al,e3fc1c2b8f5121f0445ca9291a5d319626a52853cc12d0e17bc76f93,617,Ribosomal_L29,PF00831.18,3.9e-26
128,Campbell_et_al,1da4c9a223870460261c77ffeb0241e13560e22dea489bed9309dc91,962,Ribosomal_S16,PF00886.14,2.8e-26
129,Campbell_et_al,44f165d502e77b55f9443addf33bfae0638c4d64d30625f85febcc9a,1037,zf-C4_ClpX,PF06689.8,5.3e-24
130,Campbell_et_al,897758d8bb61a1345030261e3404c132bda4544eb755f7e7d7191fc1,450,Arg_tRNA_synt_N,PF03485.11,2.1e-18
131,Campbell_et_al,c65b489256ae340bd8fb80d84bd09ed183d56595f5bc0198413de2c3,591,Ribosomal_L11_N,PF03946.9,1.8e-32
132,Campbell_et_al,24714be57fc16ce8deffb1abe448f1bac7f776765e68bf723afb14cb,3292,FDX-ACB,PF03147.9,3.0e-27
133,Campbell_et_al,a512ada3317851d58edeac5fc48f330b731e97da4bc1d917e4281b79,600,RNA_pol_Rpb2_3,PF04565.11,3.6e-29
134,Campbell_et_al,adb25a3aad5559c567113bd076b783c54d094d7f60b959dd1a985327,1225,S-AdoMet_synt_C,PF02773.11,6.8e-67
135,Campbell_et_al,6cf1a12fd3baf7f2a5f33bb3de961bf6851e135e9e8198aa8b32fc8a,3149,IPPT,PF01715.12,3.4e-82
136,Campbell_et_al,cec2f62b7e8a55491edc58addd0a79115bc1e7cbf361633580c9e70a,3345,Ribosomal_L28,PF00830.14,2.9e-28
137,Campbell_et_al,2925c82deba63a92957487d650e12c2ca6313c100f51f879a18d3c38,1621,zf-C4_ClpX,PF06689.8,2.4e-13
138,Campbell_et_al,22a33710f565949591e5021d5420a3f99fb78f20cf383cf7039900ea,1700,DNA_pol3_beta,PF00712.14,1.9e-48
139,Campbell_et_al,f6ea184bc03dd672fec04feb6b3f65a0e163457692aca80a0914d709,1053,Ribosomal_L27,PF01016.14,4.5e-37
140,Campbell_et_al,e1a939b6e9574303515d1565f7ee93db1bbb4c73a76876bff9374d21,1595,Seryl_tRNA_N,PF02403.17,1.9e-26
141,Campbell_et_al,701cb914befbb1dbf4e270234d00ea739382133e0c6cbebfe5206f7e,1396,PGK,PF00162.14,9.8e-139
142,Campbell_et_al,23620ee4cb36141b3963656ff8ca96762e4a545009dd576cdb8a7965,2419,UBA,PF00627.26,4.6e-11
143,Campbell_et_al,8a23987c917f25e31bf58f7e98c60cee8b452943b31eec40282bde0f,3114,Ribosomal_S15,PF00312.17,5.9e-32
144,Campbell_et_al,059bd0300c7d4b93e58204a53795b8aab372e81acb6e8e80dc9fae9a,641,RNA_pol_A_bac,PF01000.21,3.8e-26
145,Campbell_et_al,fa8acad04f13f66d374ec3fa9e8ce555a279eb8d84150f729ad0ccfb,1245,LepA_C,PF06421.7,4.0e-51
146,Campbell_et_al,7e3f9b26f5140c931587dda9d55a8e719c76538c6ebf675588d21de1,615,Ribosomal_S3_C,PF00189.15,1.7e-33
147,Rinke_et_al,abe590dca32f16fb32331608c301f674e17adf8dd871a68f2d769e3d,3276,DNA_binding_1,PF01035.17,2.4e-25
148,Rinke_et_al,2715eab64592959bbade727d8fe3203ed543946d70524db87068c257,2261,AdoHcyase_NAD,PF00670.18,4.5e-78
149,Rinke_et_al,339fddf65aebf51b70cdeecc82fc7f30f78cf69fe30ff6885a416c5a,2662,DALR_1,PF05746.12,3.5e-32
150,Rinke_et_al,6120562cc16b12a4df1f4864fc26237d8e910b0697f9f2aa1810e1cf,592,Ribosomal_L1,PF00687.18,5.5e-52
151,Rinke_et_al,a512ada3317851d58edeac5fc48f330b731e97da4bc1d917e4281b79,600,RNA_pol_Rpb2_3,PF04565.13,3.4e-30
152,Rinke_et_al,92cc46703ca6cd9870c24947f75d9308f0e12f169ddf048248f31a89,675,YjeF_N,PF03853.12,4.7e-39
153,Rinke_et_al,252c9f24c7de1a589edd24cb0d4a6f2b66bad764371e66236b76deab,626,Ribosomal_L18p,PF00861.19,4.9e-50
154,Rinke_et_al,701cb914befbb1dbf4e270234d00ea739382133e0c6cbebfe5206f7e,1396,PGK,PF00162.16,7.4e-135
155,Rinke_et_al,2af2a32416ffead3420ce5e2a5b35610ab1e665a0bf6a0ddc960e13d,1859,CTP_synth_N,PF06418.11,3.8e-123
156,Rinke_et_al,c5d5e5f9894fb9e83b806ea9b9ef576df5961178d71772470ea49ca5,602,Ribosom_S12_S23,PF00164.22,1.1e-44
157,Rinke_et_al,e3fc1c2b8f5121f0445ca9291a5d319626a52853cc12d0e17bc76f93,617,Ribosomal_L29,PF00831.20,9.7e-26
158,Rinke_et_al,3233f3d892a1fa58be86532fa65b3ac62bd7e11cb2017006a7ff990e,1312,GCD14,PF08704.7,3.1e-23
159,Rinke_et_al,7d156647a2975a0cdd0755861c0e5ad766a5d0a49693dd352674bbd1,639,Ribosomal_S13,PF00416.19,6.0e-36
160,Rinke_et_al,059bd0300c7d4b93e58204a53795b8aab372e81acb6e8e80dc9fae9a,641,RNA_pol_A_bac,PF01000.23,4.5e-26
161,Rinke_et_al,3703fea558020b6053ffa49e8a45132010d33ba37666ac5fa589e67a,621,Ribosomal_L14,PF00238.16,3.3e-55
162,Rinke_et_al,dfcc93b5d3ae79793874f9467a8907dbdf4602484fa5ad34c2db261c,591,Ribosomal_L11,PF00298.16,3.2e-26
163,Rinke_et_al,a2e1710a6ba632034190250bd622d7a595b111492fde56ac6baea271,450,tRNA-synt_1d,PF00750.16,4.7e-100
164,Rinke_et_al,1eb4d4e5006b023e9f11c7fc46fe7440530dee390695eb622db44cda,628,Ribosomal_L30,PF00327.17,5.9e-18
165,Rinke_et_al,4303c33f85bac2de735f8f1289e4837ebe9bae4d4fc3e01655f950b3,3347,Ribosomal_S14,PF00253.18,1.3e-26
166,Rinke_et_al,e8c0bb55f790bc25e6ab43c57eab0103ddeb90049f0efdc2b140d283,614,Ribosomal_L22,PF00237.16,2.9e-33
167,Rinke_et_al,09955bd9461789066c01a23fc6b2e3621bc9b663077fcd2da288182b,1245,EFG_C,PF00679.21,2.7e-23
168,Rinke_et_al,95b751d47556c361cbe897cf9864f3cb3053bc597c29b870c152cba5,630,SecY,PF00344.17,2.6e-115
169,Rinke_et_al,6600993f6c963d5ae9aada5fb973d6e02f24b7f1b28fc176e1504063,2209,Enolase_C,PF00113.19,2.5e-135
170,Rinke_et_al,197c3ac93ee2f4af5051d628ab22d7c39024a0550e27d1bcff85c678,2711,Ham1p_like,PF01725.13,1.0e-54
171,Rinke_et_al,e507528c5f535bc6ba263539cecde902c432a835a91d484f7e70ee18,3093,IF-2,PF11987.5,1.0e-34
172,Rinke_et_al,58272069a96b96bcbda9a935ef8412840289bc5007a36a7797ad2c7c,601,RNA_pol_Rpb1_2,PF00623.17,1.8e-40
173,Rinke_et_al,439bdcc5b6dbd042e0a6752e2051c27ce66b726cdd453c4d2d1c7fbd,2773,AdoHcyase_NAD,PF00670.18,2.9e-07
174,Rinke_et_al,0122eea3b32721615c328cf80123a3d49ccea662170566b2778dc056,1265,DHO_dh,PF01180.18,2.4e-92
175,Rinke_et_al,c8865a08c288949ab9ad33504e04df69bbd497ab9ccd40c621b75b7d,627,Ribosomal_S5_C,PF03719.12,1.9e-29
176,Rinke_et_al,96a865587401cc04af5709111da01a00d0981e2fce22e369922f399a,623,Ribosomal_L5,PF00281.16,1.8e-29
177,Rinke_et_al,5d72c4cd1e3bc8115941452e69ec7d8baef05a0016a9ab81b6428d42,2784,tRNA-synt_1c,PF00749.18,4.8e-86
178,Rinke_et_al,097c69f7e8afadc5f9e37af063c6db33b7dc9269fe8f8ced5924ab88,600,RNA_pol_Rpb2_2,PF04561.11,1.0e-29
179,Rinke_et_al,b6e2953943cc5e5aa32c63510b585f8f95774ad23c5d4475c26d066f,710,GMP_synt_C,PF00958.19,2.3e-41
180,Rinke_et_al,4f05ae5c5bc45af4ddccf1f56032c2fec1ed0ec9d43a447e9c8cfd74,1224,DFP,PF04127.12,4.4e-67
181,Rinke_et_al,b1792de7c8772ef3788cb511418b9df1aba6b1bf4e0988edd51bf988,613,Ribosomal_S19,PF00203.18,4.0e-37
182,Rinke_et_al,fcaedba531690616248134b7009a11ce52e0029866fa7407dcfd2ae2,604,EFG_C,PF00679.21,3.7e-32
183,Rinke_et_al,8fd84cc474287dc2376fa3170e5d2e626b66fc0671c2aa652543941e,601,RNA_pol_Rpb1_3,PF04983.15,4.5e-23
184,Rinke_et_al,4e575fd56b7cc9ed0dfa35143ef93251e7ed50a4d9d42db2a47c9464,600,RNA_pol_Rpb2_6,PF00562.25,1.3e-159
185,Rinke_et_al,93705cd1d473282a4ce34b39a2dd4b32ec4951a4a61bd7572b40ba73,627,Ribosomal_S5,PF00333.17,1.3e-30
