entry_id,source,gene_unique_identifier,gene_callers_id,gene_name,gene_hmm_id,e_value
19,Rinke_et_al,3a7ecb860e3d435650bf149530a7d77b3a4fc1e0605af4c26bc70a78,3306,EFG_C,PF00679.21,5.4e-31
20,Rinke_et_al,54eaa8afe0071ceb0750c1228ff22cdb407e8cabe0e0153fbb2b97ab,1832,SRP_SPB,PF02978.16,5.5e-35
21,Rinke_et_al,df59aa7696bbf29b6ec0e4485da372c458912122a8f823d67f596d0f,161,Adenylsucc_synt,PF00709.18,1.6e-180
22,Rinke_et_al,0cb87d066fd12ed4f224302cd4317302d020c01869030cd3f1ef58d5,441,Ribosomal_S17,PF00366.17,6.0e-36
23,Rinke_et_al,ed7d6a8f469b290791d8af13f0dcd0405944c34a527eb1ccbf1f3cc7,2757,Rib_5-P_isom_A,PF06026.11,1.9e-59
24,Rinke_et_al,811433ce3aa24bed3fb1090774094bfe7219abb1c2d89f392c8bfa2d,5582,DHO_dh,PF01180.18,1.8e-08
25,Rinke_et_al,10f96d8df2f76409ea0f8b20b47cc0ea95979d25a021ac5dd3d27349,447,Ribosomal_L2,PF00181.20,2.4e-35
26,Rinke_et_al,8f74f2cf271879696a4f715afec7bc61211d36c8f8b2ba5a10d6f84d,2134,TIM,PF00121.15,3.1e-89
27,Rinke_et_al,e366e60af8159befa8fed0d2324ae6fc0d15ff0abdc2b79b7bb07959,181,RNA_pol_Rpb2_3,PF04565.13,4.8e-33
28,Rinke_et_al,81ef7496ce31a7898a1f42bbf169efbf85e3514cbcb5553fae4a7aba,1490,MAF_flag10,PF01973.15,1.2e-11
29,Rinke_et_al,c30db68dbd8479421a559c8abd114af55875dbf8d2b47a208454a69c,1978,Ribosomal_L13,PF00572.15,1.4e-60
30,Rinke_et_al,aedd398deb5128d5897b2082a10cd6bbebe60723933ee99a9df4b225,427,Ribosomal_S11,PF00411.16,3.7e-53
31,Rinke_et_al,cbefad909e4c894c79104b8f7634e6298a2bf7f52bb82a2cc7ca6aef,440,Ribosomal_L14,PF00238.16,7.2e-57
32,Rinke_et_al,724209186c51bdd12abb5111b73814c3d66f85746c3e2fcbe08f338d,5180,Mob_synth_C,PF06463.10,1.3e-32
33,Rinke_et_al,22fb416e250d20ca713a624b64b7cad7c6a2c5847eeaf3d714fbe5a4,1937,DNA_binding_1,PF01035.17,3.1e-22
34,Rinke_et_al,3c3c5ee72a0af2fbc00e9fa9fcb7244bbd26d02e6685e8eeb6958fbf,438,Ribosomal_L5,PF00281.16,1.5e-29
35,Rinke_et_al,d317452d21a1ca08696124892c87628fcb72d784df271bc0801e631b,182,RNA_pol_Rpb1_2,PF00623.17,1.1e-40
36,Rinke_et_al,fb1dee17a62e38bdf4aa9746bd0b6acc7113b5cb9df6ea66a883f8a0,2001,MoaC,PF01967.18,7.0e-58
37,Rinke_et_al,5b586da2c1582087dd423727638a69e49757fe1c8cfc403389d61c12,2696,tRNA-synt_1d,PF00750.16,2.5e-132
38,Rinke_et_al,3b0ce7a4fdcf70af02906912ed4c68835cbda99eaf603e16e4e8ba1f,428,Ribosomal_S13,PF00416.19,1.1e-36
39,Rinke_et_al,3c6c12834ccedda16164fdce4583ffc48a67379c59fa8ed7f4edfef2,446,Ribosomal_S19,PF00203.18,1.4e-37
40,Rinke_et_al,b784669b449cb59403b79c99948983c3a0512467cafbcb74f4821fd1,5,EFG_C,PF00679.21,1.5e-23
41,Rinke_et_al,e5ead34b4cfdeaa6f026e2a610c51654411764bf0242bafc8a91ac88,1504,DNA_primase_lrg,PF04104.11,1.2e-06
42,Rinke_et_al,adf88ff8f2fe20ea76b1caa55b261d1ddadce8d248530a54279bca1b,436,Ribosomal_S8,PF00410.16,1.1e-49
43,Rinke_et_al,19c1c7f9083f06ccc7353db61e27a4c9ec4f42a093702b89c800c733,3249,tRNA-synt_1c,PF00749.18,1.5e-48
44,Rinke_et_al,e94f3c93a671acbc5e49f419f9b12ec474349ee82baf1d562502bcb9,3907,SUI1,PF01253.19,1.0e-17
45,Rinke_et_al,409fee80ac043ab462fd1aeefbb68a905e2efac1cc8a5f9531d6dae0,181,RNA_pol_Rpb2_2,PF04561.11,9.0e-28
46,Rinke_et_al,d411b220b7a57272a1d559d35cb2b6f4bc11432a3213f3fc848b286e,2225,tRNA-synt_1c_C,PF03950.15,2.2e-63
47,Rinke_et_al,8a47ad68714649cbd1db7f1f63a467a7be5b8ed0d65a573d13efd272,1977,Ribosomal_S9,PF00380.16,1.3e-49
48,Rinke_et_al,270716eef39ac9a8c66ad0686875df134c4fa86e6fb36d7537e0ce43,433,Ribosomal_S5_C,PF03719.12,1.3e-33
49,Rinke_et_al,02eab44c0f05a9d6d404c6e2cf5ecefd4584e9cec320b5d09665f8e2,4435,CTP_synth_N,PF06418.11,7.7e-128
50,Rinke_et_al,b0a3b6771551d90eb01ab90dc83060bb6f750b62f23be5a1fdd38b6f,3162,PcrB,PF01884.14,3.3e-08
51,Rinke_et_al,889db9432971a7dd587b012f4c021f9e41335181f4cbe18901e0ded9,4431,RNase_HII,PF01351.15,1.5e-40
52,Rinke_et_al,c1c9c4eec3359c66773c3b758fdfd0374a919e08b8f20e9d65ea3a8e,38,GCD14,PF08704.7,1.6e-06
53,Rinke_et_al,a229a097683533a77b118e17d53e1a76fed5638bed7cba8fa3b07833,1491,DNA_binding_1,PF01035.17,2.8e-34
54,Rinke_et_al,64ae9638e06e45316e35360c710d3ee87f40186884df7e2711d16052,179,Ribosomal_L10,PF00466.17,1.3e-28
55,Rinke_et_al,95cc9bc3172498b1247b3553af2b86b14135b470c3c6d1d16ae35c34,183,Ribosom_S12_S23,PF00164.22,2.4e-44
56,Rinke_et_al,de9d281c8a755657e3ad8ba2d90ffdc374f08bbd409b6cd256b7eb4f,4377,NDK,PF00334.16,1.0e-57
57,Rinke_et_al,53dc87f399d74026bc808f1bcd47b4cc1997b55024d422c6aef7ab87,182,RNA_pol_Rpb1_3,PF04983.15,2.1e-32
58,Rinke_et_al,9c9016b0a3b7e464947d27248208075e5baead1a21abb0ddbe2fd35c,4693,GAD,PF02938.11,1.6e-29
59,Rinke_et_al,5c76406129d8b35a197f29ac1e5175d7d77a525ca4bdd2ff0359cc56,2139,IF-2,PF11987.5,3.3e-36
60,Rinke_et_al,0917338c41d076a321567eaf5c0a48df9a13718755acf816d047409b,2902,DFP,PF04127.12,2.0e-73
61,Rinke_et_al,44a44fd1a2b0dea1916ddf1006e1b9bf5fafd63454ef148190224ebd,449,Ribosomal_L4,PF00573.19,1.4e-64
62,Rinke_et_al,355984e80ca984187d22c70348a63959db20401b30cc5ce04226a50b,4198,GMP_synt_C,PF00958.19,3.6e-43
63,Rinke_et_al,8c6ff8c36fb4e95c5296839d8cf6078ac6254326c351dbc6049a8224,3078,ATP-synt_C,PF00137.18,2.2e-11
64,Rinke_et_al,b7626a7178e311ba1cd192b60c60b1363778dce9c42f26fd56f49162,2141,TruB_N,PF01509.15,1.1e-58
65,Rinke_et_al,9d69bf78d2acf38366cf84d5833af5520a6c07e1ba51bf54c0e75c9f,2707,Ham1p_like,PF01725.13,7.4e-56
66,Rinke_et_al,daf650eaf64a77bb2e8541ad3a1f2b9f21e86fb164f735222238acd4,3140,DALR_1,PF05746.12,8.0e-10
67,Rinke_et_al,6483485c7d50412a948a31da634983a8bd3733b03782a9ac8504410d,73,AdoHcyase_NAD,PF00670.18,1.9e-59
68,Rinke_et_al,e906d4f101120c7f7714e6e51274d77fc1741467512c8dbf92f8580c,450,Ribosomal_L3,PF00297.19,6.2e-18
69,Rinke_et_al,8611e1447cd05b07d2f92820786c8f1554b36ddf4555339ab6766d03,437,Ribosomal_S14,PF00253.18,5.4e-26
70,Rinke_et_al,e1a64f7c6420069da592671e5a7d5efe81e514e3d7fab5b851d071be,432,Ribosomal_L30,PF00327.17,5.0e-19
71,Rinke_et_al,44e717b8084b6625396be9ad5f08013fb02326d769de49f103f5beea,448,Ribosomal_L23,PF00276.17,2.1e-33
72,Rinke_et_al,59362fe73c23c3c597d6b2294eb0a4e5a0dbff408490be694e9973d8,1862,EFG_C,PF00679.21,2.3e-23
73,Rinke_et_al,806da82f37d19ab20364e6ed5c32f36e62642a4f237b5d696ff72fb7,5247,LigT_PEase,PF02834.13,1.1e-23
74,Rinke_et_al,a22be2f4e5ffb3c54c30fac65bdba54f681c136bfa48aaf79df34f37,4529,DNA_binding_1,PF01035.17,2.4e-32
75,Rinke_et_al,bfa369a37494c7f75cf5b923332cc48fc02e3b7e37ff91e744eb2dbf,2036,Mob_synth_C,PF06463.10,1.7e-40
76,Rinke_et_al,5644d02278363f275dfc7202b4c46d1ccff2656ec9e1b49d9263dd02,86,PGK,PF00162.16,3.5e-139
77,Rinke_et_al,1ea0b9cb9618cbcb7486d6f7cca8953feff03424e929a73d2097865e,182,RNA_pol_Rpb1_4,PF05000.14,2.4e-22
78,Rinke_et_al,46925feac7bd57ca271d160ee1f56335596d76d05e41ed1dd2c7d8ec,185,EFG_IV,PF03764.15,8.6e-42
79,Rinke_et_al,97fa79a9f67e536470bb90d84c52fcbf463317266d53881da8ae1e88,1699,Ribosomal_S2,PF00318.17,7.4e-95
80,Rinke_et_al,580d7f458862640c18a1b5b823f4bd3ffb10c13b92ceb7db3445ca1d,430,SecY,PF00344.17,7.4e-116
81,Rinke_et_al,bda48d3b88904fa565afd01de4f29f6dd4fbe51759b6b6c320108015,425,RNA_pol_A_bac,PF01000.23,2.2e-28
82,Rinke_et_al,9163824a113002090d23b3729d5e4303561085870ea61e1ed956a2da,443,Ribosomal_L16,PF00252.15,4.1e-49
83,Rinke_et_al,bbba8fc180eeb5e874007700e16631dad52db9418ef3a74a3d83c28a,434,Ribosomal_L18p,PF00861.19,2.0e-43
84,Rinke_et_al,2bc0ab116d0f47579820c940489525b5252aaaf91a1a482629eff388,181,RNA_pol_Rpb2_1,PF04563.12,2.5e-42
85,Rinke_et_al,8c178fc4c700fb7340c239960ab07fa23a9b644eeca8b5e15215e723,4784,DHO_dh,PF01180.18,6.4e-87
86,Rinke_et_al,a095cd028668a2901c1f135a47d4d27e8a5617a72220e13aab3cf73b,178,Ribosomal_L1,PF00687.18,4.0e-51
87,Rinke_et_al,27cc19a6965fdf2ffdb1dd84a23b9e6351d4ae82e68051e53c201bd4,444,Ribosomal_S3_C,PF00189.17,3.6e-44
88,Rinke_et_al,d10b909618397c55ca82e67ebed0eb3808296c815716a66659799c45,185,EFG_C,PF00679.21,3.4e-32
89,Rinke_et_al,8e1710e92d60336aba7d71021e5468ec5b5640cf46c985231045ced5,4081,Mob_synth_C,PF06463.10,9.9e-32
90,Rinke_et_al,3d5d518f057792a3c3d255b2c140a295b2033dad9156221a0bfc8a46,442,Ribosomal_L29,PF00831.20,1.2e-24
91,Rinke_et_al,bf558b1005ed5728e80cc7b77078500b9a665ee935614389ceb006df,5196,B5,PF03484.12,3.3e-21
92,Rinke_et_al,034cd18c2666d090754df17e3705a443ffe08bd44a7bc1f8230630d1,435,Ribosomal_L6,PF00347.20,1.7e-42
93,Rinke_et_al,0fee1f1a1a8a6165617dc6629bbb1bf362bedf04c30963a95341afab,177,Ribosomal_L11_N,PF03946.11,2.1e-31
94,Ribosomal_RNAs,fcf860e70b5b08fff533a9d07cd4cd4b1c351bb1e721ee08d6bc1e58,5729,Bacterial_23S_rRNA,-,0
95,Ribosomal_RNAs,d99e26b6915ddb84fd195dadd4ba8f2700f7f837e978f7762e592999,5730,Bacterial_16S_rRNA,RF00177,0
96,Campbell_et_al,cbd4858a290216b626b5213cfe2fcd2995b69b54a89a4a44c20db64f,1691,Ribosomal_S6,PF01250.12,9.8e-34
97,Campbell_et_al,b7626a7178e311ba1cd192b60c60b1363778dce9c42f26fd56f49162,2141,TruB_N,PF01509.13,1.1e-58
98,Campbell_et_al,f859a6c56a15e65c623d98e87de935409e6eb35c6b4ae8e3d714c0ef,5200,IF3_N,PF05198.11,3.7e-34
99,Campbell_et_al,4e8f0f6b66482b3f41813daacba4f8204f814a696112ece3395db086,1690,Ribosomal_S18,PF01084.15,5.1e-26
100,Campbell_et_al,409fee80ac043ab462fd1aeefbb68a905e2efac1cc8a5f9531d6dae0,181,RNA_pol_Rpb2_2,PF04561.9,7.7e-28
101,Campbell_et_al,8a47ad68714649cbd1db7f1f63a467a7be5b8ed0d65a573d13efd272,1977,Ribosomal_S9,PF00380.14,6.8e-49
102,Campbell_et_al,77d7495aac83b15d7468637ba3474681600e311222a6a43e4cbdc14c,4696,RuvA_N,PF01330.16,1.1e-25
103,Campbell_et_al,02eab44c0f05a9d6d404c6e2cf5ecefd4584e9cec320b5d09665f8e2,4435,CTP_synth_N,PF06418.9,1.3e-132
104,Campbell_et_al,3638c6f3be8d2eaa420abd73673ec9287659f6bb6383dee14106deb5,3551,Ribosomal_S20p,PF01649.13,2.1e-31
105,Campbell_et_al,3c3c5ee72a0af2fbc00e9fa9fcb7244bbd26d02e6685e8eeb6958fbf,438,Ribosomal_L5,PF00281.14,2.6e-25
106,Campbell_et_al,cd129704af37aa793a0b66298de4fb5e8d4616b13b3ad75b5bf667ee,425,RNA_pol_L,PF01193.19,5.1e-23
107,Campbell_et_al,5a03b0f80eea012de1c937b29c70e1da7ca42952cfda2f84d8fdb426,5197,tRNA-synt_2d,PF01409.15,5.6e-110
108,Campbell_et_al,64ae9638e06e45316e35360c710d3ee87f40186884df7e2711d16052,179,Ribosomal_L10,PF00466.15,1.4e-29
109,Campbell_et_al,a1a8bc90f780f268a7707b1281dd3c994cf2106242febd3050a948bf,4002,MurB_C,PF02873.11,3.0e-29
110,Campbell_et_al,97fa79a9f67e536470bb90d84c52fcbf463317266d53881da8ae1e88,1699,Ribosomal_S2,PF00318.15,1.9e-85
111,Campbell_et_al,e3051d98db679a9ceca833cd4851d7498bf020fd4c3efe9c7e7f35a6,1698,EF_TS,PF00889.14,3.3e-60
112,Campbell_et_al,994bcb59a6079e99da7e99dc22062af6293cd1a8ca3446528aed8e29,181,RNA_pol_Rpb2_7,PF04560.15,7.5e-34
113,Campbell_et_al,f812c560707b0378cf76c342e68af3c04b956b9b5670c1c1ad3fce5e,5199,Ribosomal_L35p,PF01632.14,1.5e-26
114,Campbell_et_al,8f74f2cf271879696a4f715afec7bc61211d36c8f8b2ba5a10d6f84d,2134,TIM,PF00121.13,5.5e-90
115,Campbell_et_al,0cb87d066fd12ed4f224302cd4317302d020c01869030cd3f1ef58d5,441,Ribosomal_S17,PF00366.15,6.4e-33
116,Campbell_et_al,65b949cdbe442c2a752af5a4d1f61221dacee1c6b3c24801e7f0c278,82,S-AdoMet_synt_M,PF02772.11,2.4e-49
117,Campbell_et_al,87e8e452c1613e3ec6e4dd1f0cafc85a66707007f92c3737206097e2,5196,FDX-ACB,PF03147.9,4.0e-29
118,Campbell_et_al,d317452d21a1ca08696124892c87628fcb72d784df271bc0801e631b,182,RNA_pol_Rpb1_2,PF00623.15,1.4e-53
119,Campbell_et_al,e52abfe4a312650c18a361da3c040f2954e8fdbfa72ca9498695b0f1,2143,PNPase,PF03726.9,1.4e-24
120,Campbell_et_al,5a5eb758e610950a254a5de1739c378d8a48d0210786c01212f60431,1831,Ribosomal_S16,PF00886.14,1.7e-27
121,Campbell_et_al,0fee1f1a1a8a6165617dc6629bbb1bf362bedf04c30963a95341afab,177,Ribosomal_L11_N,PF03946.9,4.4e-34
122,Campbell_et_al,f0a9a08f3551eb4e872eebe1c802ebd9e65a89a0359f7098ecb20416,431,Ribosomal_L18e,PF00828.14,1.1e-22
123,Campbell_et_al,c30db68dbd8479421a559c8abd114af55875dbf8d2b47a208454a69c,1978,Ribosomal_L13,PF00572.13,1.0e-58
124,Campbell_et_al,d4d6251fa12d0db28f2c227a02be51f11469ddf476ec646c77d493e0,3549,Flavokinase,PF01687.12,3.3e-43
125,Campbell_et_al,44a44fd1a2b0dea1916ddf1006e1b9bf5fafd63454ef148190224ebd,449,Ribosomal_L4,PF00573.17,4.5e-65
126,Campbell_et_al,ea20a300b3060ec207fedd7ac7e3823ec729ccaaae9440f7a55f0fa2,155,IPPT,PF01715.12,4.6e-107
127,Campbell_et_al,bbba8fc180eeb5e874007700e16631dad52db9418ef3a74a3d83c28a,434,Ribosomal_L18p,PF00861.17,1.1e-38
128,Campbell_et_al,51445c07a80edc6b44d52cb328d3e2712803f3a146f80b76674a5c21,1829,tRNA_m1G_MT,PF01746.16,1.4e-55
129,Campbell_et_al,c722bb90545b78775c2efb058c5a811ef336b47a01f73c77b45426a7,3087,Ribonuclease_P,PF00825.13,2.1e-32
130,Campbell_et_al,3d5d518f057792a3c3d255b2c140a295b2033dad9156221a0bfc8a46,442,Ribosomal_L29,PF00831.18,1.8e-26
131,Campbell_et_al,84992b5d964f31a724df038ad645998af40d998bf2ce1e52e355fcd5,3547,Peptidase_A8,PF01252.13,2.9e-48
132,Campbell_et_al,0aa1188576d6f57dc1c0f131c46412c55250722e045accf672c355c2,1619,Oligomerisation,PF02410.10,9.8e-36
133,Campbell_et_al,871342b83563efeb3dd50f35536144051b44ba04f5c0e0f0d8809391,181,RNA_pol_Rpb2_6,PF00562.23,9.3e-165
134,Campbell_et_al,60763396ba4ee828fd6bf20e1d8c97bd21fb6858963f0375a0bc6be1,4437,Enolase_N,PF03952.11,7.4e-60
135,Campbell_et_al,3c6c12834ccedda16164fdce4583ffc48a67379c59fa8ed7f4edfef2,446,Ribosomal_S19,PF00203.16,8.1e-39
136,Campbell_et_al,54179c0d1e50a3d447a42507ef1bdf6347cc203224cd80b019869f10,809,eIF-1a,PF01176.14,5.8e-30
137,Campbell_et_al,819481f24aac958d598486210ba76402515c2dc5acb9a2fac252cdbe,184,Ribosomal_S7,PF00177.16,2.0e-65
138,Campbell_et_al,017de202c5d287f7a046b11fdd79fd7d1efbcef23e6b647b3f668355,5197,Phe_tRNA-synt_N,PF02912.13,2.5e-31
139,Campbell_et_al,cbb1258cf1ece6b70fcb2735db8fcfac91a9caeeb3dfd653dc752cd1,5198,Ribosomal_L20,PF00453.13,6.6e-50
140,Campbell_et_al,45f75b52f6546b042e49f8012860540e5d007d546ac4dd322dc6623e,433,Ribosomal_S5,PF00333.15,1.6e-29
141,Campbell_et_al,93479d139970b04d31833c0c24d23debdfff0a1281f3974c28ed797b,3090,DNA_pol3_beta,PF00712.14,1.0e-52
142,Campbell_et_al,c42908ea62ca554d3a058bd6f4c9d96b2262f60c23445adc2a7d05ce,2721,Cons_hypoth95,PF03602.10,6.9e-62
143,Campbell_et_al,68b184d4e8b4122dff59bf20d174ecda3f6d70c43922d5597864e1de,5423,THF_DHG_CYH,PF00763.18,3.0e-41
144,Campbell_et_al,44921638944367b003a30feea57aa73850790007e43d94c073e680b0,451,Ribosomal_S10,PF00338.17,5.8e-42
145,Campbell_et_al,270716eef39ac9a8c66ad0686875df134c4fa86e6fb36d7537e0ce43,433,Ribosomal_S5_C,PF03719.10,1.9e-34
146,Campbell_et_al,2bc0ab116d0f47579820c940489525b5252aaaf91a1a482629eff388,181,RNA_pol_Rpb2_1,PF04563.10,1.2e-24
147,Campbell_et_al,9e22b9aea84f7e76fbfb8a04d7d0addfd126f42dee71d56a905322df,983,RecA,PF00154.16,1.9e-176
148,Campbell_et_al,1cf356c1380ac3f0df1408c5204126f8d8f331dbc4d95fe4626c6dd1,1698,UBA,PF00627.26,8.5e-11
149,Campbell_et_al,0b948d57cc7414b0af30f426f88efddd26b429d5061b3e42b5d338e6,5373,Trigger_C,PF05698.9,1.1e-40
150,Campbell_et_al,7173d90a414f6301a067a5d4a41ac1d0c33b604a73c16b030348f29a,4052,THF_DHG_CYH_C,PF02882.14,4.7e-66
151,Campbell_et_al,e77380d2b0149387c94cac1449a397ebf9273ab8bfd9be4151945abe,4052,THF_DHG_CYH,PF00763.18,1.0e-39
152,Campbell_et_al,9f0cc1a4b33fde05ddddb6c6c114cea4e5b57f50c1f0338c4d6cdc10,274,UPF0054,PF02130.12,1.2e-47
153,Campbell_et_al,10ffebebf7b5b47f7f145e0e651736903a8a9848c0ff4b522673fc50,3293,UvrC_HhH_N,PF08459.6,3.4e-59
154,Campbell_et_al,cbefad909e4c894c79104b8f7634e6298a2bf7f52bb82a2cc7ca6aef,440,Ribosomal_L14,PF00238.14,3.6e-56
155,Campbell_et_al,bec4611fa8bf46eebd7399899b3c1676cd938144210fd862a12851f4,4252,Val_tRNA-synt_C,PF10458.4,2.5e-21
156,Campbell_et_al,042507e692c9f8d0184577bb6ded41fdafe781d020d666ce9abe17fe,53,UPF0081,PF03652.10,7.1e-45
157,Campbell_et_al,10f96d8df2f76409ea0f8b20b47cc0ea95979d25a021ac5dd3d27349,447,Ribosomal_L2,PF00181.18,3.6e-37
158,Campbell_et_al,3b0ce7a4fdcf70af02906912ed4c68835cbda99eaf603e16e4e8ba1f,428,Ribosomal_S13,PF00416.17,2.7e-41
159,Campbell_et_al,80ee5c43d91b43e068915435e0217f55d6572395e09766478c97b072,1965,Methyltransf_5,PF01795.14,8.3e-112
160,Campbell_et_al,b67afdcbc995900724d2b1d886de176cbb6b8eedef0772c5476bb308,3090,DNA_pol3_beta_3,PF02768.10,2.7e-46
161,Campbell_et_al,d4a720a0f59995b675e964138275f81272e1f51a4cf883d7cd99e10c,5200,IF3_C,PF00707.17,1.9e-37
162,Campbell_et_al,64d57cf917338051a74ed77ad8b1db048563af998c830ae69c262ce6,2116,SmpB,PF01668.13,3.3e-33
163,Campbell_et_al,e366e60af8159befa8fed0d2324ae6fc0d15ff0abdc2b79b7bb07959,181,RNA_pol_Rpb2_3,PF04565.11,5.0e-32
164,Campbell_et_al,e8a3587a1bec7dada8915953bf33e6abbf9fb34a629a28787ca42459,5681,Toprim_N,PF08275.6,2.6e-45
165,Campbell_et_al,bddedf3d396ceb885d7e0e1d5976441cc5f40ed379718e24a5ff7460,1696,RRF,PF01765.14,4.8e-66
166,Campbell_et_al,6b46b50ae20fb25e9aa8b42f2b7797a164300dcefbf39218cc79e7d4,802,Seryl_tRNA_N,PF02403.17,9.8e-33
167,Campbell_et_al,128c14b3bda2de0980874710de7e6dcbd9cde822546ce7420b15d4e2,425,RNA_pol_A_CTD,PF03118.10,6.4e-28
168,Campbell_et_al,f22300eaf628b4d5a4efb8d393ef3ff3e5f5be955ed3609e25d865cb,2140,RBFA,PF02033.13,1.9e-36
169,Campbell_et_al,5d7434630869259bbd4759f62988111ec9414954cdbfe53dd60ee08d,1862,LepA_C,PF06421.7,1.5e-54
170,Campbell_et_al,a5265382a6588cb1b4d6a727c4329b4e409776873dd5cc422aa73639,2139,IF2_N,PF04760.10,7.1e-26
171,Campbell_et_al,e9f88674e302b3739256aa6392ecd238c35f3599c70f1685fb853617,82,S-AdoMet_synt_C,PF02773.11,1.7e-71
172,Campbell_et_al,da1084eca614d3cfca39cae996b4ad4e9a6ecc0a6d3ca46b0c8e7e30,447,Ribosomal_L2_C,PF03947.13,3.9e-58
173,Campbell_et_al,fa003e959d2114ec4080a0a964f4e0aa5e7525f088ae069057a4502e,5371,zf-C4_ClpX,PF06689.8,1.3e-23
174,Campbell_et_al,a095cd028668a2901c1f135a47d4d27e8a5617a72220e13aab3cf73b,178,Ribosomal_L1,PF00687.16,6.8e-49
175,Campbell_et_al,d50685a8d11fac9b6fd0f8c6da428da1a81b68133d18c1513b76a7d6,5373,Trigger_N,PF05697.8,2.0e-46
176,Campbell_et_al,638e1848d7c07b74d11fef4da5e20ca70cd48c7a5ba138cd2c39056b,182,RNA_pol_Rpb1_5,PF04998.12,7.6e-81
177,Campbell_et_al,5c76406129d8b35a197f29ac1e5175d7d77a525ca4bdd2ff0359cc56,2139,IF-2,PF11987.3,2.3e-39
178,Campbell_et_al,b9d10ef03992e7b11332883964ced979dbf558a79a62fdf1e67f449f,181,RNA_pol_Rpb2_45,PF10385.4,1.3e-23
179,Campbell_et_al,5b586da2c1582087dd423727638a69e49757fe1c8cfc403389d61c12,2696,tRNA-synt_1d,PF00750.14,6.8e-109
180,Campbell_et_al,5d7ca3f36e177cbea9287815bdbded22bb79f7eedbc51c71b366e55e,1688,Ribosomal_L9_C,PF03948.9,1.9e-31
181,Campbell_et_al,36c6cc8bd346f3aed4a1cf0608ba703a73f07de2df8a05c5a605befc,3514,CoaE,PF01121.15,4.0e-71
182,Campbell_et_al,ca5a670e94dcd802efe6ce1cef060ef1ef77f4fca59dfb795188c0ba,3459,RecR,PF02132.10,2.8e-19
183,Campbell_et_al,b371764dad65ba1f5f262de1050fbc2fafe43563f523f24af27a604c,1830,RimM,PF01782.13,2.9e-29
184,Campbell_et_al,27cc19a6965fdf2ffdb1dd84a23b9e6351d4ae82e68051e53c201bd4,444,Ribosomal_S3_C,PF00189.15,8.7e-38
185,Campbell_et_al,2c981c8780363c9f0418520d0300e52481fc576a33c32ac47454b6f1,2138,NusA_N,PF08529.6,1.1e-44
