entry_id,source,gene_unique_identifier,gene_callers_id,gene_name,gene_hmm_id,e_value
47,Campbell_et_al,6ca6decbe6e23d165f7cf7f0ed2218af6306027444c15f96d0f4e3cf,6207,Ribosomal_L22,PF00237.14,8.2e-36
48,Campbell_et_al,93e810edba2222f260be039e3e6b3b7fd12ae159990d9033aea2fd3a,3872,RuvA_C,PF07499.8,7.4e-14
49,Campbell_et_al,6c0edb936a3508838c118e715aeb69a17834b3ca8bf3093c4b2bb8d9,4320,RBFA,PF02033.13,3.2e-33
50,Campbell_et_al,608eed93231de24bfad25cd7bb7ef68ad4af75c4d39cd7428757232b,4674,Ribosomal_L19,PF01245.15,6.5e-49
51,Campbell_et_al,5d5c9937c3818b56748055478b9c00dab50c5b40aa86b8ca9dc01f6b,4436,GrpE,PF01025.14,1.2e-53
52,Campbell_et_al,87a31a796686a0aa7f1e3eec3776da5d066dec19a15d2f7421102508,5554,RecR,PF02132.10,8.0e-17
53,Campbell_et_al,de02979d80a9f8166e355362ccb7fbb75c7d5371eb5ac9a96ff44e0a,6110,Ribosomal_L9_N,PF01281.14,1.4e-23
54,Campbell_et_al,c9636dca009dc4f9d26cbf15728f85818a3fd8346145e61f42b16fda,2268,Methyltransf_5,PF01795.14,9.6e-100
55,Campbell_et_al,0835276dec38a61d3476c90e9dd598bb53d34d45dcfa82246730d177,6217,Ribosom_S12_S23,PF00164.20,5.3e-57
56,Campbell_et_al,1983353c33876a6581e8bbda74229c934b98ba91fb75729533ca0b9a,5611,GMP_synt_C,PF00958.17,9.6e-43
57,Campbell_et_al,d69c4ddb46a71552afebe63179440df0224f0b026568e767017bcc43,6229,Ribosomal_L1,PF00687.16,2.0e-51
58,Campbell_et_al,8a508c6c14cd5dcdbe73c05ec306334ea70ef7cda3cfb9afb15fb450,4754,Ribosomal_L27,PF01016.14,6.4e-41
59,Campbell_et_al,a38a9ab4242ed9d1f1aec291fa2c3d32dc9c8c01b5489de1cb849623,4743,GTP1_OBG,PF01018.17,3.2e-68
60,Campbell_et_al,8495342e6c2de2ad48697d5a1e5b1fdf08cbd264be694d74bd32dd09,323,Ribosomal_L28,PF00830.14,3.6e-29
61,Campbell_et_al,012d36fb089b4c0566d9d34a61b62399da76195fca78fe6bf8573fc7,2354,Enolase_C,PF00113.17,2.2e-128
62,Campbell_et_al,6f108a6cdf23d21ac587a974e8f457024866c28e383d57840fde676c,2401,UBA,PF00627.26,2.2e-11
63,Campbell_et_al,11206cf9c0b751d396e29ddb69f20823ccd9fa3bb6a334999632ba8c,6224,RNA_pol_Rpb1_4,PF05000.12,8.2e-22
64,Campbell_et_al,d2f98b71fd5ac921c8d7cda0395ade01ddb6238d95f8050578c1c01c,5547,PseudoU_synth_1,PF01416.15,2.4e-34
65,Campbell_et_al,6ce709cdadce12d04ef455ecdeb54b027ac8ecbf6256dd881896c838,5073,Peptidase_A8,PF01252.13,9.8e-38
66,Campbell_et_al,896dff05ab717fdd8bd798bf786880808fe65d7f2d1b0df00e10f142,6225,RNA_pol_Rpb2_6,PF00562.23,2.2e-167
67,Campbell_et_al,a10d30162d26b8578bcf7633e51c63ea71b2664a739ba58d994011e4,271,Ribosomal_L32p,PF01783.18,2.2e-21
68,Campbell_et_al,e5e66227a170d655f4265f2001d3b02a814cdb2f4a0f65af0e159ea1,4360,Cytidylate_kin,PF02224.13,1.5e-39
69,Campbell_et_al,a0e270021f45c23f3282ff2061a3cb2af8b50555b8397072ec8b0bac,6110,Ribosomal_L9_C,PF03948.9,2.2e-25
70,Campbell_et_al,ecf2288112592ac8f19925d621702219479d445e79d7a95a75232829,5128,YchF-GTPase_C,PF06071.8,1.3e-40
71,Campbell_et_al,76d85749b5fa233165232586ae36dc7ab746b7c3ed347fff68a84057,6209,Ribosomal_L2,PF00181.18,4.6e-37
72,Campbell_et_al,7ac5a07e099b21304d5afa70b0c50dffcebb4096ecc093d9d7ff811b,6226,Ribosomal_L12,PF00542.14,1.1e-33
73,Campbell_et_al,f718ff9f7762dd9f2bc796d8b0a0fd521128e47762fd040a1b6078eb,442,DNA_pol3_beta_3,PF02768.10,1.1e-33
74,Campbell_et_al,98774800a5d208f7b15097ff766e944718c34e865888d6d02a4ba071,4401,Phe_tRNA-synt_N,PF02912.13,1.1e-26
75,Campbell_et_al,cc73be22adb8d5cf3de875bb14b1caf098f9befd67952eb9ac47e522,6188,RNA_pol_A_bac,PF01000.21,7.8e-24
76,Campbell_et_al,0913166c7e617f748180f12355d924d7acd68160f9ca69919498129a,6188,RNA_pol_A_CTD,PF03118.10,2.2e-28
77,Campbell_et_al,45136bb2471922962e2db40ef3ddb203b8e88ce05a7b73a11c3f2f8b,3871,RuvB_C,PF05491.8,6.3e-34
78,Campbell_et_al,7bfd73b8e65317b0a4bdd91b88416c2585738493a27291ee16da8355,4675,tRNA_m1G_MT,PF01746.16,2.2e-39
79,Campbell_et_al,d00253e359ecedb01b88fdcf0e007454680887e7674eeeede5892b54,5808,Toprim_N,PF08275.6,9.9e-37
80,Campbell_et_al,7ec2dd4ed5247e4cf6b43d2ef8b6df8b8e5f247f7f39f545258ecff3,4396,IF3_N,PF05198.11,2.6e-30
81,Campbell_et_al,634168f7404fd85e87871b8df2d4a96a61576598b865ab1019830a84,6200,Ribosomal_L5,PF00281.14,2.8e-20
82,Campbell_et_al,995915a03e510134487626623c388d05467a28c8c4acfa0bb3ef2a1d,185,NusA_N,PF08529.6,1.3e-41
83,Campbell_et_al,1bf27eebd44336b13eb731a1b04a4cc866b192d3ca951da25ef78ba1,4323,PNPase,PF03726.9,1.7e-21
84,Campbell_et_al,21e6c8bd8d6eb49203eeaec4c9dcd3a085aa045e5d075d8262eb1d83,6224,RNA_pol_Rpb1_5,PF04998.12,1.6e-75
85,Campbell_et_al,25c3e12a07f12655f0e29df4ca6fbde736aa28ff729471c37b3bb934,6224,RNA_pol_Rpb1_1,PF04997.7,1.1e-102
86,Campbell_et_al,2c28b3050b0bd9b199b0eabbab0e8c8f938e733214f8e851a39102ec,2510,Ribosomal_L13,PF00572.13,1.4e-53
87,Campbell_et_al,25d2eb9d3b0d2769f4c758f402bf273b29320adfb612aa76d6fd955b,5089,UvrC_HhH_N,PF08459.6,2.7e-54
88,Campbell_et_al,9aad65ab9bb58c55453fce7fa5e0303fd968eab9102bd68967cdfd89,6230,Ribosomal_L11_N,PF03946.9,4.9e-33
89,Campbell_et_al,913031f7a3d96a7a8dd06c30fa39941b09fd48950390eb46e497da53,2509,Ribosomal_S9,PF00380.14,2.9e-47
90,Campbell_et_al,c3710f94c916a23fda4c7ec8f6dfe73634f4faaacfc5c695df779c02,6196,Ribosomal_L18p,PF00861.17,2.4e-41
91,Campbell_et_al,cab61570ae38e6f3cce39f01c263f63adc6889bddf6c585e84b35985,4677,Ribosomal_S16,PF00886.14,2.7e-29
92,Campbell_et_al,16b55035552f873b984110a3744b974704e77fafb9f621e7be3972d4,2253,MurB_C,PF02873.11,9.3e-36
93,Campbell_et_al,5e5a9bcc2df07ec1bede96ca6cb9a6854ccdfec9b3238fa7dd4d34dc,2366,TIM,PF00121.13,1.1e-84
94,Campbell_et_al,c8855fb65e968671df2eda183a485a9121fa725f2da0af2f6c23e3df,5067,Cons_hypoth95,PF03602.10,1.6e-53
95,Campbell_et_al,17798347bc1801f087f8e9a1dd70749bb0cfbb35602c121a8679a8b8,194,UPF0054,PF02130.12,9.2e-46
96,Campbell_et_al,80fcae7974873df766e0699d26b0b7e9cf40ac5a35a277b064789dc5,6195,Ribosomal_S5,PF00333.15,1.4e-29
97,Campbell_et_al,7cebdfdc478043625ccb481df72c56a29a1dcfd7aa75e7adcee1a5dc,2399,RRF,PF01765.14,2.1e-67
98,Campbell_et_al,a20b090172b9baf069ad1e588c69fe1eb1440aca451951aaf2cce931,5587,LepA_C,PF06421.7,1.6e-52
99,Campbell_et_al,9d81b91e4f11717f4c5128e76d43ca9991e479955c0b5e6b37035bdb,3891,PGK,PF00162.14,1.9e-150
100,Campbell_et_al,e112e985af373e04fef3f42948c9002c0cf31f14c501184a44c02cca,6230,Ribosomal_L11,PF00298.14,1.8e-32
101,Campbell_et_al,9c5aa03ed8553621e1c03e55283fb924012300cc2138f238fecc2acc,1217,S-AdoMet_synt_M,PF02772.11,2.6e-45
102,Campbell_et_al,ba09fc752e901def031f32779ebe62ab80e78f41a34d2f77b3ed013a,4599,THF_DHG_CYH,PF00763.18,1.0e-42
103,Campbell_et_al,208cadc13c0daccca52ab2a1d4f5d66cce32705867cc959cec9f312a,6206,Ribosomal_S3_C,PF00189.15,4.8e-36
104,Campbell_et_al,ed5ac112bf389250c5c16a21ab6605f836b50703cb777f4333d9f599,6216,Ribosomal_S7,PF00177.16,7.9e-67
105,Campbell_et_al,bf4b14ddc733030e8d231c524840c989b22b7e8a895153e6f718738e,2484,Trigger_C,PF05698.9,1.5e-42
106,Campbell_et_al,4ae76ca2e2d3cafa339b57470a83a33a91412a0d41db1d2518ec4f94,444,Ribosomal_S20p,PF01649.13,1.7e-24
107,Campbell_et_al,c878e87e00915ab7d8aebc89758a1efcf7eee15b6e1b0593343eaf59,2625,SmpB,PF01668.13,1.8e-33
108,Campbell_et_al,abd4dfe7f18d22dfd23ba061bda91a60933d9a0db46c917514037ad2,4733,Oligomerisation,PF02410.10,1.1e-33
109,Campbell_et_al,b5a0fce12c9e13f54efe645f05a7107bb6266c43aea4662a945d859d,2314,Seryl_tRNA_N,PF02403.17,1.0e-28
110,Campbell_et_al,97c116570d74f9b177c8aa6ea28fc39408d503bb998cafad3352d580,6232,SecE,PF00584.15,5.2e-23
111,Campbell_et_al,6cfbfdc91264506a945670c49f09a5b47fccb0f5a0b6d63b6b00892e,3872,RuvA_N,PF01330.16,2.9e-21
112,Campbell_et_al,6d925812e77eb7fa44b834cebdc82485c7b95c14976feddef8c30639,4322,Ribosomal_S15,PF00312.17,2.3e-27
113,Campbell_et_al,6f68e0114869678b25d888165ac624d215c28eb9a8e780385aaae9a6,6225,RNA_pol_Rpb2_1,PF04563.10,2.6e-25
114,Campbell_et_al,3e8ae750e03fde8f4e085f6ebd01d27f4f31d71bb06aff58b557d2ea,6211,Ribosomal_L4,PF00573.17,5.8e-64
115,Campbell_et_al,9ae086a39d190ed3b9ffb2f0e575cea092c3f9dc8d4db5e87146c3cb,5075,FAD_syn,PF06574.7,7.3e-45
116,Campbell_et_al,85a51fc355b7ffe57c41ad6f52816b2d400517a6e3c65dd30f2226b3,4676,RimM,PF01782.13,1.1e-24
117,Campbell_et_al,41669bbb502aa1172400cfb2688d73dba93b0833507337a560525611,6224,RNA_pol_Rpb1_3,PF04983.13,5.0e-27
118,Campbell_et_al,43375aa2c63d58289eb8137efbb6745af4b5a305acb5e520636277e7,4599,THF_DHG_CYH_C,PF02882.14,6.4e-67
119,Campbell_et_al,c377ff7efb78fc8e0fd1a09e6499f4a238689a913ed8006e2bbdff59,4500,CoaE,PF01121.15,2.4e-42
120,Campbell_et_al,a6e9d568af8d14a4d2936344e200cff0c44dece11b7c90370c3953f2,2322,tRNA-synt_1d,PF00750.14,1.2e-61
121,Campbell_et_al,d552db8ef17bc8a1d10c810d7332aed652906e6e3f3e44e518fb0000,6187,Ribosomal_L17,PF01196.14,8.9e-40
122,Campbell_et_al,ce882519744b9bdd2031752063717621021bcf8b9dcd7eb13db75c87,6209,Ribosomal_L2_C,PF03947.13,3.3e-59
123,Campbell_et_al,3a926b4e377f6844f953013442fcfae5250561596781942824ebe7d6,5127,Pept_tRNA_hydro,PF01195.14,8.4e-61
124,Campbell_et_al,dc39daaabd36caaff3677622fdc928182cc1e44646731f107e7e88ed,5075,Flavokinase,PF01687.12,1.2e-39
125,Campbell_et_al,9d7738b37cacdf96a252cf8b6be4d0f220e1aafb47d00b1f1e3e3aa6,2322,Arg_tRNA_synt_N,PF03485.11,5.7e-25
126,Campbell_et_al,6b676e9c0b820a7e33684ec9b7d69130d6013c227bbd055a2b5c8d45,2362,CTP_synth_N,PF06418.9,1.5e-125
127,Campbell_et_al,40d30793bb0533423a36b4bfe6c66a50719b5ef8d732f1a1ab07fe43,5538,Ribonuclease_P,PF00825.13,1.8e-24
128,Campbell_et_al,163eddc165cf679b69643afeae15ed2c43b3cabb1ddc694c83afecbe,6225,RNA_pol_Rpb2_45,PF10385.4,2.0e-30
129,Campbell_et_al,b6197f509ee06dd04fb136ab10a2f4e1ecd76d9903c9d3d3b94483fc,5144,UvrB,PF12344.3,1.5e-24
130,Campbell_et_al,64322b8fee1b39801ce9d598c6df5d628c7b127a391daaf9459087c5,2363,SecG,PF03840.9,1.3e-21
131,Campbell_et_al,71f1b6921887b14119eb6dc780fc1b32da518b035fde15b74cdf28f7,4401,tRNA-synt_2d,PF01409.15,5.0e-106
132,Campbell_et_al,14d86558f88af50eb43e90e9bd18f7d5f2ed24d904c3fbb6f0ce32be,1436,Ribosomal_S4,PF00163.14,1.1e-15
133,Campbell_et_al,06c1af562a1840b43691c4d0e728e9013c1fb199a8f4d8cdf19a3c4c,4319,IF-2,PF11987.3,1.5e-40
134,Campbell_et_al,8c3cb9ead5c21c21d8be2af4bffc9ef8ab6ec557d7d23d97672640f6,6227,Ribosomal_L10,PF00466.15,3.1e-25
135,Campbell_et_al,119c2fc14e3443ff0ef32cd3d9c5dee82914515756859405cd8a022b,6224,RNA_pol_Rpb1_2,PF00623.15,6.6e-54
136,Campbell_et_al,b990e3ea7075dac91e12af0c486c11242060d11b79b64b7675ba3987,2401,EF_TS,PF00889.14,6.7e-74
137,Campbell_et_al,27aa0aa2107126ba7c9957c01de7400f051b447ec838130f8e0dbc20,6225,RNA_pol_Rpb2_7,PF04560.15,1.7e-32
138,Campbell_et_al,edc5ad7aa026e2fb7f7ea82f50eda005b631369ae2baef529e200552,4404,B5,PF03484.10,7.9e-19
139,Ribosomal_RNAs,65bf5feade4d696783b19689e694e942231595b08158696a22f12afd,6853,Bacterial_23S_rRNA,-,0
140,Ribosomal_RNAs,7fbf386a458f02bde4d2b221c6d8bd2e650896bbec92608a81c8f20d,6854,Bacterial_16S_rRNA,RF00177,0
141,Rinke_et_al,c03ad35014a2ee6ba7d054d3794a89474fe6b7106aaf5be9227f7ba7,196,UPF0004,PF00919.17,4.0e-31
142,Rinke_et_al,8263a0c7a57d26022040b292b424469fe5f57ce3d829567d919c3d1a,2385,tRNA-synt_1c,PF00749.18,3.4e-104
143,Rinke_et_al,a88c1544dc436f5394b3abf5d7be382fd95dba198dad0a3b147a22d4,5176,EFG_IV,PF03764.15,5.8e-41
144,Rinke_et_al,75bb1997afbaa5ff098bd8dde38789159c72a9b4c78d70813329a0bc,6623,DHO_dh,PF01180.18,1.8e-90
145,Rinke_et_al,8489641ed28e742227d7ff87f75199bc4222bd629f64fa3acb323201,1218,AdoHcyase,PF05221.14,1.2e-146
146,Rinke_et_al,c28cb3e9e331ebc7848c07db48821714d1f56bd2d5075d26dcae15b4,1778,UPF0004,PF00919.17,4.5e-23
147,Rinke_et_al,7ad9da9f636c5593c941ffb7ecd00a0031f33a75f518b5276f2e1999,4678,SRP_SPB,PF02978.16,1.9e-31
148,Rinke_et_al,208cadc13c0daccca52ab2a1d4f5d66cce32705867cc959cec9f312a,6206,Ribosomal_S3_C,PF00189.17,1.5e-41
149,Rinke_et_al,c956f2358ae2699c9ff7d11805b69f71238c0ffd91a2df0eb471da5e,2076,Rib_5-P_isom_A,PF06026.11,4.6e-62
150,Rinke_et_al,1983353c33876a6581e8bbda74229c934b98ba91fb75729533ca0b9a,5611,GMP_synt_C,PF00958.19,6.0e-46
151,Rinke_et_al,11206cf9c0b751d396e29ddb69f20823ccd9fa3bb6a334999632ba8c,6224,RNA_pol_Rpb1_4,PF05000.14,9.6e-22
152,Rinke_et_al,d8f9d9edf363257dac20a4743e3c41665525254d755b1cfeb083b35e,2479,GCD14,PF08704.7,1.3e-06
153,Rinke_et_al,74c64015565204b086a3b086e987d8c1430cfa7b57daf7c278da80a6,507,DNA_binding_1,PF01035.17,8.7e-34
154,Rinke_et_al,896dff05ab717fdd8bd798bf786880808fe65d7f2d1b0df00e10f142,6225,RNA_pol_Rpb2_6,PF00562.25,1.4e-169
155,Rinke_et_al,fb8558da84facf9e1a0eb5dd98006734e66af6dec7f211f4f7755df3,1184,SNO,PF01174.16,1.4e-09
156,Rinke_et_al,fe9209aabd0476a5ba33bd2878c2146276a1068d374b6de041fadd9f,6080,NDK,PF00334.16,2.9e-52
157,Rinke_et_al,6f68e0114869678b25d888165ac624d215c28eb9a8e780385aaae9a6,6225,RNA_pol_Rpb2_1,PF04563.12,1.5e-35
158,Rinke_et_al,9678eca809573db852a3b6061637c92430b27db31892b31690905fe1,6571,ATP-synt_C,PF00137.18,4.2e-13
159,Rinke_et_al,aed33c567101db5b4a1706bf94d8f4f9212e2f624971bea4db3d33e7,6202,Ribosomal_L14,PF00238.16,2.3e-58
160,Rinke_et_al,612199cfab786ad88b1e1bab5afac576dda6b350ade5db5eec086a0b,2621,RNA_pol_Rpb6,PF01192.19,2.1e-14
161,Rinke_et_al,5fe27d116ccfe5c08d1fc8488dc6db70a0ca90a386c4bc723faa46a6,5208,Adenylsucc_synt,PF00709.18,4.0e-169
162,Rinke_et_al,9a766f2c1a580fe0c9441b34af9e1669d24fc42a71b7e104d8e835ff,4705,LigT_PEase,PF02834.13,1.2e-34
163,Rinke_et_al,5d1f142a8b8a9bf8ac87fbe76357943ef458ba42b58c704d534f2848,4340,DFP,PF04127.12,1.3e-74
164,Rinke_et_al,e112e985af373e04fef3f42948c9002c0cf31f14c501184a44c02cca,6230,Ribosomal_L11,PF00298.16,9.8e-26
165,Rinke_et_al,e6424b0615c9b886d14035663bdcb83865e6f6b944ac0d1af64ebc6c,6754,Fibrillarin,PF01269.14,2.2e-06
166,Rinke_et_al,05788a7d6d30558fbebde4fca87e72e6a6e658848aa429af3860a908,6163,LigT_PEase,PF02834.13,1.5e-15
167,Rinke_et_al,9aad65ab9bb58c55453fce7fa5e0303fd968eab9102bd68967cdfd89,6230,Ribosomal_L11_N,PF03946.11,1.4e-31
168,Rinke_et_al,9d81b91e4f11717f4c5128e76d43ca9991e479955c0b5e6b37035bdb,3891,PGK,PF00162.16,2.1e-146
169,Rinke_et_al,09600fa4caa56ce9d50e55b5bf8a0301a7cefd82a92f40e64b61d6cb,6190,Ribosomal_S13,PF00416.19,6.7e-34
170,Rinke_et_al,64e1992e630d41e35c1e416340649fcd77a5ec106ef5a35ff0f28a66,4321,TruB_N,PF01509.15,6.2e-53
171,Rinke_et_al,324cd12ee97df3f90aac37d12490bd62206839da0b24554846359f81,3341,DALR_1,PF05746.12,8.4e-11
172,Rinke_et_al,80fcae7974873df766e0699d26b0b7e9cf40ac5a35a277b064789dc5,6195,Ribosomal_S5,PF00333.17,3.2e-30
173,Rinke_et_al,cd804949d9488ed5bec79a3b9fd0b4d6d89c4662029f94e30c91dde8,6649,DNA_binding_1,PF01035.17,7.6e-24
174,Rinke_et_al,f8c010b9c3813d941a1c4753eff538d9ad4f611a0a63569fc4113344,4439,Ham1p_like,PF01725.13,2.8e-46
175,Rinke_et_al,8dc264e042c5a4af79bee988e3dfa70adf98cc7057d93fa4b787cb5a,4832,DNA_binding_1,PF01035.17,7.5e-28
176,Rinke_et_al,6b9797cda56f4111ff654ccda47b364139d14adc7b49980c5eb6c0ff,6198,Ribosomal_S8,PF00410.16,8.8e-49
177,Rinke_et_al,6636427d69653cda5d39c8db28e21f81747ed97666d4c2aa6199c204,6194,Ribosomal_L30,PF00327.17,7.9e-18
178,Rinke_et_al,0835276dec38a61d3476c90e9dd598bb53d34d45dcfa82246730d177,6217,Ribosom_S12_S23,PF00164.22,4.8e-44
179,Rinke_et_al,ca96a73bc778b4475df40b315fe877c13131908ecc09b8788f09088b,6225,RNA_pol_Rpb2_2,PF04561.11,4.7e-32
180,Rinke_et_al,a6e9d568af8d14a4d2936344e200cff0c44dece11b7c90370c3953f2,2322,tRNA-synt_1d,PF00750.16,7.0e-23
181,Rinke_et_al,119c2fc14e3443ff0ef32cd3d9c5dee82914515756859405cd8a022b,6224,RNA_pol_Rpb1_2,PF00623.17,1.2e-39
182,Rinke_et_al,181057cdef3b2e7899c64e7bb7d7ada3ccf79c582b3a37da41c5eadd,6205,Ribosomal_L16,PF00252.15,4.9e-52
183,Rinke_et_al,8740f356370acf16183eaa1eccf675ae4cd5ce5000292b95f2998734,6204,Ribosomal_L29,PF00831.20,7.3e-25
184,Rinke_et_al,4687be32c9a57b82bf334bf3034d5d5e19bbdc06bb31c0db7d4d515b,77,DNA_binding_1,PF01035.17,3.3e-28
185,Rinke_et_al,1ced961618d1d6e507bf05c873d613a383e763bf4933d2c5187b200e,2370,MoaC,PF01967.18,2.8e-56
