entry_id,source,gene_unique_identifier,gene_callers_id,gene_name,gene_hmm_id,e_value
46,Campbell_et_al,5be1f129f9bc956800651d05eb8ca22a143d46e10c3ef6a2162f2f7a,2224,TIM,PF00121.13,2.3e-96
47,Campbell_et_al,63595300d313fe1c8d3f080610c63285c0bf1bbadcad7613b50c35e4,1878,tRNA-synt_1d,PF00750.14,5.7e-83
48,Campbell_et_al,852a41fa6b6fb3daae8d52318f01fe2f2bc0d100ae9d6218e916b3ed,308,THF_DHG_CYH,PF00763.18,5.9e-46
49,Campbell_et_al,7413a38fdae30444a0ede5c3a9e81f15e14dc25e3f99fc2d2c53af3d,4005,RNA_pol_Rpb1_4,PF05000.12,8.4e-17
50,Campbell_et_al,27ec5102d830ce0582dfcadcd380318ed4cf44d0249aa4746d0942df,4004,RNA_pol_Rpb2_3,PF04565.11,3.9e-31
51,Campbell_et_al,5e3a1aba9f843488197e1f056d04bec625e83e42defa47a3eb50f85a,660,RuvB_C,PF05491.8,1.3e-35
52,Campbell_et_al,d31b41161bd87abec2d2d4c7f3a91c5442aec95223847225ec3918d9,1668,Ribosomal_L32p,PF01783.18,1.6e-26
53,Campbell_et_al,75ccb916692b9be22b3a5ebe9ccb24b16a5574fdda83a8ab67f63811,3313,NusA_N,PF08529.6,4.9e-49
54,Campbell_et_al,8aafb6baec931405307c22a4f70628729ad197b4ac4fda64906c48d7,4016,Ribosomal_L2,PF00181.18,3.5e-37
55,Campbell_et_al,ba7de1a7258dbf330c06f043674a8f91b3a38a205cef5dac72babf38,4021,Ribosomal_L29,PF00831.18,3.5e-29
56,Campbell_et_al,9bfbf4987014023596d45f88290f0d736cc3bc5458d52d6ff27103fb,945,S-AdoMet_synt_M,PF02772.11,3.6e-58
57,Campbell_et_al,115e43e97136b3e4014b47881c199eb1ad2060dfb1f50fd7708fdcfc,2541,GidB,PF02527.10,3.0e-65
58,Campbell_et_al,c009d1e6abe0f9ba759f2d2e6a33cd8868ec26df1967d990c73b03db,4005,RNA_pol_Rpb1_2,PF00623.15,3.3e-55
59,Campbell_et_al,0ed7f058e39e67a1fa449e249311924987d9161db976f0e913fe0684,3310,IF-2,PF11987.3,1.0e-42
60,Campbell_et_al,2f73fe916782fca8297b196fec060205bbbf26283344d36efd210414,3241,IPPT,PF01715.12,2.5e-107
61,Campbell_et_al,91af1e7741b61195abff993a58b205d61052537cd5a5b860eb6104dd,696,Val_tRNA-synt_C,PF10458.4,4.3e-25
62,Campbell_et_al,d038c44b49c6c969f17dca8255fea23c96ef6cc0df4208cc617eff25,1759,Ribosomal_S16,PF00886.14,1.0e-28
63,Campbell_et_al,c2378b9c50a93eda2f7063cd1db638d95a8264a2caa60dca03f3af7b,939,Methyltransf_5,PF01795.14,1.6e-10
64,Campbell_et_al,734549804ab8390d1491f58253faec7e8193e3736775a60c5f63d843,4000,Ribosomal_L1,PF00687.16,9.5e-55
65,Campbell_et_al,614c2accd201b28b320be8e4f929e16c5229aaafb0c84d59d4434c88,2256,SmpB,PF01668.13,1.8e-34
66,Campbell_et_al,1a24c3d4838d4bf0dfd7ba8986c4406a8a9f489f77768000fbfd6a70,3324,Ribosomal_S2,PF00318.15,4.9e-93
67,Campbell_et_al,c43654adc39552a06973bcf50479f39aed4126c0e77c93693ff7489c,752,FDX-ACB,PF03147.9,1.2e-31
68,Campbell_et_al,585f4c170839d1658aa7b603c92771525ff39db93aff6ae719a589fa,2550,YchF-GTPase_C,PF06071.8,2.6e-43
69,Campbell_et_al,19d585cfefa7681443dd02e58f302bc61720030368d47a8453298db2,4028,Ribosomal_L6,PF00347.18,1.6e-48
70,Campbell_et_al,f0896acb55193e20bb1e7271f873c459ae3d2f6749bb8794ca4610d8,2534,DNA_pol3_beta_2,PF02767.11,3.7e-47
71,Campbell_et_al,34e79e16e020e0e264bc4607ff752155982624ac4c72e3ac0ef012dc,4001,Ribosomal_L10,PF00466.15,4.5e-33
72,Campbell_et_al,f761e8460d585efd32dcdf8a3d425c98022a71dd1f51c308c11ab77e,3321,RRF,PF01765.14,9.1e-73
73,Campbell_et_al,3bc484eacc069975e3f82551b9fa5e6d3ab1366560e2dbf9abb31190,4304,RecR,PF02132.10,2.2e-19
74,Campbell_et_al,37114f6badc26d5b23db464f05b8862d66965a57c3f40b63ddf668ab,3306,Flavokinase,PF01687.12,3.6e-46
75,Campbell_et_al,045cb0d55b6bdad44ba845e335d53e7aec0baaeaf81844565a4053a2,711,Trigger_C,PF05698.9,5.3e-49
76,Campbell_et_al,30a64be705ddd141753227bbbed6565a1e07476a84ba155bd6be87fb,3304,PNPase,PF03726.9,1.7e-22
77,Campbell_et_al,8cfb70b53f2200c6d5b6d37daf034d1a06fb8f091fd8a4585c9f3dca,2553,Ribosomal_S18,PF01084.15,2.9e-31
78,Campbell_et_al,dfebe0001118ccae38a4b86700bbec59999b469c630eb8c87ff62598,1660,Cons_hypoth95,PF03602.10,1.6e-60
79,Campbell_et_al,2ac685e5c6882ea687c1df7328a063abf2d08c46ed7b11a4f3b9a314,2534,DNA_pol3_beta_3,PF02768.10,9.5e-43
80,Campbell_et_al,35a033dd51e8d6ceae210747851f7c73783c2f47985373d6e11a560e,2889,GMP_synt_C,PF00958.17,1.4e-42
81,Campbell_et_al,756ce3a2df16e583e9f2793de7c202f5f544c53fb144cb2d9ec5ebe8,4023,Ribosomal_L14,PF00238.14,3.6e-53
82,Campbell_et_al,5d813feb31d5ecca13d3ff1924e0208fd8ee28851337a2ba297b8f93,2226,Enolase_N,PF03952.11,5.7e-65
83,Campbell_et_al,9eb1ae5f9e1769a2e4238744e2f8e254ae3bec12f609c2ce7348abe0,4020,Ribosomal_L16,PF00252.13,8.8e-57
84,Campbell_et_al,1a3292961835d56c247383ec49b041f0d8420c36b3581d121ea1d5b1,4025,Ribosomal_L5,PF00281.14,8.4e-28
85,Campbell_et_al,e561b294e2d076362198fcc6b2e51af8960500b5916d1f9e0aa29cbf,400,Toprim_N,PF08275.6,1.8e-48
86,Campbell_et_al,88dda7a7f7b8fc403e23e61b795f8ea2a9c69c36220ad277e2480bd3,4018,Ribosomal_L22,PF00237.14,3.6e-43
87,Campbell_et_al,828a8f170458cb77aa528d41003b7997bd239ab9b7ad014a92400862,2551,Ribosomal_S6,PF01250.12,2.6e-36
88,Campbell_et_al,fc535774297cb3d6fc795049d6e9fed7fa4d33b4f2519997d46a1cb0,411,UPF0054,PF02130.12,8.3e-48
89,Campbell_et_al,7c567f9e91b79a44a310214c73a6120a337b4cd8199c38dcd8db5ca1,1764,Ribosomal_L19,PF01245.15,3.1e-52
90,Campbell_et_al,a1ebe997b89e7241d724df6150943c262324c98bcc5f469a7dc68c2a,4005,RNA_pol_Rpb1_5,PF04998.12,5.2e-78
91,Campbell_et_al,6199e1799f90c187223d0878aa439bdce69e8ab9761c7de3b7f06785,4014,Ribosomal_L4,PF00573.17,9.4e-76
92,Campbell_et_al,292a0a9413dd373a45e86c092dc809f92b93ad424db2a3e64a2ad121,1705,Peptidase_A8,PF01252.13,2.6e-47
93,Campbell_et_al,384ca2137a222eca4d41fb44828ee1ace5b933d5e26a6002c54c27bc,4039,Ribosomal_S11,PF00411.14,6.1e-52
94,Campbell_et_al,e28103539a4e0f8c9e0f605b6c4f49714074f749aa1411333ea8566b,4012,Ribosomal_S10,PF00338.17,2.6e-42
95,Campbell_et_al,7fbef941b71b04982ff99ac96a55c05ff84d6715f8306c12b4e6d9bf,428,GrpE,PF01025.14,4.7e-56
96,Campbell_et_al,908f946b2f74a3cc2e64ada31021aa430eac2150ba0ee05258d2af95,1674,Methyltransf_5,PF01795.14,7.3e-138
97,Campbell_et_al,237b5cfee570c2b6d62740e26c00ebe6d7a0d61d21f7a2a8e0f8afb3,2594,Ribosomal_L9_C,PF03948.9,6.7e-33
98,Campbell_et_al,87fc357cff95617615ef380be16081de6b8fc6ed29059c208d42d021,2223,PGK,PF00162.14,2.1e-166
99,Campbell_et_al,f7e99a37aaf157848ba9830b6fe75c5fd1024825816c77c250b94021,776,Ribosomal_L35p,PF01632.14,2.2e-27
100,Campbell_et_al,8e20b710effd2f81924aaa81ecb7f845042805ad3eacf82529e42265,4017,Ribosomal_S19,PF00203.16,8.1e-41
101,Campbell_et_al,22bb8b3502cfbf7134c05312a466658623a5ffcde4949737e7ae0351,777,IF3_N,PF05198.11,3.8e-35
102,Campbell_et_al,152b8a71e3f81923cd70c09c8b82481ff4887ea6855e1eb3978b6764,2253,SecG,PF03840.9,1.0e-28
103,Campbell_et_al,3debae67ca3df153b94d9c44bdfa30196cefd098fa770ed15478bd40,4036,eIF-1a,PF01176.14,7.2e-31
104,Campbell_et_al,1ab68172dc149a57c798c227fe8fbcc18982e22b62aa73634ffa4122,4295,Seryl_tRNA_N,PF02403.17,3.6e-34
105,Campbell_et_al,9c334b8a7f0e03fe799facc3ccf4ff253026f060c6bd6361d86bf3f6,4038,Ribosomal_S13,PF00416.17,4.8e-42
106,Campbell_et_al,2ee9baa0d2ba4f423674f5d02ec73c27bf54e3492b3fc835110cca08,3310,IF2_N,PF04760.10,5.9e-31
107,Campbell_et_al,59f3b255c727adbe6f69eb603a69fa8880e78039d498054b875b47f9,3997,SecE,PF00584.15,3.0e-23
108,Campbell_et_al,193dd667842f5a1aa0c013e58a6f4699ae86fdd1664279cd5f92e68a,4142,Pept_tRNA_hydro,PF01195.14,2.4e-72
109,Campbell_et_al,1322779d0422ae8227f84faffad68f23685d784b24a4548f1c81a899,3306,FAD_syn,PF06574.7,2.4e-51
110,Campbell_et_al,c4497db2b38571890184d87a176afe917917a10e439380bbb07983f2,4025,Ribosomal_L5_C,PF00673.16,7.1e-45
111,Campbell_et_al,624fb57421fa000c5cab6dd3ea0b5e0424d6491f5a252a411008d4f2,435,Ribosomal_S20p,PF01649.13,8.9e-33
112,Campbell_et_al,a97d23a798747280b85567e111c24329aa0f45b9b5662248e6084edd,3323,UBA,PF00627.26,7.2e-14
113,Campbell_et_al,02784e00716ba5f6a60ce6b242901e579c9ac00a1fca4851b0fd1057,1763,tRNA_m1G_MT,PF01746.16,1.7e-67
114,Campbell_et_al,f47d28d241c8b96e14c018058a6314f9aa4fe4a961645ac881041193,4004,RNA_pol_Rpb2_7,PF04560.15,5.1e-33
115,Campbell_et_al,663a8b660a0fcec38488b8569979154bb3be7a60d1bbe4ba180abe72,2098,UvrB,PF12344.3,5.4e-24
116,Campbell_et_al,18431771913d48d015f5aaf9dcb964acab6cce08a7f828db6d142c75,710,zf-C4_ClpX,PF06689.8,1.5e-23
117,Campbell_et_al,e79dd74f53c58942245209f60f3521cbfb3dea05be8a81d56b5ece05,2594,Ribosomal_L9_N,PF01281.14,1.4e-23
118,Campbell_et_al,fec2e5b0b707820266e889ac0c3071c528036686e493b85d1eeecff4,4029,Ribosomal_L18p,PF00861.17,1.1e-44
119,Campbell_et_al,6e3538d49300db19d6bb758cbf0085f408c8ef4871821f4fe1aff3ab,623,UPF0081,PF03652.10,3.1e-46
120,Campbell_et_al,f0a97452a051455171e1f4a5949c9869ab372994fe8b2ca5f79ca7e7,4040,RNA_pol_A_bac,PF01000.21,2.1e-26
121,Campbell_et_al,2c24c7917c3da0233debab21b5c4a52ae88702858acdad114d482090,3308,RBFA,PF02033.13,1.6e-40
122,Campbell_et_al,63bc7321251dae5bd3ceea119651f341671d35277570e61566ba62d3,4013,Ribosomal_L3,PF00297.17,9.6e-56
123,Campbell_et_al,a9c18f60062fecf2cba32d68507043eb557bdb645615cbc4d4a64a36,945,S-AdoMet_synt_C,PF02773.11,3.1e-77
124,Campbell_et_al,4f4d6d2ce2cb47bcc037c854ff28aac52b057c48e85065d86655b9b5,661,RuvA_N,PF01330.16,1.9e-20
125,Campbell_et_al,7701234cc009a0a66d41ec25448518aed731ff4f2f8eb238e4d34498,775,Ribosomal_L20,PF00453.13,1.1e-51
126,Campbell_et_al,39d38e7843bb853a59a50cfbb32bcbd2b2ae474e06743bcf631541a9,438,Competence,PF03772.11,8.6e-68
127,Campbell_et_al,ca5a79cf4f4234419d6aa10062955b3de37102b66483687e6ec867bf,4015,Ribosomal_L23,PF00276.15,7.4e-33
128,Campbell_et_al,738d904e7f1fe1555859612f57c242426ea564aa95e84678166e03a5,4002,Ribosomal_L12,PF00542.14,6.0e-33
129,Campbell_et_al,1bab813f3fcd5ff407d015f23bed823e6e86b46965cf3b7ac59ff147,4007,Ribosom_S12_S23,PF00164.20,1.1e-52
130,Campbell_et_al,b86e54384b056d701909ba56f956165b6d2965388ae6ac1658ae2389,1753,dsrm,PF00035.20,6.2e-19
131,Campbell_et_al,5c3c8411e505ddf01b63891869165c1ab390dbd0a37d03b8cfef1696,4019,Ribosomal_S3_C,PF00189.15,6.3e-33
132,Campbell_et_al,b349ebc544301a5afaead634f4b4df9cf3fe8ad957cd3d1b7697eb85,3323,EF_TS,PF00889.14,8.3e-83
133,Campbell_et_al,e6fbb4ef4b3b6e158a7bb1e1b8ab4916efcfbd724f566e5a9265c751,737,UvrC_HhH_N,PF08459.6,3.7e-61
134,Campbell_et_al,ac76c2bc82b57057dff5c7af5e7518bde3e765577933dfa8b429029d,4040,RNA_pol_A_CTD,PF03118.10,7.5e-32
135,Campbell_et_al,7c60cb58b716d7a4e57af3e9a2f573b2be27e54770a8191def91b197,4004,RNA_pol_Rpb2_1,PF04563.10,2.2e-41
136,Campbell_et_al,e0584ad0516388fe39406d3441f8e5994b43f7ca8d7653c260520195,4030,Ribosomal_S5_C,PF03719.10,2.0e-33
137,Campbell_et_al,027acc613cfc672f4962bb3ab9ceddb78347c0ed344ca2f73322e30e,3307,TruB_N,PF01509.13,5.9e-61
138,Campbell_et_al,b972ed74f5c0b84834f746da28584b84b149edd36920ccf14dedf3f5,857,Ribosomal_S4,PF00163.14,1.7e-28
139,Campbell_et_al,6bb45c758da020e92f49323f7212bd5f345a17da3a660f06d7f8bee7,681,Ribosomal_L27,PF01016.14,1.1e-37
140,Campbell_et_al,c6516cd92e15f0b2bc10997cc5a4c1a0742bc461472cc8de719acab4,163,Cytidylate_kin,PF02224.13,2.9e-65
141,Campbell_et_al,464112bdfb398596e48dddc3b82eaf7e50c7249ff620161d3d45def6,821,Flavokinase,PF01687.12,7.2e-39
142,Campbell_et_al,9cc60ac6c10112d124584bbf2ebdb70f80412fe2f0a8586c0bc6d4aa,1758,SRP_SPB,PF02978.14,1.3e-38
143,Rinke_et_al,c4497db2b38571890184d87a176afe917917a10e439380bbb07983f2,4025,Ribosomal_L5_C,PF00673.18,5.9e-45
144,Rinke_et_al,89abf9165dabd4dd5a21693a56fc9ca51d2ceb19080f5f7be08e11eb,887,LigT_PEase,PF02834.13,1.1e-30
145,Rinke_et_al,72a4fe26375a5d8fba6315322bbe839f08e0eb78f05e92f713936805,4260,DNA_binding_1,PF01035.17,5.0e-32
146,Rinke_et_al,5be1f129f9bc956800651d05eb8ca22a143d46e10c3ef6a2162f2f7a,2224,TIM,PF00121.15,4.5e-97
147,Rinke_et_al,e337b7501089f63fc01dfa15e2e742001263cc79950d9f5aa9246467,4026,Ribosomal_S14,PF00253.18,1.1e-27
148,Rinke_et_al,34e79e16e020e0e264bc4607ff752155982624ac4c72e3ac0ef012dc,4001,Ribosomal_L10,PF00466.17,1.2e-32
149,Rinke_et_al,280ae7fed7a95cadd924fa22a61f1bf198e15a8dd3a0515f58917128,4009,EFG_C,PF00679.21,2.6e-35
150,Rinke_et_al,f4196b4aab598940e901006f8b4019f08c4be2604089603b45dc2708,641,GAD,PF02938.11,1.9e-35
151,Rinke_et_al,ba7de1a7258dbf330c06f043674a8f91b3a38a205cef5dac72babf38,4021,Ribosomal_L29,PF00831.20,1.2e-28
152,Rinke_et_al,508a92192c6bae0aa3f10c802175f1e5f2f91fb5d4debdd4715d0f77,3990,tRNA-synt_1c,PF00749.18,2.6e-133
153,Rinke_et_al,07417f8a6489c35878db03b6b88f20dd2d99e604df0ad260d15356fd,1319,LigT_PEase,PF02834.13,2.8e-14
154,Rinke_et_al,7413a38fdae30444a0ede5c3a9e81f15e14dc25e3f99fc2d2c53af3d,4005,RNA_pol_Rpb1_4,PF05000.14,9.8e-17
155,Rinke_et_al,9cc60ac6c10112d124584bbf2ebdb70f80412fe2f0a8586c0bc6d4aa,1758,SRP_SPB,PF02978.16,2.8e-36
156,Rinke_et_al,3142147d1d1acd1de0457859f37356ea6ed8d114d3435b047696d765,2127,DHO_dh,PF01180.18,1.2e-07
157,Rinke_et_al,27ec5102d830ce0582dfcadcd380318ed4cf44d0249aa4746d0942df,4004,RNA_pol_Rpb2_3,PF04565.13,1.1e-32
158,Rinke_et_al,ee0caa7264bf4bbf82ec6f8b0bde2990cad055d81b1136c1302c7f6a,1925,ATP-synt_C,PF00137.18,1.1e-16
159,Rinke_et_al,f47d28d241c8b96e14c018058a6314f9aa4fe4a961645ac881041193,4004,RNA_pol_Rpb2_7,PF04560.17,2.0e-29
160,Rinke_et_al,932633c88ff049347626125681c5edcb9eac1a2ca98aa705bc0c6659,1896,CTP_synth_N,PF06418.11,2.4e-133
161,Rinke_et_al,ca5a79cf4f4234419d6aa10062955b3de37102b66483687e6ec867bf,4015,Ribosomal_L23,PF00276.17,4.4e-34
162,Rinke_et_al,6a87b3faac039cb7b28b72135538a77fcd34ed6b08b2a1f658967eb5,751,RNase_HII,PF01351.15,3.9e-63
163,Rinke_et_al,63595300d313fe1c8d3f080610c63285c0bf1bbadcad7613b50c35e4,1878,tRNA-synt_1d,PF00750.16,1.2e-29
164,Rinke_et_al,6f83ba59fffd25b80892d08944d6214abc4b5d3cbadcb7b48583fc06,4294,SNO,PF01174.16,1.3e-87
165,Rinke_et_al,0ed7f058e39e67a1fa449e249311924987d9161db976f0e913fe0684,3310,IF-2,PF11987.5,1.8e-40
166,Rinke_et_al,c1766bb3fc4ae5ced6b085aa851628a5a55eb46c91a447292668090c,297,DHO_dh,PF01180.18,4.2e-07
167,Rinke_et_al,d194ac71e3f6b82120fc6800717dff6670c85011de2222012c5b6cfb,1714,DHO_dh,PF01180.18,1.2e-101
168,Rinke_et_al,e5b3c871834896d92db1b98055f57a86e343e2bc1dd238b88590c47c,1504,DNA_binding_1,PF01035.17,1.3e-31
169,Rinke_et_al,043ae7227a25a55d1ddb75fa9014ed53bda526ddd410c88e43858e95,4005,RNA_pol_Rpb1_3,PF04983.15,5.1e-39
170,Rinke_et_al,7c60cb58b716d7a4e57af3e9a2f573b2be27e54770a8191def91b197,4004,RNA_pol_Rpb2_1,PF04563.12,5.5e-33
171,Rinke_et_al,be8e1c9205699917a32c2fdc2ee9967aab5713c52cf41fea41dd2d54,423,UPF0004,PF00919.17,2.1e-28
172,Rinke_et_al,b84fd42c207421ad0a76e45247f71dc1d5a61c5f70fd938da066930d,967,Enolase_C,PF00113.19,4.2e-07
173,Rinke_et_al,5532d6e5a51f39ccb87a819d915279cfe237d8b129cacecb72f6da05,3305,Ribosomal_S15,PF00312.19,1.4e-40
174,Rinke_et_al,93810f0fa6ec09aa8f89b375abc0d90477cb103d135c963a007db6d8,4033,SecY,PF00344.17,3.9e-114
175,Rinke_et_al,ffdc71342219eaeb241a638265e64a40e7388ab8e8f6757e7d396bf8,2915,PcrB,PF01884.14,1.1e-106
176,Rinke_et_al,38d11b73489e3659a94756b6b5757fb3368057293af0078f40810f84,4016,Ribosomal_L2_C,PF03947.15,1.3e-59
177,Rinke_et_al,e0584ad0516388fe39406d3441f8e5994b43f7ca8d7653c260520195,4030,Ribosomal_S5_C,PF03719.12,2.6e-32
178,Rinke_et_al,756ce3a2df16e583e9f2793de7c202f5f544c53fb144cb2d9ec5ebe8,4023,Ribosomal_L14,PF00238.16,5.5e-56
179,Rinke_et_al,c422669635de244b8b5e501ae2092997992404f12b2174c194d32243,1725,DUF814,PF05670.10,1.7e-32
180,Rinke_et_al,734549804ab8390d1491f58253faec7e8193e3736775a60c5f63d843,4000,Ribosomal_L1,PF00687.18,6.8e-58
181,Rinke_et_al,56d3c58742c479e09e4a8b8ef43d3ddf1bd8492a5dcd291b2de1cd84,2850,MoaC,PF01967.18,5.6e-55
182,Rinke_et_al,68222cf3b2be75e7cf5f6ee130f317ebc9eefbbaaf2c7d13d3bf730b,4009,EFG_IV,PF03764.15,5.0e-49
183,Rinke_et_al,506c070686e7dfcf618ab842af27c7bac43abb0eb4ad95e690d86d24,4046,Ribosomal_L13,PF00572.15,7.0e-60
184,Rinke_et_al,9eafc6fd1ed34cc15c87f9498ee9e3e1855d2a9ec4270d2870530ce1,1878,DALR_1,PF05746.12,2.2e-41
185,Rinke_et_al,8aafb6baec931405307c22a4f70628729ad197b4ac4fda64906c48d7,4016,Ribosomal_L2,PF00181.20,2.0e-35
186,Rinke_et_al,63bc7321251dae5bd3ceea119651f341671d35277570e61566ba62d3,4013,Ribosomal_L3,PF00297.19,1.3e-21
