type	number	misc	seq_id	start	finish
UN	770	.	G_contig000010	117064	117066
UN	771	.	G_contig000010	138594	138601
UN	772	.	G_contig000010	138922	138931
UN	773	.	G_contig000010	138934	138935
UN	774	.	G_contig000010	138937	138938
UN	775	.	G_contig000010	138940	138944
UN	776	.	G_contig000010	158995	158995
UN	777	.	G_contig000010	168659	168659
UN	778	.	G_contig000010	168720	168720
UN	779	.	G_contig000010	168722	168725
UN	780	.	G_contig000010	174727	174727
UN	781	.	G_contig000010	183104	183115
UN	782	.	G_contig000010	191935	191942
UN	783	.	G_contig000010	249600	249613
UN	784	.	G_contig000010	255041	255041
UN	785	.	G_contig000010	299295	299300
UN	786	.	G_contig000010	304394	304397
UN	787	.	G_contig000010	308468	308468
UN	788	.	G_contig000010	308471	308471
UN	789	.	G_contig000010	329319	329319
UN	790	.	G_contig000010	330358	330374
UN	791	.	G_contig000010	338734	338758
UN	792	.	G_contig000010	339047	339088
UN	793	.	G_contig000010	339776	339778
UN	794	.	G_contig000011	818	818
UN	795	.	G_contig000012	3948	4060
UN	796	.	G_contig000012	4149	4149
UN	797	.	G_contig000013	1	4
UN	798	.	G_contig000013	10935	11016
UN	799	.	G_contig000013	26999	26999
UN	800	.	G_contig000013	28050	28050
UN	801	.	G_contig000013	39409	39435
UN	802	.	G_contig000013	44057	44059
UN	803	.	G_contig000013	46431	46517
UN	804	.	G_contig000013	53786	53791
UN	805	.	G_contig000013	53793	53793
UN	806	.	G_contig000013	66408	66410
UN	807	.	G_contig000013	74179	74180
UN	808	.	G_contig000013	122726	122726
UN	809	.	G_contig000013	122728	122732
UN	810	.	G_contig000013	125044	125044
UN	811	.	G_contig000013	126408	126482
UN	812	.	G_contig000013	126834	126912
UN	813	.	G_contig000013	129252	129252
UN	814	.	G_contig000013	129254	129260
UN	815	.	G_contig000013	140205	140205
UN	816	.	G_contig000013	140209	140209
UN	817	.	G_contig000013	140477	140481
UN	818	.	G_contig000013	146224	146224
UN	819	.	G_contig000013	202896	202896
UN	820	.	G_contig000013	202904	202913
UN	821	.	G_contig000013	211436	211507
UN	822	.	G_contig000013	211978	211986
UN	823	.	G_contig000013	229828	229835
UN	824	.	G_contig000013	229939	229942
UN	825	.	G_contig000014	291	291
UN	826	.	G_contig000015	1	1
UN	827	.	G_contig000015	114	210
UN	828	.	G_contig000016	1	4
UN	829	.	G_contig000016	11335	11372
UN	830	.	G_contig000016	11401	11403
UN	831	.	G_contig000016	11405	11428
UN	832	.	G_contig000016	13686	13688
UN	833	.	G_contig000017	1	2
UN	834	.	G_contig000017	2195	2195
UN	835	.	G_contig000017	2197	2220
UN	836	.	G_contig000017	2288	2288
UN	837	.	G_contig000017	2290	2298
UN	838	.	G_contig000017	21167	21239
UN	839	.	G_contig000017	39643	39647
UN	840	.	G_contig000017	39956	39956
UN	841	.	G_contig000017	106050	106061
UN	842	.	G_contig000017	145486	145487
UN	843	.	G_contig000017	163563	163563
UN	844	.	G_contig000017	163566	163567
UN	845	.	G_contig000017	163569	163570
UN	846	.	G_contig000017	163572	163572
UN	847	.	G_contig000017	163575	163580
UN	848	.	G_contig000017	187876	187883
UN	849	.	G_contig000017	187885	187903
UN	850	.	G_contig000017	228143	228146
UN	851	.	G_contig000017	228148	228148
UN	852	.	G_contig000017	241150	241152
UN	853	.	G_contig000017	241155	241257
UN	854	.	G_contig000017	264199	264207
UN	855	.	G_contig000017	264546	264633
UN	856	.	G_contig000017	266283	266305
UN	857	.	G_contig000017	266389	266389
UN	858	.	G_contig000017	266395	266406
UN	859	.	G_contig000017	266494	266505
UN	860	.	G_contig000017	266597	266605
UN	861	.	G_contig000018	1	2
UN	862	.	G_contig000018	18941	18944
UN	863	.	G_contig000018	20265	20274
UN	864	.	G_contig000018	20282	20285
UN	865	.	G_contig000018	22240	22240
UN	866	.	G_contig000018	22243	22243
UN	867	.	G_contig000018	26028	26039
UN	868	.	G_contig000018	26041	26041
UN	869	.	G_contig000018	31596	31654
UN	870	.	G_contig000018	35936	35972
UN	871	.	G_contig000018	38987	39033
UN	872	.	G_contig000018	63342	63343
UN	873	.	G_contig000018	63353	63353
UN	874	.	G_contig000018	63355	63357
UN	875	.	G_contig000018	63624	63630
UN	876	.	G_contig000018	66281	66287
UN	877	.	G_contig000018	66564	66578
UN	878	.	G_contig000018	82352	82352
UN	879	.	G_contig000018	82368	82368
UN	880	.	G_contig000018	82372	82372
UN	881	.	G_contig000018	98002	98005
UN	882	.	G_contig000018	117089	117090
UN	883	.	G_contig000018	117092	117092
UN	884	.	G_contig000018	119480	119480
UN	885	.	G_contig000018	119483	119484
UN	886	.	G_contig000018	119487	119492
UN	887	.	G_contig000018	119919	119924
UN	888	.	G_contig000018	129936	129944
UN	889	.	G_contig000018	166278	166284
UN	890	.	G_contig000018	167332	167333
UN	891	.	G_contig000018	181796	181796
UN	892	.	G_contig000018	205294	205294
UN	893	.	G_contig000018	215338	215338
UN	894	.	G_contig000018	215343	215343
UN	895	.	G_contig000018	215345	215347
UN	896	.	G_contig000018	215350	215350
UN	897	.	G_contig000018	221429	221441
UN	898	.	G_contig000018	221443	221462
UN	899	.	G_contig000018	226154	226154
UN	900	.	G_contig000018	226551	226551
UN	901	.	G_contig000018	227227	227227
UN	902	.	G_contig000018	227229	227231
UN	903	.	G_contig000018	227233	227234
UN	904	.	G_contig000018	229438	229560
UN	905	.	G_contig000018	232370	232386
UN	906	.	G_contig000018	239747	239747
UN	907	.	G_contig000018	239749	239751
UN	908	.	G_contig000018	239754	239755
UN	909	.	G_contig000018	248466	248466
UN	910	.	G_contig000018	252901	252901
UN	911	.	G_contig000018	277723	277729
UN	912	.	G_contig000018	291271	291277
UN	913	.	G_contig000018	301480	301494
UN	914	.	G_contig000018	318257	318265
UN	915	.	G_contig000018	328853	328860
UN	916	.	G_contig000018	341120	341164
UN	917	.	G_contig000018	353052	353062
UN	918	.	G_contig000018	355877	355880
UN	919	.	G_contig000018	362313	362317
UN	920	.	G_contig000018	370453	370453
UN	921	.	G_contig000018	374489	374494
UN	922	.	G_contig000018	392899	392899
UN	923	.	G_contig000018	397484	397487
UN	924	.	G_contig000018	411638	411638
UN	925	.	G_contig000018	411640	411641
UN	926	.	G_contig000018	411643	411644
UN	927	.	G_contig000018	411646	411646
UN	928	.	G_contig000018	427698	427705
UN	929	.	G_contig000018	454124	454129
UN	930	.	G_contig000018	462483	462495
UN	931	.	G_contig000018	466660	466673
UN	932	.	G_contig000018	469375	469413
UN	933	.	G_contig000018	469416	469416
UN	934	.	G_contig000018	469698	469724
UN	935	.	G_contig000018	481104	481106
UN	936	.	G_contig000018	504508	504585
UN	937	.	G_contig000018	508893	508902
UN	938	.	G_contig000018	510062	510062
UN	939	.	G_contig000018	512578	512579
UN	940	.	G_contig000018	512581	512582
UN	941	.	G_contig000018	516660	516660
UN	942	.	G_contig000018	519383	519396
UN	943	.	G_contig000018	519399	519404
UN	944	.	G_contig000018	520915	520915
UN	945	.	G_contig000018	525987	525995
UN	946	.	G_contig000018	526070	526070
UN	947	.	G_contig000018	526072	526074
UN	948	.	G_contig000018	526138	526139
UN	949	.	G_contig000018	551420	551424
UN	950	.	G_contig000018	552485	552486
UN	951	.	G_contig000018	552489	552491
UN	952	.	G_contig000018	552493	552494
UN	953	.	G_contig000018	552624	552642
UN	954	.	G_contig000018	561302	561303
UN	955	.	G_contig000018	571502	571507
UN	956	.	G_contig000018	571509	571509
UN	957	.	G_contig000018	585072	585077
UN	958	.	G_contig000019	1	31
UN	959	.	G_contig000019	397	403
UN	960	.	G_contig000019	642	663
UN	961	.	G_contig000019	681	681
UN	962	.	G_contig000019	1294	1303
UN	963	.	G_contig000019	1470	1561
UN	964	.	G_contig000019	1758	1758
UN	965	.	G_contig000019	1777	1778
UN	966	.	G_contig000019	2378	2440
UN	967	.	G_contig000019	4269	4367
UN	968	.	G_contig000019	4554	4588
UN	969	.	G_contig000019	4596	4599
UN	970	.	G_contig000019	4874	4875
UN	971	.	G_contig000019	4945	4956
UN	972	.	G_contig000019	32443	32443
UN	973	.	G_contig000019	32445	32446
UN	974	.	G_contig000019	55472	55480
UN	975	.	G_contig000019	57345	57345
UN	976	.	G_contig000019	70842	70851
UN	977	.	G_contig000019	74973	74976
UN	978	.	G_contig000019	83668	83705
UN	979	.	G_contig000019	88341	88343
UN	980	.	G_contig000019	88345	88346
UN	981	.	G_contig000019	88348	88353
UN	982	.	G_contig000019	124949	124949
UN	983	.	G_contig000019	126376	126377
UN	984	.	G_contig000019	126380	126381
UN	985	.	G_contig000019	129448	129452
UN	986	.	G_contig000019	129454	129457
UN	987	.	G_contig000019	145122	145126
UN	988	.	G_contig000019	156388	156388
UN	989	.	G_contig000019	170934	170944
UN	990	.	G_contig000019	173332	173345
UN	991	.	G_contig000019	175312	175316
UN	992	.	G_contig000019	197049	197049
UN	993	.	G_contig000019	197052	197053
UN	994	.	G_contig000019	197055	197056
UN	995	.	G_contig000019	204151	204187
UN	996	.	G_contig000019	205973	205973
UN	997	.	G_contig000019	232233	232233
UN	998	.	G_contig000019	232235	232236
UN	999	.	G_contig000019	233150	233205
UN	1000	.	G_contig000019	241261	241264
UN	1001	.	G_contig000019	241267	241267
UN	1002	.	G_contig000019	241269	241269
UN	1003	.	G_contig000019	241606	241618
UN	1004	.	G_contig000019	254485	254486
UN	1005	.	G_contig000019	258739	258814
UN	1006	.	G_contig000019	258983	259001
UN	1007	.	G_contig000020	1	24
UN	1008	.	G_contig000020	204	205
UN	1009	.	G_contig000021	1	1
UN	1010	.	G_contig000021	329	347
UN	1011	.	G_contig000021	576	577
UN	1012	.	G_contig000022	1	1
UN	1013	.	G_contig000022	557	557
UN	1014	.	G_contig000023	1	12
UN	1015	.	G_contig000023	4729	4738
UN	1016	.	G_contig000023	5088	5127
UN	1017	.	G_contig000023	24607	24608
UN	1018	.	G_contig000023	24611	24611
UN	1019	.	G_contig000023	24613	24614
UN	1020	.	G_contig000023	24617	24618
UN	1021	.	G_contig000023	24623	24624
UN	1022	.	G_contig000023	24627	24639
UN	1023	.	G_contig000023	28550	28552
UN	1024	.	G_contig000023	28555	28555
UN	1025	.	G_contig000023	35034	35037
UN	1026	.	G_contig000023	49078	49078
UN	1027	.	G_contig000023	53998	54035
UN	1028	.	G_contig000023	63410	63414
UN	1029	.	G_contig000023	63432	63437
UN	1030	.	G_contig000023	63485	63485
UN	1031	.	G_contig000023	63487	63489
UN	1032	.	G_contig000023	63491	63493
UN	1033	.	G_contig000023	63495	63495
UN	1034	.	G_contig000023	114807	114813
UN	1035	.	G_contig000023	116639	116639
UN	1036	.	G_contig000023	116641	116642
UN	1037	.	G_contig000023	116645	116645
UN	1038	.	G_contig000023	116647	116648
UN	1039	.	G_contig000023	116651	116693
UN	1040	.	G_contig000023	141669	141680
UN	1041	.	G_contig000023	152662	152667
UN	1042	.	G_contig000023	152669	152671
UN	1043	.	G_contig000023	152673	152674
UN	1044	.	G_contig000023	152678	152678
UN	1045	.	G_contig000023	177756	177764
UN	1046	.	G_contig000023	181816	181816
UN	1047	.	G_contig000023	181819	181822
UN	1048	.	G_contig000023	181826	181829
UN	1049	.	G_contig000023	181831	181831
UN	1050	.	G_contig000023	213073	213085
UN	1051	.	G_contig000023	213693	213720
UN	1052	.	G_contig000023	215916	215931
UN	1053	.	G_contig000023	227116	227138
UN	1054	.	G_contig000023	243783	243783
UN	1055	.	G_contig000023	243785	243785
UN	1056	.	G_contig000023	243787	243787
UN	1057	.	G_contig000023	264026	264073
UN	1058	.	G_contig000023	273926	273926
UN	1059	.	G_contig000023	273928	273928
UN	1060	.	G_contig000023	273930	273930
UN	1061	.	G_contig000023	273936	273936
UN	1062	.	G_contig000023	314028	314050
UN	1063	.	G_contig000023	330368	330444
UN	1064	.	G_contig000023	360140	360176
UN	1065	.	G_contig000023	360178	360184
UN	1066	.	G_contig000023	360187	360187
UN	1067	.	G_contig000023	380575	380579
UN	1068	.	G_contig000023	394751	394751
UN	1069	.	G_contig000023	412701	412702
UN	1070	.	G_contig000023	412704	412705
UN	1071	.	G_contig000023	424862	424863
UN	1072	.	G_contig000023	424865	424865
UN	1073	.	G_contig000023	424867	424869
UN	1074	.	G_contig000023	424871	424880
UN	1075	.	G_contig000023	432929	432929
UN	1076	.	G_contig000023	455152	455154
UN	1077	.	G_contig000023	456781	456782
UN	1078	.	G_contig000023	461167	461169
UN	1079	.	G_contig000023	485033	485048
UN	1080	.	G_contig000023	495764	495776
UN	1081	.	G_contig000023	503568	503568
UN	1082	.	G_contig000023	503570	503589
UN	1083	.	G_contig000023	516117	516128
UN	1084	.	G_contig000023	521935	521941
UN	1085	.	G_contig000023	522857	522857
UN	1086	.	G_contig000023	522860	522860
UN	1087	.	G_contig000023	522864	522864
UN	1088	.	G_contig000023	531447	531456
UN	1089	.	G_contig000023	531535	531535
UN	1090	.	G_contig000023	533774	533774
UN	1091	.	G_contig000023	533776	533776
UN	1092	.	G_contig000023	533778	533783
UN	1093	.	G_contig000023	586428	586428
UN	1094	.	G_contig000023	586430	586430
UN	1095	.	G_contig000023	623714	623767
UN	1096	.	G_contig000023	629748	629748
UN	1097	.	G_contig000023	629751	629759
UN	1098	.	G_contig000023	642379	642379
UN	1099	.	G_contig000023	656824	656832
UN	1100	.	G_contig000023	656840	656847
UN	1101	.	G_contig000023	658508	658645
UN	1102	.	G_contig000023	658757	658852
UN	1103	.	G_contig000023	658985	659002
UN	1104	.	G_contig000023	659794	659797
UN	1105	.	G_contig000023	660040	660045
UN	1106	.	G_contig000023	670658	670765
UN	1107	.	G_contig000023	678480	678480
UN	1108	.	G_contig000023	691766	691768
UN	1109	.	G_contig000023	691772	691775
UN	1110	.	G_contig000023	695719	695722
UN	1111	.	G_contig000023	703491	703496
UN	1112	.	G_contig000023	704661	704704
UN	1113	.	G_contig000023	737034	737037
UN	1114	.	G_contig000023	747524	747535
UN	1115	.	G_contig000023	747537	747537
UN	1116	.	G_contig000023	747583	747583
UN	1117	.	G_contig000023	748420	748420
UN	1118	.	G_contig000023	750771	750836
UN	1119	.	G_contig000023	750998	751104
UN	1120	.	G_contig000023	751393	751393
UN	1121	.	G_contig000023	751643	751697
UN	1122	.	G_contig000023	751866	752006
UN	1123	.	G_contig000023	752118	752207
UN	1124	.	G_contig000023	758867	758922
UN	1125	.	G_contig000023	758924	758926
UN	1126	.	G_contig000023	759570	759648
UN	1127	.	G_contig000023	760683	760746
UN	1128	.	G_contig000023	761165	761249
UN	1129	.	G_contig000023	761251	761252
UN	1130	.	G_contig000023	761254	761254
UN	1131	.	G_contig000023	761393	761496
UN	1132	.	G_contig000023	761739	761756
UN	1133	.	G_contig000023	762040	762084
UN	1134	.	G_contig000023	762392	762392
UN	1135	.	G_contig000023	762504	762584
UN	1136	.	G_contig000023	776222	776227
UN	1137	.	G_contig000023	787210	787244
UN	1138	.	G_contig000023	788240	788240
UN	1139	.	G_contig000023	788243	788243
UN	1140	.	G_contig000023	788271	788271
UN	1141	.	G_contig000023	792316	792325
UN	1142	.	G_contig000023	794261	794262
UN	1143	.	G_contig000023	803416	803417
UN	1144	.	G_contig000023	803421	803421
UN	1145	.	G_contig000023	805420	805420
UN	1146	.	G_contig000023	817673	817730
UN	1147	.	G_contig000023	818589	818589
UN	1148	.	G_contig000023	818593	818594
UN	1149	.	G_contig000023	818597	818611
UN	1150	.	G_contig000023	818614	818614
UN	1151	.	G_contig000023	818627	818682
UN	1152	.	G_contig000023	834622	834638
UN	1153	.	G_contig000023	834640	834642
UN	1154	.	G_contig000023	834644	834644
UN	1155	.	G_contig000023	834646	834649
UN	1156	.	G_contig000023	834651	834669
UN	1157	.	G_contig000023	834671	834671
UN	1158	.	G_contig000023	834673	834675
UN	1159	.	G_contig000023	836991	836991
UN	1160	.	G_contig000023	836993	836993
UN	1161	.	G_contig000023	863639	863659
UN	1162	.	G_contig000023	865462	865476
UN	1163	.	G_contig000023	886157	886178
UN	1164	.	G_contig000023	893614	893614
UN	1165	.	G_contig000023	893616	893616
UN	1166	.	G_contig000023	893624	893624
UN	1167	.	G_contig000023	893758	893758
UN	1168	.	G_contig000023	893771	893780
UN	1169	.	G_contig000023	900171	900230
UN	1170	.	G_contig000023	915000	915047
UN	1171	.	G_contig000023	915339	915345
UN	1172	.	G_contig000023	933931	933931
UN	1173	.	G_contig000023	943165	943168
UN	1174	.	G_contig000023	943171	943171
UN	1175	.	G_contig000023	965718	965718
UN	1176	.	G_contig000023	967053	967115
UN	1177	.	G_contig000023	969646	969663
UN	1178	.	G_contig000023	969665	969665
UN	1179	.	G_contig000023	969667	969668
UN	1180	.	G_contig000023	969686	969686
UN	1181	.	G_contig000023	1010646	1010707
UN	1182	.	G_contig000023	1027142	1027219
UN	1183	.	G_contig000023	1036956	1036962
UN	1184	.	G_contig000023	1040494	1040509
UN	1185	.	G_contig000023	1040512	1040512
UN	1186	.	G_contig000023	1040514	1040516
UN	1187	.	G_contig000023	1072318	1072325
UN	1188	.	G_contig000023	1080857	1080860
UN	1189	.	G_contig000023	1081635	1081642
UN	1190	.	G_contig000023	1081645	1081646
UN	1191	.	G_contig000023	1085056	1085092
UN	1192	.	G_contig000023	1120704	1120706
UN	1193	.	G_contig000023	1136423	1136424
UN	1194	.	G_contig000023	1139459	1139474
UN	1195	.	G_contig000023	1174659	1174673
UN	1196	.	G_contig000023	1178611	1178612
UN	1197	.	G_contig000023	1207364	1207364
UN	1198	.	G_contig000023	1215171	1215176
UN	1199	.	G_contig000023	1221221	1221224
UN	1200	.	G_contig000023	1230297	1230297
UN	1201	.	G_contig000023	1234342	1234344
UN	1202	.	G_contig000023	1234347	1234348
UN	1203	.	G_contig000023	1234350	1234351
UN	1204	.	G_contig000023	1235017	1235017
UN	1205	.	G_contig000023	1252276	1252291
UN	1206	.	G_contig000023	1252316	1252316
UN	1207	.	G_contig000023	1252318	1252318
UN	1208	.	G_contig000023	1260884	1260902
UN	1209	.	G_contig000023	1272376	1272395
UN	1210	.	G_contig000023	1277174	1277176
UN	1211	.	G_contig000023	1284433	1284487
UN	1212	.	G_contig000023	1286490	1286555
UN	1213	.	G_contig000023	1286557	1286557
UN	1214	.	G_contig000023	1302404	1302459
UN	1215	.	G_contig000023	1309841	1309842
UN	1216	.	G_contig000023	1309845	1309845
UN	1217	.	G_contig000023	1311417	1311417
UN	1218	.	G_contig000023	1311419	1311469
UN	1219	.	G_contig000023	1327598	1327602
UN	1220	.	G_contig000023	1354260	1354270
UN	1221	.	G_contig000023	1358971	1359027
UN	1222	.	G_contig000023	1366497	1366497
UN	1223	.	G_contig000023	1371342	1371346
UN	1224	.	G_contig000023	1381585	1381586
UN	1225	.	G_contig000023	1385644	1385646
UN	1226	.	G_contig000023	1388240	1388244
UN	1227	.	G_contig000023	1388246	1388247
UN	1228	.	G_contig000023	1388249	1388249
UN	1229	.	G_contig000023	1417577	1417577
UN	1230	.	G_contig000023	1417591	1417592
UN	1231	.	G_contig000023	1417595	1417597
UN	1232	.	G_contig000023	1430266	1430274
UN	1233	.	G_contig000023	1430276	1430276
UN	1234	.	G_contig000023	1430279	1430279
UN	1235	.	G_contig000023	1430552	1430552
UN	1236	.	G_contig000023	1430554	1430556
UN	1237	.	G_contig000023	1439030	1439031
UN	1238	.	G_contig000023	1439033	1439033
UN	1239	.	G_contig000023	1439035	1439036
UN	1240	.	G_contig000023	1439041	1439041
UN	1241	.	G_contig000023	1439044	1439044
UN	1242	.	G_contig000023	1439050	1439059
UN	1243	.	G_contig000023	1439081	1439105
UN	1244	.	G_contig000023	1439107	1439108
UN	1245	.	G_contig000023	1441523	1441534
UN	1246	.	G_contig000023	1444225	1444228
UN	1247	.	G_contig000023	1444230	1444232
UN	1248	.	G_contig000023	1444234	1444235
UN	1249	.	G_contig000023	1444237	1444237
UN	1250	.	G_contig000023	1444239	1444242
UN	1251	.	G_contig000023	1444245	1444245
UN	1252	.	G_contig000023	1444247	1444249
UN	1253	.	G_contig000023	1444251	1444252
UN	1254	.	G_contig000023	1444254	1444254
UN	1255	.	G_contig000023	1453941	1453965
UN	1256	.	G_contig000023	1454517	1454567
UN	1257	.	G_contig000023	1459537	1459542
UN	1258	.	G_contig000023	1467575	1467592
UN	1259	.	G_contig000023	1468015	1468015
UN	1260	.	G_contig000023	1468024	1468024
UN	1261	.	G_contig000023	1468027	1468036
UN	1262	.	G_contig000023	1468038	1468041
UN	1263	.	G_contig000023	1502235	1502237
UN	1264	.	G_contig000023	1502733	1502744
UN	1265	.	G_contig000023	1507241	1507241
UN	1266	.	G_contig000023	1507243	1507243
UN	1267	.	G_contig000023	1515261	1515272
UN	1268	.	G_contig000023	1521421	1521465
UN	1269	.	G_contig000023	1528860	1528860
UN	1270	.	G_contig000023	1543215	1543215
UN	1271	.	G_contig000023	1543432	1543432
UN	1272	.	G_contig000023	1543700	1543701
UN	1273	.	G_contig000023	1544261	1544262
UN	1274	.	G_contig000023	1544264	1544268
UN	1275	.	G_contig000023	1544792	1544854
UN	1276	.	G_contig000023	1544880	1544880
UN	1277	.	G_contig000023	1545230	1545298
UN	1278	.	G_contig000023	1551532	1551535
UN	1279	.	G_contig000023	1556760	1556760
UN	1280	.	G_contig000023	1556764	1556813
UN	1281	.	G_contig000023	1562643	1562684
UN	1282	.	G_contig000023	1608388	1608388
UN	1283	.	G_contig000023	1608396	1608397
UN	1284	.	G_contig000023	1611413	1611459
UN	1285	.	G_contig000023	1622965	1622970
UN	1286	.	G_contig000023	1640351	1640355
UN	1287	.	G_contig000023	1640357	1640357
UN	1288	.	G_contig000023	1640367	1640371
UN	1289	.	G_contig000023	1640373	1640379
UN	1290	.	G_contig000023	1640906	1640927
UN	1291	.	G_contig000023	1692550	1692550
UN	1292	.	G_contig000023	1692552	1692598
UN	1293	.	G_contig000023	1700240	1700248
UN	1294	.	G_contig000023	1709069	1709079
UN	1295	.	G_contig000023	1722318	1722318
UN	1296	.	G_contig000023	1736103	1736148
UN	1297	.	G_contig000023	1775375	1775382
UN	1298	.	G_contig000023	1822067	1822068
UN	1299	.	G_contig000023	1837270	1837279
UN	1300	.	G_contig000023	1840787	1840809
UN	1301	.	G_contig000023	1846940	1846952
UN	1302	.	G_contig000023	1853941	1853951
UN	1303	.	G_contig000023	1872605	1872609
UN	1304	.	G_contig000023	1892086	1892086
UN	1305	.	G_contig000023	1892088	1892088
UN	1306	.	G_contig000023	1892090	1892090
UN	1307	.	G_contig000023	1892099	1892099
UN	1308	.	G_contig000023	1892102	1892102
UN	1309	.	G_contig000023	1957763	1957768
UN	1310	.	G_contig000023	1957770	1957772
UN	1311	.	G_contig000023	1960336	1960375
UN	1312	.	G_contig000023	1966937	1966939
UN	1313	.	G_contig000023	1968854	1968885
UN	1314	.	G_contig000023	1981980	1981987
UN	1315	.	G_contig000023	1981989	1981989
UN	1316	.	G_contig000023	1981991	1981991
UN	1317	.	G_contig000023	2009444	2009456
UN	1318	.	G_contig000023	2043840	2043869
UN	1319	.	G_contig000024	1	16
UN	1320	.	G_contig000024	165	244
UN	1321	.	G_contig000024	5308	5308
UN	1322	.	G_contig000025	1	8
UN	1323	.	G_contig000025	1121	1124
UN	1324	.	G_contig000026	1	3
UN	1325	.	G_contig000026	8318	8321
UN	1326	.	G_contig000026	8323	8325
UN	1327	.	G_contig000026	8327	8327
UN	1328	.	G_contig000026	9162	9167
UN	1329	.	G_contig000026	9721	9726
UN	1330	.	G_contig000026	10140	10282
UN	1331	.	G_contig000026	11613	11726
UN	1332	.	G_contig000026	12047	12055
UN	1333	.	G_contig000027	1	5
UN	1334	.	G_contig000027	3867	3873
UN	1335	.	G_contig000027	22956	22958
UN	1336	.	G_contig000027	30921	30984
UN	1337	.	G_contig000027	33170	33174
UN	1338	.	G_contig000027	46251	46325
UN	1339	.	G_contig000027	48134	48134
UN	1340	.	G_contig000027	52068	52104
UN	1341	.	G_contig000027	55984	55987
UN	1342	.	G_contig000027	56278	56357
UN	1343	.	G_contig000027	61489	61495
